hotel_name,price_euros,rating,neighborhood
The Social Hub Barcelona Poblenou,1.533,8.8,"Sant Martí, Barcelona"
Vincci Mae,2.349,8.5,"Sarrià-Sant Gervasi, Barcelona"
Exe Plaza Catalunya,2.028,8.4,"Eixample, Barcelona"
Hotel Market,1.908,7.6,"Eixample, Barcelona"
Barcelona City North Hostal,1.062,7.2,"Sarrià-Sant Gervasi, Barcelona"
Yomo Hostal BCN Port,1.133,8.0,"Sants-Montjuïc, Barcelona"
Bonanova Suite,1.456,8.5,"Sarrià-Sant Gervasi, Barcelona"
NH Barcelona Eixample,1.808,7.9,"Eixample, Barcelona"
Sant Jordi Apartments Sagrada Familia,1.963,7.7,"Sant Martí, Barcelona"
Chic & Basic Velvet,1.695,8.2,"Eixample, Barcelona"
Ramblas Hotel,1.821,7.3,"Ciutat Vella, Barcelona"
Olivia Plaza Hotel,2.599,9.3,"Ciutat Vella, Barcelona"
Hotel Arconte,1.48,7.5,"Eixample, Barcelona"
Hotel Paseo de Gracia,1.022,8.8,"Eixample, Barcelona"
Sercotel Hotel Rosellon,1.677,8.2,"Eixample, Barcelona"
Acevi Villarroel,1.617,8.0,"Eixample, Barcelona"
NH Collection Barcelona Constanza,2.122,8.6,"Les Corts, Barcelona"
Barceló Sants,2.059,8.7,"Sants-Montjuïc, Barcelona"
Barcelona Apartment Villarroel,1.767,7.9,"Eixample, Barcelona"
Hotel Condal,1.618,7.5,"Ciutat Vella, Barcelona"
Grand Hyatt Barcelona,2.998,8.6,"Les Corts, Barcelona"
Hotel Monegal,1.346,7.4,"Ciutat Vella, Barcelona"
Barcelona Apartment Republica,1.359,7.4,"Sant Martí, Barcelona"
Catalonia Portal de l'Angel,2.387,8.7,"Ciutat Vella, Barcelona"
Condes de Barcelona,1.923,8.9,"Eixample, Barcelona"
Hotel America Barcelona,2.909,8.7,"Eixample, Barcelona"
Citadines Ramblas Barcelona,1.954,8.6,"Ciutat Vella, Barcelona"
NH Collection Barcelona Gran Hotel Calderon,2.623,8.2,"Eixample, Barcelona"
Fisa Rentals Ramblas Apartments,1.779,8.8,"Eixample, Barcelona"
Ilunion Auditori,1.272,8.3,"Eixample, Barcelona"
Residència Erasmus Gracia,964.0,8.2,"Gracia, Barcelona"
Catalonia Ramblas 4* Sup,2.358,8.5,"Ciutat Vella, Barcelona"
Leonardo Hotel Barcelona Las Ramblas,1.659,8.1,"Ciutat Vella, Barcelona"
Hotel 54 Barceloneta,1.797,8.5,"Ciutat Vella, Barcelona"
Hotel Royal Passeig de Gracia,2.138,8.5,"Eixample, Barcelona"
MH Apartments Sant Pau,1.569,8.2,"Horta-Guinardó, Barcelona"
Grums Hotel & Spa,2.199,8.4,"Sants-Montjuïc, Barcelona"
Eurostars Monumental,1.815,8.5,"Eixample, Barcelona"
El Avenida Palace,2.536,8.5,"Eixample, Barcelona"
Catalonia Avinyo,1.662,8.6,"Ciutat Vella, Barcelona"
Occidental Diagonal 414,1.798,8.7,"Eixample, Barcelona"
Hotel Nouvel,1.927,8.0,"Ciutat Vella, Barcelona"
Sunotel Aston,1.482,7.5,"Eixample, Barcelona"
"Hotel Granados 83, a member of Preferred Hotels & Resorts",1.771,8.5,"Eixample, Barcelona"
Miiro Borneta,1.957,9.0,"Ciutat Vella, Barcelona"
Silken Ramblas,1.992,8.1,"Ciutat Vella, Barcelona"
Arya Stadium Hotel,1.725,8.3,"Sants-Montjuïc, Barcelona"
Plaza Goya Rooms,1.423,8.2,"Eixample, Barcelona"
Barcelona Apartment Milà,1.643,8.1,"Gracia, Barcelona"
Room Mate Pau,2.078,9.2,"Eixample, Barcelona"
Cosmo Apartments Passeig de Gràcia,1.859,8.0,"Eixample, Barcelona"
Park Hotel,1.791,8.4,"Ciutat Vella, Barcelona"
Sercotel Amister Art Hotel Barcelona,2.044,8.2,"Eixample, Barcelona"
BYPILLOW Mothern,1.697,8.2,"Eixample, Barcelona"
BcnStop Sagrada Familia,1.352,8.2,"Horta-Guinardó, Barcelona"
Catalonia Plaza Catalunya,2.688,8.6,"Eixample, Barcelona"
"Hotel Balmes, a member of Preferred Hotels & Resorts",1.946,8.4,"Eixample, Barcelona"
Casa Gracia Apartments,1.404,8.1,"Gracia, Barcelona"
Room Mate Carla,2.081,8.6,"Eixample, Barcelona"
Hesperia Barcelona Presidente,1.743,8.5,"Sarrià-Sant Gervasi, Barcelona"
Sunotel Club Central,1.942,8.0,"Eixample, Barcelona"
Suites Avenue,1.993,8.9,"Eixample, Barcelona"
Sunotel Central,2.102,8.0,"Eixample, Barcelona"
Catalunya,1.525,8.2,"Ciutat Vella, Barcelona"
Habitat Apartments Alissia,1.514,7.7,"Ciutat Vella, Barcelona"
BYPILLOW Twenty,1.724,8.4,"Ciutat Vella, Barcelona"
Barcelona Apartment Aramunt,1.501,7.2,"Eixample, Barcelona"
Cram Hotel,2.047,8.4,"Eixample, Barcelona"
Petit Palace Museum,2.031,8.3,"Eixample, Barcelona"
Close to Passeig de Gracia,1.403,7.2,"Eixample, Barcelona"
Senator Barcelona Apartments,1.374,7.5,"Sarrià-Sant Gervasi, Barcelona"
Sunotel Junior,1.556,7.2,"Eixample, Barcelona"
Axel Hotel Barcelona - Adults Only,1.54,8.1,"Eixample, Barcelona"
Hotel Oasis,1.634,8.5,"Ciutat Vella, Barcelona"
Catalonia Port,2.108,8.8,"Ciutat Vella, Barcelona"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",3.01,8.8,"Sants-Montjuïc, Barcelona"
Ilunion Bel-Art,1.718,8.4,"Horta-Guinardó, Barcelona"
Fisa Rentals Gran Via Apartments,2.086,8.8,"Eixample, Barcelona"
Petit Palace Boqueria Garden,1.942,8.1,"Ciutat Vella, Barcelona"
Catalonia Magdalenes,2.258,9.3,"Ciutat Vella, Barcelona"
Hotel Miramar Barcelona GL,2.726,7.8,"Sants-Montjuïc, Barcelona"
AC Hotel Irla by Marriott,2.145,8.0,"Sarrià-Sant Gervasi, Barcelona"
Sansi Pedralbes,3.253,9.7,"Les Corts, Barcelona"
Sensation Authentic Gràcia,1.828,9.0,"Gracia, Barcelona"
Cosmo Apartments Marina – Auditori,1.64,8.1,"Eixample, Barcelona"
Eurohotel Diagonal Port,1.557,8.1,"Sant Martí, Barcelona"
Hotel Sagrada Familia Apartments,1.836,8.3,"Eixample, Barcelona"
Hostal Bcn 46,915.0,6.8,"Eixample, Barcelona"
"The Hoxton, Poblenou",3.046,8.5,"Sant Martí, Barcelona"
Ilunion Les Corts Spa,2.153,8.2,"Les Corts, Barcelona"
"Radisson Blu 1882 Hotel, Barcelona Sagrada Familia",3.036,8.9,"Gracia, Barcelona"
BUHO Boutique Rooms,1.708,8.3,"Eixample, Barcelona"
Acacia Suite,1.483,8.0,"Eixample, Barcelona"
"InterContinental Barcelona, an IHG Hotel",3.559,8.8,"Sants-Montjuïc, Barcelona"
BYPILLOW Wander,1.269,7.9,"Ciutat Vella, Barcelona"
Hotel Casa Sagnier,3.157,9.2,"Eixample, Barcelona"
Pierre & Vacances Barcelona Sants,1.318,8.5,"Sants-Montjuïc, Barcelona"
Olivia Balmes Hotel,2.383,9.2,"Eixample, Barcelona"
MH Apartments Suites,2.18,8.4,"Eixample, Barcelona"
Rent Top Apartments Beach-Diagonal Mar,1.86,7.7,"Sant Martí, Barcelona"
Negresco Princess 4* Sup,1.877,8.3,"Eixample, Barcelona"
Catalonia Square 4* Sup,3.463,9.0,"Eixample, Barcelona"
Le Meridien Barcelona,2.895,7.6,"Ciutat Vella, Barcelona"
"Hotel Gran Derby Suites, a Small Luxury Hotel of the World",1.878,8.2,"Les Corts, Barcelona"
Laramond Barcelona Rooms,1.182,8.8,"Nou Barris, Barcelona"
Barcelona Apartment Val,1.822,8.5,"Eixample, Barcelona"
Canela Homes BARCELONA MACBA,1.795,7.7,"Ciutat Vella, Barcelona"
Majestic Hotel & Spa Barcelona GL,2.797,8.5,"Eixample, Barcelona"
ICON Bcn,2.325,8.7,"Eixample, Barcelona"
Canela Homes BARCELONA MARINA,2.014,7.9,"Eixample, Barcelona"
Sweett - Carrer Bailen,2.464,8.3,"Eixample, Barcelona"
Ocean Drive Barcelona,2.449,8.9,"Eixample, Barcelona"
Ilunion Barcelona,1.78,8.5,"Sant Martí, Barcelona"
"Claris Hotel & Spa GL, a Small Luxury Hotel of the World",2.45,8.6,"Eixample, Barcelona"
Monument Hotel,3.954,9.1,"Eixample, Barcelona"
Leonardo Royal Hotel Barcelona Fira,3.072,8.8,"Sants-Montjuïc, Barcelona"
Room Mate Gerard,2.248,8.7,"Eixample, Barcelona"
Sonder Paseo de Gracia,2.662,8.2,"Eixample, Barcelona"
Hotel El Palace Barcelona,4.016,9.3,"Eixample, Barcelona"
Renaissance Barcelona Hotel,3.438,8.3,"Eixample, Barcelona"
TSA La Mare,1.964,8.0,"Gracia, Barcelona"
Espais Blaus Apartments,1.561,9.2,"Gracia, Barcelona"
Hilton Diagonal Mar Barcelona,3.218,8.0,"Sant Martí, Barcelona"
Hotel Barcelona Condal Mar Affiliated by Meliá,1.834,8.0,"Sant Martí, Barcelona"
Hotel Casa Fuster G.L Monumento,3.639,9.0,"Gracia, Barcelona"
Sonder Casa Luz,2.311,8.4,"Eixample, Barcelona"
Barcelona City Centre Hostal,1.496,7.6,"Eixample, Barcelona"
Ciudad Condal Hostal - Paseo de Gracia,1.65,7.7,"Eixample, Barcelona"
Mercer Hotel Barcelona,2.923,9.2,"Ciutat Vella, Barcelona"
Midtown Apartments,1.873,9.4,"Eixample, Barcelona"
AinB Picasso-Corders Apartments,1.725,7.0,"Ciutat Vella, Barcelona"
Casa Cosi - Francoli 4,1.682,7.6,"Sarrià-Sant Gervasi, Barcelona"
Aparthotel Arai 4* Superior,2.437,9.0,"Ciutat Vella, Barcelona"
Canela Homes BARCELONA LESSEPS,1.685,8.4,"Sarrià-Sant Gervasi, Barcelona"
Sweett - Eixample,2.242,8.4,"Eixample, Barcelona"
Casa Cosi - Casanova 1,2.46,8.8,"Eixample, Barcelona"
AC Hotel Barcelona Fórum by Marriott,4.673,8.1,"Sant Martí, Barcelona"
DO Plaça Reial powered by Sonder,2.617,8.2,"Ciutat Vella, Barcelona"
Casa Cosi - Casanova 6,2.702,8.7,"Eixample, Barcelona"
Picasso Suites,2.329,8.7,"Eixample, Barcelona"
"Sir Victor Hotel, part of Sircle Collection",4.159,8.0,"Eixample, Barcelona"
The One Barcelona GL,12.008,9.1,"Eixample, Barcelona"
Sweett - Harmony Central,2.753,7.9,"Ciutat Vella, Barcelona"
Casa Cosi - Gotico,2.474,8.1,"Ciutat Vella, Barcelona"
Melia Barcelona Sarriá,3.079,8.2,"Les Corts, Barcelona"
Sonder Los Arcos,1.765,8.2,"Ciutat Vella, Barcelona"
Sweett - Avenida Roma,2.619,8.1,"Eixample, Barcelona"
"Kimpton Vividora Hotel, an IHG Hotel",3.712,8.8,"Ciutat Vella, Barcelona"
ABaC Restaurant Hotel Barcelona GL Monumento,2.711,9.0,"Sarrià-Sant Gervasi, Barcelona"
¡Apartamento en el centro de Barcelona!,2.425,7.7,"Eixample, Barcelona"
Leevin Student Barcelona,608.0,8.8,"Sarrià-Sant Gervasi, Barcelona"
Hotel Arts Barcelona,5.827,8.6,"Ciutat Vella, Barcelona"
"Torre Melina, a Gran Meliá Hotel",3.28,8.9,"Les Corts, Barcelona"
1208 - EXCLUSIVE DESIGN APARTMENT,2.98,8.0,"Eixample, Barcelona"
1216 - Forum Gardens Apartment,1.411,7.9,"Sant Martí, Barcelona"
Casa Cosi - Putxet 4,2.137,7.2,"Sarrià-Sant Gervasi, Barcelona"
Twentytu Hostel Barcelona,2.92,7.7,"Sant Martí, Barcelona"
Rent Top Apartments Avenida Diagonal,2.515,7.8,"Sarrià-Sant Gervasi, Barcelona"
Sarriá - Sant Gervasi,3.982,9.0,"Sarrià-Sant Gervasi, Barcelona"
The Barcelona EDITION,8.476,8.3,"Ciutat Vella, Barcelona"
Minutes to the beach and near Convention Centre !,2.339,8.8,"Sant Martí, Barcelona"
Vasanta powered by Sonder,2.549,8.4,"Eixample, Barcelona"
Canela Homes BARCELONA MODERNISTA,5.293,8.5,"Eixample, Barcelona"
Alma Barcelona GL,4.373,9.0,"Eixample, Barcelona"
Fontanella By BCN URBAN Rooms,2.686,7.8,"Ciutat Vella, Barcelona"
Cosmo Suite Penthouse,30.336,,"Sants-Montjuïc, Barcelona"
Motel One Barcelona-Ciutadella,1.56,8.8,"Sant Martí, Barcelona"
Hotel Glòries,1.432,7.9,"Eixample, Barcelona"
Hotel Everest,1.171,8.0,"Horta-Guinardó, Barcelona"
Tres Torres Atiram Hotels,1.179,8.9,"Sarrià-Sant Gervasi, Barcelona"
Catalonia La Maquinista,1.321,8.4,"Sant Andreu, Barcelona"
Hotel Ronda Lesseps,1.354,8.6,"Gracia, Barcelona"
Catalonia Park Putxet,1.431,8.0,"Sarrià-Sant Gervasi, Barcelona"
Catalonia Park Güell,1.137,7.8,"Gracia, Barcelona"
Hotel SB Diagonal Zero 4 Sup,1.337,8.2,"Sant Martí, Barcelona"
Hotel Well and Come Barcelona,1.737,8.9,"Eixample, Barcelona"
Catalonia Castellnou,1.527,8.4,"Sarrià-Sant Gervasi, Barcelona"
Fisa Rentals Les Corts Apartments,1.373,8.7,"Les Corts, Barcelona"
Bonavista Apartments - Virreina,1.319,8.5,"Gracia, Barcelona"
catapor habitaciones para familias,1.512,9.3,"Ciutat Vella, Barcelona"
Apartments Hotel Sant Pau,1.225,8.6,"Sant Martí, Barcelona"
Praktik Rambla,1.777,8.5,"Eixample, Barcelona"
St Christopher's Inn Barcelona,1.348,8.0,"Eixample, Barcelona"
Atica Apartments - by Weflating,1.18,7.6,"Horta-Guinardó, Barcelona"
Hotel SB Glow 4 Sup,1.51,8.3,"Sant Martí, Barcelona"
Your Home in Barcelona Apartments,1.686,8.8,"Eixample, Barcelona"
Lugaris Rambla Apartments,1.602,8.9,"Sant Martí, Barcelona"
SmartRoom Barcelona,1.314,8.5,"Sants-Montjuïc, Barcelona"
AB Marina Apartments,1.449,7.6,"Eixample, Barcelona"
Pensión 45,766.0,6.7,"Ciutat Vella, Barcelona"
Limonaia,1.615,8.3,"Eixample, Barcelona"
Stay U-nique Apartments Pau Claris,1.205,8.7,"Eixample, Barcelona"
Putxet by Gaiarooms,942.0,5.6,"Sarrià-Sant Gervasi, Barcelona"
Express by Gaiarooms,915.0,7.0,"Gracia, Barcelona"
Abba Rambla Hotel,1.534,8.3,"Ciutat Vella, Barcelona"
HG City Suites Barcelona,1.447,8.5,"Sarrià-Sant Gervasi, Barcelona"
Boutique Apartments & Studios BCN,1.148,7.9,"Ciutat Vella, Barcelona"
limehome Barcelona Carrer de Besalú 82,1.421,8.9,"Sant Martí, Barcelona"
Alos Apartments Paseo de Gracia-Diagonal,1.319,8.7,"Gracia, Barcelona"
Sea Hostel Barcelona,2.527,7.6,"Ciutat Vella, Barcelona"
Hostal Santa Ana,868.0,7.5,"Ciutat Vella, Barcelona"
limehome Barcelona Carrer de Fontcoberta - Digital Access,1.347,8.2,"Sarrià-Sant Gervasi, Barcelona"
EasySleep Gaudi Terrace,1.646,8.6,"Eixample, Barcelona"
Apartment Sardenya - Casp by Interhome,1.09,8.1,"Eixample, Barcelona"
Pensión San Ramón,1.052,6.9,"Ciutat Vella, Barcelona"
Lugaris Beach Apartments,1.334,8.7,"Sant Martí, Barcelona"
Aparthotel Mariano Cubi Barcelona,1.657,8.3,"Sarrià-Sant Gervasi, Barcelona"
Charming Rooms In Shared Apartment Close To Gracia,899.0,6.4,"Gracia, Barcelona"
Poble Sec Apartment,1.198,7.5,"Sants-Montjuïc, Barcelona"
Hostal MiMi Las Ramblas,625.0,5.3,"Ciutat Vella, Barcelona"
NEW! Apartment in Sarria near Metro,910.0,6.8,"Sarrià-Sant Gervasi, Barcelona"
Meeting Point Hostels,1.07,8.6,"Sants-Montjuïc, Barcelona"
Barcelona City Rooms,1.219,6.8,"Gracia, Barcelona"
Práctico estudio en Paseo de Gracia,1.292,7.0,"Eixample, Barcelona"
Cozy apartment near Sagrada Familia,1.007,4.5,"Eixample, Barcelona"
Alcam Alio 2,1.306,8.1,"Gracia, Barcelona"
Corsega Apartment,1.608,8.7,"Eixample, Barcelona"
Alcam Paseo San Juan,1.513,7.6,"Gracia, Barcelona"
Palau de la música 9,1.194,7.2,"Ciutat Vella, Barcelona"
BCN Town Apartments Portaferrissa,2.606,9.0,"Ciutat Vella, Barcelona"
Soho Apartments & Studios Ramblas,1.453,6.8,"Ciutat Vella, Barcelona"
Hg City Suites Barcelona Apartments,1.328,8.8,"Sarrià-Sant Gervasi, Barcelona"
No Limit Barcelona Central,1.152,7.2,"Eixample, Barcelona"
Casa Cosi - Patio 2,1.28,8.6,"Sarrià-Sant Gervasi, Barcelona"
Classic Palau Apartments,1.761,8.3,"Ciutat Vella, Barcelona"
The MO GOTIC,1.123,7.4,"Ciutat Vella, Barcelona"
Classic Plaza Real Apartments,1.968,8.3,"Ciutat Vella, Barcelona"
Aragón Sagrada Familia,1.42,9.0,"Eixample, Barcelona"
Hostal Barcelona Centro,1.516,8.7,"Eixample, Barcelona"
Alcam Alio 1,1.306,7.5,"Gracia, Barcelona"
Duplex in Gracia,1.387,8.2,"Gracia, Barcelona"
Alcam Dali,1.558,8.0,"Ciutat Vella, Barcelona"
Central Station Hostel Barcelona,2.17,3.3,"Ciutat Vella, Barcelona"
ITC Barcelona By Soho Boutique,1.663,6.5,"Eixample, Barcelona"
chic&basic Habana Hoose,1.602,8.5,"Ciutat Vella, Barcelona"
Private rooms near Parallel Av,710.0,6.5,"Ciutat Vella, Barcelona"
Apartamentos Calvet,1.466,7.3,"Sarrià-Sant Gervasi, Barcelona"
Colors,980.0,7.3,"Horta-Guinardó, Barcelona"
P1MAL1091- Fantastic 3bed steps away from Sagrada,1.373,9.3,"Eixample, Barcelona"
Alma Azul Consell de Cent,1.664,8.6,"Eixample, Barcelona"
ibis Styles Barcelona Centre,1.775,8.5,"Eixample, Barcelona"
Sweett - Urgell Eixample,2.22,8.8,"Eixample, Barcelona"
"Mandarin Oriental, Barcelona",6.27,9.3,"Eixample, Barcelona"
Apartment Vila Olimpica Sant Marti by Interhome,1.113,,"Sant Martí, Barcelona"
Hotel La Pau 4 Sup,2.427,9.6,"Ciutat Vella, Barcelona"
Bonito apartamento en el Eixample,1.423,6.8,"Eixample, Barcelona"
Apartamentos Amoblados Barcelona España,3.48,,"Eixample, Barcelona"
Factory Apartments Barcelona,2.071,8.7,"Eixample, Barcelona"
Barcelona City Apartment,1.325,7.1,"Sant Martí, Barcelona"
BCN Condal Hostal,1.094,6.6,"Eixample, Barcelona"
Alcam Futbol Pequeño,1.312,6.3,"Les Corts, Barcelona"
Alcam Enamorats,1.447,6.5,"Eixample, Barcelona"
Paseo de gracia gran vía de les corts catalanes,2.108,8.8,"Eixample, Barcelona"
Alcam Santa Monica,1.599,7.0,"Ciutat Vella, Barcelona"
Apartamento para dos en Gracia,1.088,6.0,"Gracia, Barcelona"
Bcn Town Apartments Born,1.796,8.2,"Ciutat Vella, Barcelona"
Palau de la música 13,1.057,6.7,"Ciutat Vella, Barcelona"
Sweett - Jardinets,2.247,8.8,"Gracia, Barcelona"
Port I Espectacular apartament con terraza,1.373,7.0,"Sants-Montjuïc, Barcelona"
Hip Karma Hostel,1.27,7.6,"Eixample, Barcelona"
Belleview Villa,1.725,9.2,"Horta-Guinardó, Barcelona"
Find Calm at this cozy City Sanctuary with terrace,1.958,9.1,"Eixample, Barcelona"
Apartamento Amplio en el Centro de Barcelona - 3 Habitaciones - ES-341-4,1.715,7.7,"Ciutat Vella, Barcelona"
Balmes Apartment by Olala Homes,1.766,6.3,"Sarrià-Sant Gervasi, Barcelona"
AinB Eixample-Miro Apartments,1.765,6.9,"Eixample, Barcelona"
Sweett - Sepulveda,2.536,8.5,"Eixample, Barcelona"
Serras Barcelona,3.399,9.3,"Ciutat Vella, Barcelona"
Hostourist@Bcn Apartamento Monumental,1.477,8.0,"Eixample, Barcelona"
La PLAYA ! Centro Barcelona !,706.0,5.6,"Ciutat Vella, Barcelona"
Alcam Paseo de Gracia,2.299,8.0,"Eixample, Barcelona"
Alcam Les Corts,1.475,6.8,"Les Corts, Barcelona"
Autèntic Barcelona Monumental,2.818,7.9,"Eixample, Barcelona"
Enjoy Apartments Calle Paris Super Stylish II,1.367,,"Eixample, Barcelona"
Estudio en Gracia,1.017,4.2,"Gracia, Barcelona"
Alcam Pau Claris,1.472,5.9,"Eixample, Barcelona"
Cómodo apartamento junto a Hospital Sant Pau,1.434,7.0,"Horta-Guinardó, Barcelona"
Sweet Rooms,591.0,5.7,"Horta-Guinardó, Barcelona"
Apartment-Loft Sagrada famila L5 Metro exit,1.141,6.0,"Gracia, Barcelona"
Comte Urgell,1.708,7.4,"Eixample, Barcelona"
Hostal BCN Ramblas,1.135,6.4,"Ciutat Vella, Barcelona"
Ola Living St Antoni,2.2,,"Eixample, Barcelona"
Stay Barcelona Plaza España Fira,1.508,4.5,"Sants-Montjuïc, Barcelona"
Sweett - Loft Villa Olimpica Beach,1.996,8.5,"Sant Martí, Barcelona"
Centric eixample Clinic Aribau,1.678,8.5,"Eixample, Barcelona"
Casa Llimona Hotel Boutique,2.531,8.9,"Eixample, Barcelona"
Autèntic Arc de Triomf Apartment,2.841,8.1,"Eixample, Barcelona"
Antiga Casa Buenavista,4.378,9.3,"Ciutat Vella, Barcelona"
Hostal Capitol Ramblas,981.0,6.5,"Ciutat Vella, Barcelona"
Aya House,1.241,7.7,Barcelona
Alcam Torrent,1.297,7.1,"Gracia, Barcelona"
Cozy place next to Park Güell,1.325,6.9,"Horta-Guinardó, Barcelona"
Key San Pau House Terrace - Barcelona,1.864,5.8,"Horta-Guinardó, Barcelona"
Palau de la música 7,1.194,,"Ciutat Vella, Barcelona"
LUXURY BARCELONA CENTRAL CITY COSY 3 BEDROOM APARTMENT WITH PRIVATE TERRACE,1.948,8.0,"Eixample, Barcelona"
Apartamento moderno en Urgell,2.292,7.3,"Eixample, Barcelona"
Balcones y Vistas en el Centro de la Ciudad,2.33,9.0,"Eixample, Barcelona"
Apartment Diagonal Mar by Interhome,1.803,8.6,"Sant Martí, Barcelona"
Vila Olimpica Skyline,4.286,9.3,"Sant Martí, Barcelona"
Gaudi Comfort,1.727,10.0,"Eixample, Barcelona"
Dudu life,1.839,9.3,"Eixample, Barcelona"
W Barcelona,14.454,8.5,"Ciutat Vella, Barcelona"
Céntrico apartamento familiar,2.276,7.6,"Eixample, Barcelona"
Be Mate Paseo de Gracia,2.897,8.9,"Gracia, Barcelona"
Flat Meridiana,1.849,8.8,"Nou Barris, Barcelona"
Barcelona InLoft,1.864,8.7,"Eixample, Barcelona"
Casa Cosi - Sant Gervasi 3,1.375,7.0,"Sarrià-Sant Gervasi, Barcelona"
Enjoybcn Colon Apartments,3.219,9.1,"Ciutat Vella, Barcelona"
Enjoybcn Miro Apartments,3.411,8.7,"Eixample, Barcelona"
Barcelona4Seasons - Central Palace,2.046,8.0,"Eixample, Barcelona"
My Space Barcelona Executive Apartments Center,1.736,5.2,"Sarrià-Sant Gervasi, Barcelona"
Boat ALOHA,927.0,6.2,Barcelona
Autèntic Eixample Barcelona,2.841,6.6,"Eixample, Barcelona"
Best deal PENTHOUSE!,2.19,7.4,"Eixample, Barcelona"
Trafalgar Luxury,2.442,4.0,"Eixample, Barcelona"
1217 - POOL AND BEACH NICE APARTMENT II,1.413,7.0,"Sant Martí, Barcelona"
Apartment Barcelona Rentals - Sarria Apartments Near Center,1.857,5.5,"Sarrià-Sant Gervasi, Barcelona"
Classic Boat,1.543,8.3,Barcelona
sailing&stay - a night onboard with your sailing experience,1.209,,"Ciutat Vella, Barcelona"
White Apartment Barcelona,2.324,8.9,"Ciutat Vella, Barcelona"
Apartment Barcelona Rentals - Pool Terrace in City Center,1.857,4.7,"Eixample, Barcelona"
Park Guell Gaudi 2 bedroom Apartment,1.447,,"Horta-Guinardó, Barcelona"
Barcelona 54 Apartment Rentals,2.473,7.4,"Eixample, Barcelona"
Practico apartamento junto a Estación de Sants,2.298,1.0,"Sants-Montjuïc, Barcelona"
Sweett - Nova Icaria Beach,3.569,9.0,"Sant Martí, Barcelona"
Hotel Yacht Sherte,1.267,6.0,Barcelona
My Space Emirates - Fully equipped apartments near the Beach with shared pool,1.84,2.3,"Eixample, Barcelona"
Canela Homes BARCELONA ART,2.424,10.0,"Eixample, Barcelona"
Boat Barcelona Yacht,607.0,6.5,Barcelona
