hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
"Grand Hotel Central, Small Luxury Hotels",2466.0,8.8,1299.0,5.0,stars,"Ciutat Vella, Barcelona","Superior Twin Room
2 twin beds"
Hotel Casa Sagnier,3117.0,9.2,1533.0,5.0,stars,"Eixample, Barcelona","Superior Double or Twin Room with Terrace
Multiple bed types
Free cancellation"
Citadines Ramblas Barcelona,1748.0,8.6,3719.0,3.0,stars,"Ciutat Vella, Barcelona","Room Assigned on Arrival
1 twin bed"
Sallés Hotel Pere IV,1638.0,8.1,8451.0,4.0,stars,"Sant Martí, Barcelona","Deluxe Double Room with Spa Access
Multiple bed types
Only 5 rooms left at this price on our site"
Olivia Plaza Hotel,2599.0,9.3,3966.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Vincci Mae,2420.0,8.4,2570.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Free cancellation
Only 4 rooms left at this price on our site"
NH Collection Barcelona Podium,2028.0,8.8,2915.0,4.0,stars,"Eixample, Barcelona","Premium Double or Twin Room
Multiple bed types
Only 2 rooms left at this price on our site"
Catalonia Portal de l'Angel,2237.0,8.8,3160.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room with Terrace
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
Sunotel Central,1606.0,8.0,1360.0,4.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 2 rooms left at this price on our site"
Catalonia Ramblas 4* Sup,2198.0,8.5,4762.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Blue Barcelona,1744.0,8.1,1058.0,,,"Sarrià-St. Gervasi, Barcelona","Triple Room with Shared Bathroom
3 twin beds
Breakfast included
Only 1 room left at this price on our site"
Hotel El Palace Barcelona,3320.0,9.3,2041.0,5.0,stars,"Eixample, Barcelona","Classic Double Room
1 queen bed
Free cancellation
Only 7 rooms left at this price on our site"
Catalonia Diagonal Centro,2133.0,8.7,3448.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room with Balcony or Terrace
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site"
Catalonia Albeniz,1532.0,8.4,2802.0,3.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 6 rooms left at this price on our site"
Sercotel Hotel Rosellon,2083.0,8.3,5836.0,4.0,stars,"Eixample, Barcelona","Superior Double or Twin Room with City View
1 queen bed
Only 2 rooms left at this price on our site"
Hotel Nuevo Triunfo,1409.0,7.8,2630.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
2 twin beds"
Grand Hyatt Barcelona,2663.0,8.6,5044.0,5.0,stars,"Les Corts, Barcelona","Deluxe King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Hotel America Barcelona,2134.0,8.7,1920.0,4.0,stars,"Eixample, Barcelona","Superior Double Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Hostal Centric,1561.0,8.9,3719.0,4.0,squares,"Eixample, Barcelona","Superior Triple Room
3 twin beds
Only 1 room left at this price on our site"
Barcelona Apartment Villarroel,1498.0,7.9,963.0,4.0,squares,"Eixample, Barcelona","Deluxe Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 70m²
5 beds (4 twins, 1 sofa bed)"
Moxy Barcelona,2291.0,8.1,1228.0,4.0,stars,"Sants-Montjuïc, Barcelona","Moxy Twin Room with Balcony
2 twin beds
Only 5 rooms left at this price on our site"
"InterContinental Barcelona, an IHG Hotel",3124.0,8.8,2127.0,5.0,stars,"Sants-Montjuïc, Barcelona","Classic Room
Multiple bed types"
Pol & Grace Hotel,1648.0,8.2,2548.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
The Social Hub Barcelona Poblenou,1828.0,8.8,3155.0,,,"Sant Martí, Barcelona","King Room
1 king bed
Only 3 rooms left at this price on our site"
Catalonia Passeig de Gràcia 4* Sup,2448.0,9.1,3342.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Petit Palace Museum,1829.0,8.3,2741.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Casa Gracia,943.0,8.3,7618.0,,,"Gràcia, Barcelona","Double room with private bathroom
2 twin beds"
Paral·lel,2031.0,8.3,3845.0,2.0,stars,"Sants-Montjuïc, Barcelona","Standard Triple Room
Multiple bed types
Only 1 room left at this price on our site"
Fisa Rentals Ramblas Apartments,1948.0,8.7,334.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 38m²
1 queen bed
Only 1 left at this price on our site"
Urbany Hostel Barcelona,1049.0,7.4,2594.0,,,"Sant Martí, Barcelona","Family Room with Bathroom
6 bunk beds
Only 1 room left at this price on our site"
Acevi Villarroel,1693.0,8.0,4367.0,4.0,stars,"Eixample, Barcelona","Executive Double or Twin Room
Multiple bed types
Only 2 rooms left at this price on our site"
Le Meridien Barcelona,2680.0,7.6,382.0,5.0,stars,"Ciutat Vella, Barcelona","Premium Twin Room
2 twin beds
Only 5 rooms left at this price on our site"
Sercotel Amister Art Hotel Barcelona,2012.0,8.2,2424.0,4.0,stars,"Eixample, Barcelona","Superior Double Room
2 beds (1 sofa bed, 1 queen)
Only 1 room left at this price on our site"
Axel Hotel Barcelona - Adults Only,1612.0,8.1,2879.0,4.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Only 4 rooms left at this price on our site"
BYPILLOW Mothern,1710.0,8.2,5333.0,3.0,stars,"Eixample, Barcelona","Standard Double Room
1 full bed
Only 5 rooms left at this price on our site"
Catalonia Magdalenes,2378.0,9.3,2107.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Bonanova Suite,1628.0,8.5,1081.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Studio (1-2 Adults)
Entire studio • 1 bathroom • 1 kitchen • 20m²
Beds: 1 double or 2 twins
Only 1 left at this price on our site"
Ilunion Bel-Art,1412.0,8.4,4136.0,4.0,stars,"Horta-Guinardó, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Catalonia Square 4* Sup,2448.0,9.0,2288.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Multiple bed types
Only 1 room left at this price on our site"
Catalonia Plaza Catalunya,2718.0,8.6,5500.0,4.0,stars,"Eixample, Barcelona","Superior Double Room with Spa Access
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Vincci Bit,1216.0,8.5,6192.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Caledonian,1769.0,8.6,5445.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room (1 or 2 adults)
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Catalonia Rigoletto,1648.0,8.5,2163.0,4.0,stars,"Les Corts, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Hotel El Call,1381.0,7.5,2458.0,1.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 1 room left at this price on our site"
Hotel Monegal,1278.0,7.4,4503.0,2.0,stars,"Ciutat Vella, Barcelona","Double Room with Balcony and views to Catalunya Square
2 twin beds
Only 7 rooms left at this price on our site"
Pensión Villanueva,1050.0,7.2,2300.0,2.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room with Private Bathroom and View
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Barcelona Apartment Milà,1643.0,8.1,742.0,4.0,squares,"Gràcia, Barcelona","Deluxe Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 55m²
4 beds (2 twins, 1 full, 1 sofa bed)
Only 1 left at this price on our site"
Mercer Hotel Barcelona,3050.0,9.2,272.0,5.0,stars,"Ciutat Vella, Barcelona","Superior Room
1 full bed
Free cancellation"
Catalonia Port,2388.0,8.8,1489.0,4.0,stars,"Ciutat Vella, Barcelona","Superior Twin Room with Terrace
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Catalonia Atenas,1958.0,8.3,8113.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Catalonia Born,2253.0,8.7,3320.0,4.0,stars,"Ciutat Vella, Barcelona","Superior Double Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property"
Ilunion Barcelona,1631.0,8.5,6620.0,4.0,stars,"Sant Martí, Barcelona","Double Room Pet Friendly
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Hotel Condal,2100.0,7.5,5046.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 1 room left at this price on our site"
Hesperia Barcelona Presidente,2000.0,8.5,4094.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Superior Double or Twin Room with View
Multiple bed types
Only 4 rooms left at this price on our site"
Cram Hotel,2233.0,8.4,3612.0,4.0,stars,"Eixample, Barcelona","Executive Room With Terrace
1 king bed
Free cancellation
Only 1 room left at this price on our site"
Barcelona Apartment Republica,1285.0,7.4,1157.0,3.0,squares,"Sant Martí, Barcelona","Family apartment
5 twin beds"
Sant Jordi Apartments Sagrada Familia,1963.0,7.7,284.0,3.0,squares,"Sant Martí, Barcelona","Apartment
Entire apartment • 4 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 80m²
6 beds (2 twins, 4 bunk beds)
Only 1 left at this price on our site"
Sweett - Carrer Bailen,1940.0,8.3,698.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 65m²
3 beds (2 twins, 1 full)
Only 1 left at this price on our site"
"The Hoxton, Poblenou",3337.0,8.5,2675.0,4.0,stars,"Sant Martí, Barcelona","Biggy
Multiple bed types
Breakfast included"
Sonder Paseo de Gracia,2433.0,8.2,2605.0,5.0,stars,"Eixample, Barcelona","Double Room with Terrace
1 king bed
Only 1 room left at this price on our site"
Renaissance Barcelona Hotel,3191.0,8.3,192.0,5.0,stars,"Eixample, Barcelona","Prestige Room with One King or Two Twin Beds
Beds: 1 double or 2 twins
Breakfast included
Only 5 rooms left at this price on our site"
Casa Lirio,1592.0,7.9,1812.0,2.0,stars,"Ciutat Vella, Barcelona","Deluxe Double or Twin Room
1 queen bed
Only 1 room left at this price on our site"
Barcelona Apartment Val,1558.0,8.5,588.0,4.0,squares,"Eixample, Barcelona","Standard One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 47m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Majestic Hotel & Spa Barcelona GL,2995.0,8.5,1912.0,5.0,stars,"Eixample, Barcelona","Deluxe Double or Twin Room
Beds: 1 double or 2 twins"
Acacia Suite,1362.0,8.0,894.0,4.0,stars,"Eixample, Barcelona","Apartment with Kitchenette
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
4 beds (2 twins, 2 sofa beds)
Free cancellation
Only 4 left at this price on our site"
ICON Bcn,2756.0,8.7,2266.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site"
Yomo Hostal BCN Port,1700.0,8.0,1966.0,2.0,stars,"Sants-Montjuïc, Barcelona","Triple Room
3 twin beds
Only 1 room left at this price on our site"
Barcelona Apartment Aramunt,1382.0,7.2,1464.0,3.0,squares,"Eixample, Barcelona","Executive Studio (4 Adults)
Entire studio • 1 bathroom • 1 kitchen • 45m²
Beds: 1 double or 2 twins
Only 2 left at this price on our site"
Ocean Drive Barcelona,2270.0,8.9,1675.0,5.0,stars,"Eixample, Barcelona","Superior Double Room
1 king bed
Free cancellation
Only 3 rooms left at this price on our site"
Aparthotel Arai 4* Superior,2077.0,9.0,532.0,4.0,stars,"Ciutat Vella, Barcelona","Deluxe Room
2 beds (1 full, 1 sofa bed)
Only 1 room left at this price on our site"
Leonardo Royal Hotel Barcelona Fira,2681.0,8.8,4768.0,4.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Eurohotel Diagonal Port,1621.0,8.1,5787.0,4.0,stars,"Sant Martí, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Sansi Pedralbes,3153.0,9.7,669.0,4.0,stars,"Les Corts, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Arya Stadium Hotel,1715.0,8.3,3239.0,3.0,stars,"Sants-Montjuïc, Barcelona","Exterior Double Room
Beds: 1 double or 2 twins"
"Hotel Gran Derby Suites, a Small Luxury Hotel of the World",1722.0,8.2,1183.0,4.0,stars,"Les Corts, Barcelona","Deluxe Double Room
Beds: 1 double or 2 twins"
BcnStop Sagrada Familia,1297.0,8.2,1290.0,3.0,squares,"Horta-Guinardó, Barcelona","Apartment (2 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 27m²
1 queen bed"
Catalunya,1815.0,8.2,3032.0,2.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Cosmo Apartments Consell de Cent - Plaza Universitat,2575.0,8.4,249.0,3.0,squares,"Eixample, Barcelona","Superior Apartment
1 sofa bed"
Apartaments-Hotel Hispanos 7 Suiza,2298.0,9.0,1673.0,4.0,stars,"Eixample, Barcelona",Apartment
Hotel Arts Barcelona,4304.0,8.6,1412.0,5.0,stars,"Ciutat Vella, Barcelona","Seafront Double Room with Two Double Beds
2 full beds
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Sunotel Junior,1621.0,7.2,756.0,2.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Montserrat Apartments by Gaiarooms,1500.0,8.0,517.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
"Kimpton Vividora Hotel, an IHG Hotel",3523.0,8.8,1089.0,5.0,stars,"Ciutat Vella, Barcelona","Essential King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property"
Hotel Barcelona Condal Mar Affiliated by Meliá,1602.0,8.0,1861.0,4.0,stars,"Sant Martí, Barcelona","Standard Double Room with Extra Bed
Multiple bed types
Only 2 rooms left at this price on our site"
Hostal Bcn 46,893.0,6.8,1670.0,2.0,stars,"Eixample, Barcelona","Double Room with Shared Bathroom and Extra Bed
Multiple bed types"
Hotel Glòries,1425.0,7.9,2581.0,3.0,stars,"Eixample, Barcelona","Superior Double Room
2 twin beds
Free cancellation"
Picasso Suites,1878.0,8.6,628.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Only 1 left at this price on our site"
Room Mate Gerard,2707.0,8.7,2829.0,4.0,stars,"Eixample, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Cosmo Apartments Marina – Auditori,1666.0,8.1,1168.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 45m²
3 beds (2 fulls, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
"Sir Victor Hotel, part of Sircle Collection",5253.0,8.0,530.0,5.0,stars,"Eixample, Barcelona","Suite with City View
Private suite • 1 bedroom • 1 living room • 1 bathroom • 60m²
1 king bed
Only 1 left at this price on our site"
45 Times Barcelona Hotel,3527.0,8.5,2389.0,4.0,stars,"Eixample, Barcelona","Triple Room
2 beds (1 sofa bed, 1 queen)
Free cancellation"
Sweett - Eixample,1774.0,8.4,228.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (1 full, 1 bunk bed, 1 sofa bed)
Only 1 left at this price on our site"
Sonder Casa Luz,2683.0,8.4,2889.0,4.0,stars,"Eixample, Barcelona","Quadruple Room with Balcony
4 twin beds
Only 1 room left at this price on our site"
AinB Sagrada Familia Apartments,1701.0,8.3,661.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Beds: 1 double or 2 twins
Free cancellation"
Sweett - Harmony Central,2629.0,7.3,10.0,4.0,squares,"Ciutat Vella, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 65m²
5 beds (2 twins, 1 full, 1 bunk bed, 1 sofa bed)
Only 2 left at this price on our site"
Alma Barcelona GL,4536.0,8.9,473.0,5.0,stars,"Eixample, Barcelona","Deluxe Double or Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
The One Barcelona GL,11871.0,9.1,1254.0,5.0,stars,"Eixample, Barcelona","Luxury Suite with City View
Private suite
1 king bed
Only 1 left at this price on our site"
Melia Barcelona Sarriá,3069.0,8.2,1726.0,5.0,stars,"Les Corts, Barcelona","The Level Room
Beds: 1 double or 2 twins
Breakfast included
Only 6 rooms left at this price on our site"
Pierre & Vacances Barcelona Sants,1783.0,8.5,1551.0,3.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment (2-5 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
3 beds (2 twins, 1 sofa bed)
Only 1 left at this price on our site"
"Torre Melina, a Gran Meliá Hotel",2871.0,8.9,890.0,5.0,stars,"Les Corts, Barcelona","Premier
Multiple bed types
Breakfast included"
AinB Picasso-Corders Apartments,1429.0,7.0,129.0,3.0,squares,"Ciutat Vella, Barcelona","Studio (2 Adults)
Entire studio • 1 bathroom • 35m²
Beds: 1 double or 2 twins"
Ciudad Condal Hostal - Paseo de Gracia,1407.0,7.7,1354.0,3.0,stars,"Eixample, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
1208 - EXCLUSIVE DESIGN APARTMENT,3102.0,8.1,53.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 90m²
2 full beds"
ABaC Restaurant Hotel Barcelona GL Monumento,3525.0,9.0,350.0,5.0,stars,"Sarrià-St. Gervasi, Barcelona","Junior Suite
Private suite • 1 bedroom • 1 living room • 1 bathroom • 50m²
1 king bed"
Casa Cosi - El Farro 3,1989.0,8.4,25.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Two-Bedroom Apartment
2 queen beds"
Vasanta powered by Sonder,2132.0,8.4,1165.0,3.0,stars,"Eixample, Barcelona","Superior King Room
2 beds (1 king, 1 sofa bed)
Only 1 room left at this price on our site"
Fontanella By BCN URBAN Rooms,2504.0,7.8,861.0,3.0,squares,"Ciutat Vella, Barcelona","Triple Room
Multiple bed types
Only 1 room left at this price on our site"
Sonder Los Arcos,1881.0,8.2,336.0,,,"Ciutat Vella, Barcelona","King Room with Balcony
1 king bed"
Twentytu Hostel Barcelona,3045.0,7.7,1150.0,,,"Sant Martí, Barcelona","Quadruple Room 2 bunk beds for 2 people
2 bunk beds
Only 3 rooms left at this price on our site"
Stay U-nique Apartments Sagrada Familia II,1102.0,9.2,6.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (2 twins, 1 full)"
Minutes to the beach and near Convention Centre !,2339.0,8.8,80.0,3.0,squares,"Sant Martí, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 full beds
Free cancellation"
Liceu Apartments by Gaiarooms,1338.0,8.0,1032.0,3.0,squares,"Ciutat Vella, Barcelona","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property"
Cosmo Suite Penthouse,33696.0,,,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 3 bedrooms • 4 living rooms • 3 bathrooms • 1 kitchen • 200m²
5 beds (1 full, 1 king, 2 sofa beds, 1 queen)
Only 1 left at this price on our site"
Catalonia Park Putxet,1331.0,8.0,4904.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
Catalonia La Maquinista,1431.0,8.4,2683.0,4.0,stars,"Sant Andreu, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Tres Torres Atiram Hotels,1306.0,8.9,1292.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Twin Room (1-2 Adults)
2 twin beds
Free cancellation"
Seventy Barcelona,2702.0,9.1,2938.0,4.0,stars,"Eixample, Barcelona","Standard Double or Twin Room with Spa Access
Multiple bed types
Only 1 room left at this price on our site"
Hotel Everest,1169.0,8.0,1412.0,1.0,stars,"Horta-Guinardó, Barcelona","Twin Room with Terrace
2 twin beds"
Rustic Apartments City View,1341.0,7.3,75.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Deluxe Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 90m²
3 beds (1 full, 1 king, 1 sofa bed)
Only 2 left at this price on our site"
Your Home in Barcelona Apartments,1691.0,8.8,997.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 75m²
5 beds (4 twins, 1 sofa bed)
Only 1 left at this price on our site"
Catalonia Castellnou,1422.0,8.4,2282.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site"
Hotel SB Diagonal Zero 4 Sup,1454.0,8.2,6486.0,4.0,stars,"Sant Martí, Barcelona","Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Limonaia,1759.0,8.3,1227.0,3.0,stars,"Eixample, Barcelona","Premium Family Room
4 twin beds
Free cancellation"
St Christopher's Inn Barcelona,1345.0,8.1,6918.0,,,"Eixample, Barcelona","Private 8-Bed Dormitory Room with Shared Bathroom
Shared dorm room
8 bunk beds
Only 2 left at this price on our site"
"Mandarin Oriental, Barcelona",6215.0,9.3,352.0,5.0,stars,"Eixample, Barcelona","Deluxe Boulevard Double Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
Abba Rambla Hotel,1821.0,8.3,1655.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
Beds: 1 double or 2 twins"
SmartRoom Barcelona,1273.0,8.5,1769.0,,,"Sants-Montjuïc, Barcelona","Twin Room
2 twin beds
Only 1 room left at this price on our site"
Hotel 1898,2525.0,8.9,4223.0,4.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Ilunion Auditori,1137.0,8.3,5755.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Catalonia Park Güell,1247.0,7.8,5772.0,3.0,stars,"Gràcia, Barcelona","Premium Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Lugaris Beach Apartments,1539.0,8.7,1589.0,4.0,squares,"Sant Martí, Barcelona","Business Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 48m²
2 beds (1 sofa bed, 1 queen)"
HG City Suites Barcelona,1374.0,8.5,721.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Double Room
1 queen bed
Only 1 room left at this price on our site"
Fisa Rentals Les Corts Apartments,1564.0,8.7,736.0,4.0,squares,"Les Corts, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom
1 king bed
Only 1 left at this price on our site"
Serras Barcelona,3450.0,9.3,346.0,5.0,stars,"Ciutat Vella, Barcelona","Grand Deluxe Double or Twin Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
limehome Barcelona Carrer de Fontcoberta - Digital Access,1242.0,8.2,2087.0,,,"Sarrià-St. Gervasi, Barcelona","Double Room
1 full bed
Only 1 room left at this price on our site"
Cozy apartment near Sagrada Familia,934.0,4.5,2.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 40m²
1 full bed
Only 1 left at this price on our site"
