hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Mosaic by Ona,2013.0,8.5,2747.0,3.0,stars,"Eixample, Barcelona","Standard Double Room
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
Catalonia Gracia,1928.0,8.5,2814.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Catalonia Rigoletto,1838.0,8.5,2163.0,4.0,stars,"Les Corts, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel Turin Barcelona,1827.0,8.3,5737.0,3.0,stars,"Ciutat Vella, Barcelona","Basic Double Room
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
Unite Hostel Barcelona,1951.0,8.0,8415.0,,,"Sant Martí, Barcelona","Double Room with Private Bathroom
Multiple bed types
Free cancellation
Only 1 room left at this price on our site"
Mesón Castilla Atiram Hotels,1632.0,8.2,876.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 6 rooms left at this price on our site"
Park Hotel,1847.0,8.4,3747.0,3.0,stars,"Ciutat Vella, Barcelona","Deluxe Double Exterior
1 queen bed
Free cancellation"
Hotel 54 Barceloneta,2232.0,8.5,2306.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Hotel Casa Sagnier,3105.0,9.2,1533.0,5.0,stars,"Eixample, Barcelona","Small Double or Twin Room
Multiple bed types
Free cancellation"
Catalonia La Boquería,2046.0,8.3,3559.0,4.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Casa Bella Gracia by Aspasios,1753.0,8.4,260.0,,,"Gràcia, Barcelona","Economy Double Room
1 queen bed
Only 1 room left at this price on our site"
Leonardo Hotel Barcelona Las Ramblas,1740.0,8.1,3779.0,3.0,stars,"Ciutat Vella, Barcelona","Economy Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Super Balmes Guest House,1204.0,8.4,1651.0,3.0,squares,"Eixample, Barcelona","Twin Room with Shared Bathroom
2 twin beds"
Grupotel Gran Via 678,1755.0,8.4,5125.0,4.0,stars,"Eixample, Barcelona","Standard Double Room
1 queen bed"
Luxury Born,1285.0,6.8,4.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 60m²
1 full bed
Free cancellation"
Musik Boutique Hotel,1913.0,9.1,1741.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double Room
1 queen bed
Free cancellation
Only 7 rooms left at this price on our site"
Catalonia Magdalenes,2548.0,9.3,2107.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Quartprimera Apartments,2793.0,9.3,285.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Penthouse with Terrace
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 60m²
2 beds (1 twin, 1 full)
Free cancellation
Only 1 left at this price on our site"
Inside Barcelona Apartments Sants,1682.0,8.6,664.0,4.0,squares,"Sants-Montjuïc, Barcelona","Studio (2 Adults)
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 42m²
2 twin beds
Only 1 left at this price on our site"
Fisa Rentals Ramblas Apartments,2050.0,8.7,334.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 56m²
1 queen bed
Only 3 left at this price on our site"
Catalonia Square 4* Sup,2538.0,9.0,2288.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site"
Ilunion Auditori,1887.0,8.3,5755.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Hotel Arconte,1941.0,7.5,37.0,4.0,stars,"Eixample, Barcelona","Deluxe Room
1 king bed
Free cancellation
Only 5 rooms left at this price on our site"
Serennia Cest Apartamentos Arc de Triomf,2411.0,8.6,483.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
5 beds (4 twins, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Arya Stadium Hotel,1657.0,8.3,3239.0,3.0,stars,"Sants-Montjuïc, Barcelona","Interior Double Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Hostal Radio Barcelona,914.0,7.8,5457.0,2.0,stars,"Ciutat Vella, Barcelona","Climatized Double Room with Private bathroom
1 full bed
Only 1 room left at this price on our site"
Montserrat Apartments by Gaiarooms,1921.0,8.0,517.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 2 left at this price on our site"
One Shot Aragó,1883.0,8.6,1585.0,3.0,stars,"Eixample, Barcelona","Economy Double or Twin Room
2 twin beds
Free cancellation"
Hostal Benidorm,1324.0,8.2,4605.0,2.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 5 rooms left at this price on our site"
Blanc Guest House,1246.0,8.6,1225.0,,,"Sarrià-St. Gervasi, Barcelona","Interior Twin Room with Shared Bathroom
2 twin beds
Breakfast included
Only 1 room left at this price on our site"
Hotel SERHS Del Port,1693.0,8.4,1540.0,3.0,stars,"Ciutat Vella, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins"
Sunotel Junior,1749.0,7.2,756.0,2.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation"
Residència Erasmus Gracia,1146.0,8.2,5128.0,,,"Gràcia, Barcelona","Twin Room
2 twin beds"
Hotel Suizo,1748.0,8.6,2250.0,3.0,stars,"Ciutat Vella, Barcelona","Triple Buhardilla
3 twin beds
Only 3 rooms left at this price on our site"
Barcelona Apartment Villarroel,2455.0,7.9,963.0,4.0,squares,"Eixample, Barcelona","Standard Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Hotel America Barcelona,2611.0,8.7,1920.0,4.0,stars,"Eixample, Barcelona","Superior Double Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
The One Barcelona GL,3344.0,9.1,1254.0,5.0,stars,"Eixample, Barcelona","Deluxe Double Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Urban Flats Vallirana,2134.0,8.5,142.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 3 left at this price on our site"
Praktik Bakery,1814.0,8.6,2646.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Ako Suites Hotel,2392.0,8.2,1208.0,4.0,stars,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 twin beds
Free cancellation"
Catalonia Catedral,2638.0,9.1,2609.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Sansi Pedralbes,2853.0,9.7,669.0,4.0,stars,"Les Corts, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Aparthotel Silver,1411.0,8.7,1348.0,3.0,stars,"Gràcia, Barcelona","Standard Double or Twin Room with Garden View
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
"The Hoxton, Poblenou",3140.0,8.5,2675.0,4.0,stars,"Sant Martí, Barcelona","Roomy View
1 king bed
Free cancellation
No prepayment needed – pay at the property"
Ramblas Hotel,1727.0,7.3,3284.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room with Terrace
Beds: 1 double or 2 twins
Breakfast included
Only 4 rooms left at this price on our site"
ApartEasy - Gracia Apartments,2259.0,7.1,379.0,3.0,squares,"Gràcia, Barcelona","One-Bedroom Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Gran Hotel Havana 4Sup by Escampa Hotels,3228.0,8.6,3131.0,4.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Fira Apartments by Gaiarooms,2570.0,8.1,1513.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment (4 Adults)
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 55m²
4 twin beds
Free cancellation
Only 1 left at this price on our site"
08028 Apartments,1602.0,8.8,4274.0,4.0,squares,"Les Corts, Barcelona","One-Bedroom Apartment with Balcony (1- 2 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 38m²
2 twin beds
Only 3 left at this price on our site"
Occidental Barcelona 1929,2345.0,8.8,5005.0,3.0,stars,"Sants-Montjuïc, Barcelona","Superior Double Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Hotel Casa Teva Barcelona,1886.0,8.8,371.0,,,"Ciutat Vella, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Breakfast included"
Casa Pince,2635.0,9.0,524.0,3.0,stars,"Ciutat Vella, Barcelona","Budget Double Room
1 queen bed
Free cancellation"
Senator Barcelona Apartments,1625.0,7.5,1337.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
3 beds (2 twins, 1 sofa bed)
Free cancellation"
Hotel Vilamarí,1920.0,8.1,1096.0,4.0,stars,"Eixample, Barcelona","Interior- Facing Double Room With Natural Light
1 full bed
Only 7 rooms left at this price on our site"
Hostal Balkonis,1227.0,7.3,807.0,2.0,stars,"Eixample, Barcelona","Budget Double Room
1 full bed
Only 1 room left at this price on our site"
1881 Barcelona Gran Rosellon Hotel,1798.0,8.0,2502.0,4.0,stars,"Eixample, Barcelona","Double Room
1 full bed
Only 3 rooms left at this price on our site"
Ilunion Almirante,2438.0,7.6,3331.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
H10 Casa Mimosa 4* Sup,3809.0,9.3,1012.0,4.0,stars,"Eixample, Barcelona","Deluxe Double Room with Garden View
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
Hotel Sagrada Familia,1396.0,8.1,3118.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
BUHO Boutique Rooms,1409.0,8.3,862.0,3.0,squares,"Eixample, Barcelona","Tiny Double Room
1 full bed
Only 4 rooms left at this price on our site"
You Stylish City Center Apartments,3473.0,8.4,468.0,4.0,squares,"Eixample, Barcelona","Superior Two-Bedroom Apartment - Carrer Pelai 5
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Axel Hotel Barcelona - Adults Only,2593.0,8.1,2879.0,4.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
Only 4 rooms left at this price on our site"
Plaza Goya Rooms,1511.0,8.2,1080.0,2.0,stars,"Eixample, Barcelona","Budget Double Room
1 full bed
Only 1 room left at this price on our site"
Bcn Paseo De Gracia Rocamora Apartment,3446.0,9.2,1003.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment with Terrace - Attic - Casp, 30
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 57m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Ilunion Les Corts Spa,2448.0,8.2,7057.0,4.0,stars,"Les Corts, Barcelona","Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Apart-Suites Hostemplo,2187.0,8.9,2597.0,4.0,squares,"Eixample, Barcelona","Apart-Suite
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 32m²
1 full bed
Only 7 left at this price on our site"
Barceló Raval,2032.0,8.3,2859.0,4.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Ilunion Bel-Art,2408.0,8.4,4136.0,4.0,stars,"Horta-Guinardó, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
DreamKeys Barcelona City,2622.0,7.9,1240.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Twin Room
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
Hotel Astoria,1913.0,8.3,2180.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Acta BCN 40,1553.0,8.4,3011.0,2.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 3 rooms left at this price on our site"
Hotel del Mar,1807.0,8.4,2811.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
2 twin beds"
Aparthotel Allada 3*,2236.0,7.9,686.0,3.0,squares,"Ciutat Vella, Barcelona","Studio (2 Adults)
Entire studio • 1 bathroom • 25m²
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 6 left at this price on our site"
Abba Garden,1177.0,8.4,3168.0,4.0,stars,Barcelona,"Double or Twin Room
Beds: 1 double or 2 twins"
Hotel Lyon,1412.0,7.2,1106.0,1.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
2 twin beds"
SERHS Carlit Boutique Hotel,1937.0,8.5,1251.0,3.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins"
El Born Guest House by Casa Consell,1635.0,8.4,380.0,1.0,stars,"Ciutat Vella, Barcelona","Small Double Room
1 full bed
Only 1 room left at this price on our site"
Barcelona Apartment Republica,2468.0,7.4,1157.0,3.0,squares,"Sant Martí, Barcelona","Standard Apartment (3 Adults)
Entire studio • 1 bathroom • 1 kitchen • 30m²
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
AC Hotel Diagonal L'Illa by Marriott,3492.0,8.7,464.0,4.0,stars,"Les Corts, Barcelona","Superior Twin Room
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
Hotel Boutique Mirlo Barcelona,3480.0,9.3,1070.0,5.0,stars,"Sarrià-St. Gervasi, Barcelona","Suite Suite Tibidabo 32 with Hammam, Hydromassage Bathtub and Sauna
Private suite
2 beds (1 king, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Ilunion Barcelona,2416.0,8.5,6620.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Barcelona Apartment Aramunt,2330.0,7.2,1464.0,3.0,squares,"Eixample, Barcelona","Superior Studio (4 Adults)
Entire studio • 1 bathroom • 1 kitchen • 35m²
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 7 left at this price on our site"
Paral·lel,1873.0,8.3,3845.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Som Nit Port Vell,1752.0,8.5,680.0,4.0,squares,"Ciutat Vella, Barcelona","Twin Room
2 twin beds
Only 1 room left at this price on our site"
"Labtwentytwo Barcelona, a Tribute Portfolio Hotel",2078.0,8.4,332.0,4.0,stars,"Sant Martí, Barcelona","Standard King Room
1 queen bed"
Ocean Drive Barcelona,2804.0,8.9,1675.0,5.0,stars,"Eixample, Barcelona","Superior Double Room
1 king bed
Free cancellation"
Apartments Sixtyfour,4904.0,9.4,1292.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Casual Colours Barcelona,1598.0,8.3,3911.0,2.0,stars,"Les Corts, Barcelona","Double Room
1 full bed
Breakfast included"
45 Times Barcelona Hotel,3261.0,8.5,2389.0,4.0,stars,"Eixample, Barcelona","Double Classic Room
2 twin beds
Free cancellation"
ApartEasy - Central Gracia Apartments,2275.0,6.9,231.0,3.0,squares,"Gràcia, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 38m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Atenea Rekord Suites,1935.0,8.5,977.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Apartments Barcelona & Home Deco Eixample,2736.0,9.2,64.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Penthouse Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Picasso Suites,2451.0,8.6,628.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Monument Hotel,4498.0,9.1,1124.0,5.0,stars,"Eixample, Barcelona","Junior Suite
Private suite • 1 bedroom • 1 living room • 1 bathroom • 32m²
1 king bed
Free cancellation
No prepayment needed – pay at the property"
Sercotel Hotel Rosellon,2140.0,8.3,5836.0,4.0,stars,"Eixample, Barcelona","Basic Double or Twin Room
1 full bed
Only 1 room left at this price on our site"
La França Travellers Adults Only,1892.0,8.3,3730.0,2.0,stars,"Sants-Montjuïc, Barcelona","Gran Suite with Spa Bath
Private suite
1 king bed
Only 1 left at this price on our site"
Flateli 430 BCN,3195.0,8.0,859.0,3.0,squares,"Eixample, Barcelona","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 7 left at this price on our site"
"Claris Hotel & Spa GL, a Small Luxury Hotel of the World",3280.0,8.6,1094.0,5.0,stars,"Eixample, Barcelona","Executive Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
You Stylish Beach Apartments,3062.0,7.7,80.0,3.0,squares,"Sant Martí, Barcelona","Basic Two Bedrooms Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
BARCELONA GOTIC Guesthouse,869.0,7.7,2155.0,1.0,stars,"Ciutat Vella, Barcelona","Basic Double Room with Shared Bathroom
1 full bed
Only 2 rooms left at this price on our site"
Inside Barcelona Apartments Salva,1923.0,8.5,374.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
4 beds (3 twins, 1 sofa bed)
Only 1 left at this price on our site"
Hotel Casa Bonay,2450.0,9.0,869.0,4.0,stars,"Eixample, Barcelona","Double Room
1 queen bed
Only 4 rooms left at this price on our site"
Fisa Rentals Gran Via Apartments,2113.0,8.8,1329.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 45m²
1 queen bed
Only 5 left at this price on our site"
Forget Me Not Barcelona,2214.0,9.1,1758.0,4.0,squares,"Eixample, Barcelona","Double or Twin Room with Street View
Multiple bed types
Breakfast included
Only 3 rooms left at this price on our site"
Charmsuites Paralel,1896.0,7.7,1549.0,3.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 55m²
2 twin beds
Only 4 left at this price on our site"
Occidental Diagonal 414,2095.0,8.7,1853.0,4.0,stars,"Eixample, Barcelona","Superior Double Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Inside Barcelona Apartments Esparteria,1986.0,8.7,855.0,4.0,squares,"Ciutat Vella, Barcelona","Studio with Terrace
Entire studio • 1 bathroom • 1 kitchen • 25m²
1 full bed
Only 1 left at this price on our site"
Charmsuites Nou Rambla,1896.0,7.5,1175.0,3.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment
3 beds (2 twins, 1 sofa bed)
Only 2 rooms left at this price on our site"
Hostal Girona,1704.0,8.8,2603.0,,,"Eixample, Barcelona","Economy Double or Twin Room with Shared Bathroom
1 full bed
Breakfast included
Only 3 rooms left at this price on our site"
Amister Apartments,3858.0,8.8,928.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Family Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 king, 1 sofa bed)
Free cancellation"
Rambla 102,3561.0,9.1,1190.0,4.0,squares,"Ciutat Vella, Barcelona","Suite with Terrace
Private suite • 1 bedroom • 1 living room • 1 bathroom • 50m²
2 beds (1 king, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
