hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Catalonia Atocha,1610.0,8.8,6005.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Zenit Abeba,1225.0,8.8,3357.0,4.0,stars,"Salamanca, Madrid","Room Assigned on Arrival
1 twin bed
Free cancellation"
UVE Marcenado,920.0,9.2,4728.0,3.0,stars,"Chamartín, Madrid","King Room
1 king bed
Free cancellation
Only 7 rooms left at this price on our site"
Hostal Overnight Madrid,730.0,8.1,939.0,3.0,squares,"Moncloa-Aravaca, Madrid","Superior Double Room
1 queen bed
Only 4 rooms left at this price on our site"
SY Fuencarral,1171.0,9.1,79.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 full bed"
Agora Juan de Austria,1096.0,8.4,3960.0,4.0,stars,"Chamberi, Madrid","Double Room
1 full bed
Free cancellation"
Acogedor Loft en Chueca. Cozy Loft in Chueca,1107.0,8.6,8.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Bob W Chueca,951.0,8.8,1822.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 15m²
1 full bed"
Apartamentos Recoletos,954.0,7.6,7167.0,3.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Encantador estudio Chamartin,713.0,8.8,11.0,3.0,squares,"Ciudad Lineal, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
JC Rooms Santo Domingo,904.0,7.9,4166.0,3.0,stars,"Madrid City Center, Madrid","Executive Double or Twin Room
Beds: 1 double or 2 twins"
Ilunion Alcalá Norte,982.0,8.9,14927.0,4.0,stars,"San Blas, Madrid","Double or Twin Room
Multiple bed types
Free cancellation"
Room Gran Vía Apartments,872.0,8.0,719.0,3.0,squares,"Madrid City Center, Madrid","Queen Studio
Entire studio • 1 bathroom • 1 kitchen • 15m²
1 full bed
Only 1 left at this price on our site"
T-Homes Salamanca,838.0,9.0,852.0,3.0,squares,"Tetuan, Madrid","Standard Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation"
Beautiful duplex in the center,848.0,9.0,1.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 queen bed
Free cancellation"
Dormirdcine,1055.0,8.7,2620.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Violeta Suite,862.0,8.9,24.0,3.0,squares,"Latina, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 95m²
5 beds (4 twins, 1 sofa bed)
Free cancellation"
1 bedroom 1 bathroom- MintyStay - Plaza de San Idelfonso,1024.0,8.4,18.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Suites You Nickel,950.0,7.9,556.0,3.0,squares,"Madrid City Center, Madrid","Apartment (2 Adults)
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 19m²
2 twin beds
Only 1 left at this price on our site"
Apartamentos Las Torres,924.0,8.7,1191.0,3.0,squares,"Tetuan, Madrid","Studio
Entire studio • 1 bathroom • 35m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hostal Abel Victoriano,768.0,7.8,3175.0,,,"Madrid City Center, Madrid","Double Room with Shared Bathroom
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Hostal Macarena,1120.0,8.4,1814.0,2.0,stars,"Madrid City Center, Madrid","Triple Room
3 twin beds
Free cancellation
Only 2 rooms left at this price on our site"
PACOROOMS,988.0,8.6,735.0,3.0,squares,"Madrid City Center, Madrid","Standard Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Hostal El Brezo,620.0,7.7,712.0,3.0,squares,"Moncloa-Aravaca, Madrid","Double Room with City View
1 full bed
Only 4 rooms left at this price on our site"
apartamento reformado en lavapies tipo loft,1138.0,8.7,30.0,,,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)"
Apartosuites Jardines de Sabatini,1249.0,9.1,2431.0,4.0,squares,"Moncloa-Aravaca, Madrid","Double or Twin Studio
Entire studio • 1 bathroom • 1 kitchen • 32m²
Beds: 1 double or 2 twins"
Hostal Evoke Madrid,1011.0,9.0,2603.0,3.0,squares,"Madrid City Center, Madrid","Budget Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,1340.0,8.5,1960.0,4.0,squares,"Madrid City Center, Madrid","Suite
Private suite
1 queen bed
Only 3 left at this price on our site"
Spacious apartment near to Santiago Bernabeu,1003.0,9.7,18.0,4.0,squares,"Chamartín, Madrid","Apartment - Ground Floor
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
JC Rooms Santa Ana,886.0,8.0,2232.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
#10OCA6 - Apartamento en Vista Alegre,601.0,6.9,22.0,3.0,squares,"Carabanchel, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 50m²
3 beds (1 twin, 1 full, 1 sofa bed)
Free cancellation"
Sercotel Togumar,1137.0,8.4,3094.0,3.0,stars,"Chamartín, Madrid","Standard Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 25m²
2 twin beds
Free cancellation"
Apartamentos EconoStay Plaza de España,691.0,7.3,77.0,3.0,squares,"Madrid City Center, Madrid","Standard Studio
Entire studio • 1 bathroom
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Espahotel Plaza Basílica,1209.0,8.5,1398.0,3.0,stars,"Tetuan, Madrid","Studio (2 Adults)
Entire studio • 1 bathroom • 1 kitchen • 20m²
1 full bed
Free cancellation"
CajaSoul Lavapies,686.0,,,,,"Madrid City Center, Madrid","King Studio with Sofa Bed
Entire studio • 1 bathroom • 1 kitchen • 22m²
2 beds (1 twin, 1 full)
Free cancellation
Only 1 left at this price on our site"
Hostal Lauria,1073.0,9.2,4278.0,2.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Only 1 room left at this price on our site"
APARTAMENTO CALLE ALCALA,947.0,8.9,40.0,3.0,squares,"Ciudad Lineal, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
3 beds (1 twin, 1 full, 1 sofa bed)
Free cancellation"
Motel One Madrid-Plaza de España,1563.0,8.8,3295.0,4.0,stars,"Moncloa-Aravaca, Madrid","Superior King Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
Only 6 rooms left at this price on our site"
Ilunion Suites Madrid,1148.0,8.5,7767.0,4.0,stars,"Chamartín, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Casa Cobo Exclusivo Alojamiento en Madrid,842.0,7.9,84.0,3.0,squares,"Latina, Madrid","Superior Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
5 beds (4 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Nice studio in Madrid-Fp02,923.0,8.4,23.0,3.0,squares,"Arganzuela, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 20m²
1 full bed
Free cancellation"
Exe Plaza,1151.0,8.7,6185.0,4.0,stars,"Tetuan, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
One Shot Luchana,1301.0,7.9,1194.0,4.0,stars,"Chamberi, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Espahotel Gran Vía,1330.0,8.3,3893.0,3.0,stars,"Madrid City Center, Madrid","Studio (3 Adults)
Entire studio • 1 bathroom • 25m²
3 twin beds
Free cancellation"
Cozy studio in Lavapies-Torr,857.0,7.3,7.0,,,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hotel Nido Príncipe Pío,1227.0,7.6,29.0,3.0,stars,"Moncloa-Aravaca, Madrid","Studio Apartment
Entire studio • 1 bathroom • 20m²
1 king bed
Breakfast included"
La Vaguada loft,828.0,9.3,72.0,3.0,squares,"Fuencarral-El Pardo, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 60m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
I'M Room Suites Nuevos Ministerios - Bernabeu 'Digital Access',1164.0,9.0,798.0,4.0,stars,"Tetuan, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation"
JC Rooms Chueca,962.0,8.2,3111.0,3.0,stars,"Madrid City Center, Madrid","Deluxe Double or Twin Room
Beds: 1 double or 2 twins"
Fuencarral Apartments,1230.0,8.2,3400.0,3.0,squares,"Madrid City Center, Madrid","Superior Studio
Entire studio • 1 bathroom • 1 kitchen • 42m²
3 beds (2 twins, 1 sofa bed)
Only 2 left at this price on our site"
Hostal Barrera,1083.0,8.8,1958.0,2.0,stars,"Madrid City Center, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
ITC Mora by Soho Boutique,1015.0,7.8,4658.0,2.0,stars,"Madrid City Center, Madrid","Partner offer option
1 full bed
Breakfast included
Free cancellation"
UMusic Hotel Madrid,2261.0,8.8,3184.0,5.0,stars,"Madrid City Center, Madrid","Deluxe City View
1 queen bed
Free cancellation"
APARTAMENTOS SAN ANDRES,1003.0,7.8,1046.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom
1 full bed
Only 1 left at this price on our site"
Grupotel Mayorazgo,1451.0,8.8,7394.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Turísticos Cuenca 3,754.0,7.8,427.0,3.0,squares,"Tetuan, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
MH Apartments Central Madrid,1749.0,8.9,1745.0,4.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
3 beds (2 twins, 1 sofa bed)
Free cancellation"
Hotel Madrid Río,735.0,7.3,8746.0,2.0,stars,"Usera, Madrid","Double or Twin Room
1 full bed
Free cancellation"
"En Madrid, a unos minutos del aeropuerto airport Barajas, Plenilunio, estadio de fútbol Metropolitano, Feria de Madrid, Clínica Navarra",658.0,9.2,41.0,3.0,squares,"San Blas, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 46m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
MyHouseSpain - Moderno Estudio en Plaza España,1183.0,8.7,23.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Hostal A Nuestra Senora de La Paloma,1114.0,8.4,943.0,3.0,squares,"Madrid City Center, Madrid","Economy Double Room
1 full bed
Free cancellation"
Cozy apartment in Puerta del Sol - Esparteros,1429.0,8.8,27.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Sercotel Alcalá 611,983.0,8.5,3983.0,4.0,stars,"San Blas, Madrid","Twin Room
2 twin beds
Free cancellation"
Acogedor y silencioso estudio M1 Embajadores,721.0,7.1,32.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation
Only 1 left at this price on our site"
Apartamentos Apolo,1401.0,8.7,1653.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 38m²
2 twin beds
Free cancellation"
Apartamento Principe de Vergara,929.0,8.3,12.0,3.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Cozy studio - 1Bathroom - Salamanca,1028.0,7.9,15.0,3.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 30m²
1 full bed
Free cancellation"
Hostal Manuela by Gaiarooms,923.0,7.6,3224.0,2.0,stars,"Madrid City Center, Madrid","Budget Double Room
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
Bonito Estudio con terraza,543.0,7.6,24.0,3.0,squares,"Carabanchel, Madrid","Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
1 full bed
Free cancellation"
Apartamento Los Austrias,888.0,,,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
SUITES YOU Zinc,1019.0,7.9,526.0,3.0,squares,"Madrid City Center, Madrid","Standard Studio (2 Adults)
Entire studio • 1 bathroom • 1 kitchen • 25m²
2 twin beds
Only 1 left at this price on our site"
"Holiday Inn Express - Madrid - Airport, an IHG Hotel",973.0,8.8,5035.0,3.0,stars,"San Blas, Madrid","Standard Queen Room
1 queen bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property"
Palacio Plaza Conde Miranda,1572.0,9.5,173.0,4.0,squares,"Madrid City Center, Madrid","Superior One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 53m²
2 beds (1 king, 1 sofa bed)
Only 1 left at this price on our site"
Quiet and cosy flat in N. Salamanca,1025.0,8.4,29.0,3.0,squares,"Salamanca, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hostal Madrid Sol,819.0,8.0,1517.0,1.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Only 2 rooms left at this price on our site"
Globales Acis y Galatea,876.0,7.9,3498.0,3.0,stars,"Hortaleza, Madrid","Room Assigned on Arrival
1 full bed
Free cancellation"
Hostal Abadia Madrid,1091.0,8.6,7631.0,3.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed"
Sercotel Madrid Aeropuerto,975.0,8.5,4819.0,4.0,stars,"Barajas, Madrid","Standard Double Room
1 full bed
Free cancellation"
Catalonia Puerta del Sol,2000.0,8.9,2854.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Rooms Cáceres,419.0,7.0,246.0,3.0,squares,"Arganzuela, Madrid","Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
MyHouseSpain - Piso en la Latina,1069.0,8.4,34.0,3.0,squares,"Madrid City Center, Madrid","Apartment with Shower
Entire apartment • 1 bedroom • 1 bathroom • 30m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hotel Santo Domingo,1441.0,7.6,5417.0,4.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Free cancellation"
Catalonia El Retiro,1173.0,8.9,2960.0,4.0,stars,"Retiro, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Atico Preciados,1016.0,8.2,75.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
1 full bed"
1 bedroom 1 bathroom furnished - Chueca - modern in downtown area - MintyStay,1108.0,8.5,19.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 25m²
1 full bed
Free cancellation"
Comfortable studio in Barrio Salamanca - Bejar,919.0,8.6,15.0,,,"Salamanca, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Hostal La Casa de La Plaza,626.0,7.2,2281.0,1.0,stars,"Madrid City Center, Madrid","Double Room with Shared Bathroom
1 full bed
Free cancellation
Only 1 room left at this price on our site"
BYPILLOW Velázquez 45,1588.0,8.6,4362.0,3.0,stars,"Salamanca, Madrid","Double Room
1 full bed
Free cancellation"
Hostal PETITE MAMAN,802.0,7.6,2601.0,3.0,stars,"Madrid City Center, Madrid","Superior Double or Twin Room
Multiple bed types
Only 4 rooms left at this price on our site"
Suitur Apartment Hita I Centro Madrid,815.0,7.7,39.0,,,"Madrid City Center, Madrid","Studio with Sofa Bed
Entire studio • 1 kitchen • 38m²
Free cancellation"
Hotelito Boutique Madrid Puente Vallecas,838.0,8.7,32.0,3.0,squares,"Puente de Vallecas, Madrid","Double Room
1 full bed
Free cancellation
Only 4 left at this price on our site"
Chamberí con jardín C by RegalateMadrid,1167.0,8.7,42.0,3.0,squares,"Chamberi, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Exe Convention Plaza Madrid,828.0,8.1,1631.0,4.0,stars,"Fuencarral-El Pardo, Madrid","Double Room
Beds: 1 double or 2 twins"
Roisa Hostal Boutique,958.0,8.0,4333.0,3.0,squares,"Chamartín, Madrid","Economy Double Room
1 full bed
Only 5 rooms left at this price on our site"
B&B HOTEL Madrid Carabanchel,645.0,9.1,221.0,2.0,stars,"Carabanchel, Madrid","Double Room
1 queen bed"
LA CANTUEÑA,400.0,7.7,1130.0,3.0,stars,Madrid,"Double or Twin Room
2 twin beds"
Urban Inn Madrid,344.0,7.3,138.0,,,"Madrid City Center, Madrid","Habitación compartida cápsula doble
1 full bed"
Ilunion Atrium,1093.0,8.5,8949.0,4.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room
Multiple bed types
Free cancellation"
Plaza de España Skyline,1319.0,9.2,1648.0,4.0,squares,"Moncloa-Aravaca, Madrid","Standard Skyline
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 47m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
No prepayment needed – pay at the property
Only 5 left at this price on our site"
Inmejorable Ubicación en Madrid,901.0,7.2,442.0,3.0,squares,"Salamanca, Madrid","King Studio with Sofa Bed
Entire studio • 1 bathroom • 1 kitchen • 25m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 2 left at this price on our site"
1 bedroom 1 bathroom furnished - Justicia - Modern - MintyStay,918.0,8.2,23.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
1 full bed
Free cancellation"
Apartamento Luna - SOLO ADULTOS,1128.0,8.7,33.0,3.0,squares,"Chamberi, Madrid","Loft
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 22m²
2 twin beds
Free cancellation
Only 1 left at this price on our site"
Apartamentos Cava Baja,1379.0,9.1,819.0,4.0,squares,"Madrid City Center, Madrid","Studio - Ground floor
Entire studio • 1 bathroom • 1 kitchen • 45m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 3 left at this price on our site"
Ideal studio in Cuatro Caminos - Guipúzcoa,766.0,8.7,16.0,,,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation
Only 1 left at this price on our site"
L&H La Latina Selection,1463.0,8.8,2810.0,3.0,squares,"Madrid City Center, Madrid","Superior Double Room
1 full bed
Free cancellation"
Catalonia Goya,1890.0,8.9,2532.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
Apartamento Atocha / Embajadores,1085.0,8.7,52.0,4.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Emblematic flat in Madrid Central - Arenal,1243.0,9.1,10.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
1 bedroom 1 bathroom furnished - Salamanca - executive style - MintyStay,1097.0,8.7,12.0,3.0,squares,"Salamanca, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
AC Hotel Madrid Feria by Marriott,1449.0,8.6,1369.0,4.0,stars,"Hortaleza, Madrid","King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
One Shot Recoletos,1592.0,7.6,1560.0,4.0,stars,"Salamanca, Madrid","Economy Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 2 rooms left at this price on our site"
BELLADURMIENTE,385.0,7.4,1007.0,,,"Tetuan, Madrid","Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
"Cozy- 1 Bd 1,5 Bth - Delicias Atocha",1011.0,8.8,22.0,3.0,squares,"Arganzuela, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
SUITES YOU Soho,857.0,7.5,1353.0,3.0,squares,"Madrid City Center, Madrid","Double Room
1 full bed
Only 2 rooms left at this price on our site"
Catalonia Plaza Mayor,1950.0,9.0,4052.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Apartamento Madrid dBA3,1370.0,9.6,140.0,3.0,squares,"Hortaleza, Madrid","Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 80m²
5 beds (4 twins, 1 sofa bed)
Free cancellation"
Claridge Madrid,1424.0,8.7,3756.0,4.0,stars,"Retiro, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Hostal Josefina-Gran Vía,1160.0,7.5,3474.0,3.0,stars,"Madrid City Center, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation
Only 6 rooms left at this price on our site"
Nuevo Loft privado MadridRio Marques de Vadillo D,500.0,7.1,7.0,3.0,squares,"Carabanchel, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Hostal Abril Madrid,961.0,8.5,1954.0,1.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Hostal Victoria III,833.0,8.2,1510.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
