hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Hotel Continental Palacete,1696.0,8.5,1372.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Breakfast included
Free cancellation
No prepayment needed – pay at the property"
Catalonia Barcelona 505,1318.0,8.5,3261.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Authentic flat2 in Poble sec - Paralelo,1355.0,9.0,28.0,4.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 45m²
3 beds (1 twin, 1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Hostalin Barcelona Gran Via,1130.0,7.9,2259.0,3.0,squares,"Eixample, Barcelona","Double or Twin Room with Balcony
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Hostal Centric,1155.0,8.9,3719.0,4.0,squares,"Eixample, Barcelona","Double Room
1 full bed
Only 1 room left at this price on our site"
ibis Styles Barcelona City Bogatell,1363.0,8.4,5405.0,2.0,stars,"Sant Martí, Barcelona","Standard Double Room
1 queen bed
Breakfast included
Only 7 rooms left at this price on our site"
Hotel Alimara,1163.0,8.4,3267.0,4.0,stars,"Horta-Guinardó, Barcelona","Junior Suite
Private suite
2 twin beds"
Hostal Operaramblas,1143.0,8.8,5885.0,2.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Moxy Barcelona,1346.0,8.1,1228.0,4.0,stars,"Sants-Montjuïc, Barcelona","Moxy Queen Room with Balcony
1 queen bed"
Hotel Vilamarí,1314.0,8.1,1096.0,4.0,stars,"Eixample, Barcelona","Interior- Facing Double Room With Natural Light
1 full bed"
Barcelona Mercaders Apartments,1561.0,8.0,422.0,3.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Hotel Via Augusta,1302.0,8.4,2219.0,2.0,stars,"Sarrià-St. Gervasi, Barcelona","Twin Room
2 twin beds
Free cancellation
Only 2 rooms left at this price on our site"
Ramblas Hotel,1201.0,7.3,3284.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Breakfast included
Only 4 rooms left at this price on our site"
Private rooms,410.0,6.8,171.0,,,"Nou Barris, Barcelona","Double Room
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
Leonardo Royal Hotel Barcelona Fira,1233.0,8.8,4768.0,4.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
08028 Apartments,1224.0,8.8,4274.0,4.0,squares,"Les Corts, Barcelona","Twin Room - No Kitchen
2 twin beds
Only 4 rooms left at this price on our site"
Casual Colours Barcelona,1305.0,8.3,3911.0,2.0,stars,"Les Corts, Barcelona","Economy Interior Double Room
1 full bed
Free cancellation
Only 5 rooms left at this price on our site"
Ciutat Vella,1409.0,8.0,4602.0,3.0,stars,"Ciutat Vella, Barcelona","Twin Room with Balcony
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Hotel Lloret Ramblas,1300.0,8.1,10237.0,1.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room with City View
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Hostal Central Barcelona,1431.0,8.4,2182.0,2.0,stars,"Eixample, Barcelona","Double Room
1 queen bed
Free cancellation
Only 3 rooms left at this price on our site"
Center Gran Via,1352.0,8.8,2063.0,1.0,stars,"Eixample, Barcelona","Standard Double Room
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
Apartamentos DV,1071.0,8.6,2342.0,4.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 26m²
1 queen bed"
Boutique Apartments 23 Barcelona,1578.0,9.1,539.0,3.0,squares,"Gràcia, Barcelona","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 30m²
1 full bed
Free cancellation
Only 4 left at this price on our site"
Ronda House,1562.0,8.4,9735.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
2 twin beds
Breakfast included
Free cancellation"
SERHS Carlit Boutique Hotel,1308.0,8.5,1251.0,3.0,stars,"Eixample, Barcelona","Small Double Room
1 full bed
Only 3 rooms left at this price on our site"
One Shot Aragó,1478.0,8.6,1585.0,3.0,stars,"Eixample, Barcelona","Economy Double or Twin Room
2 twin beds
Free cancellation"
Magatzem 128,1554.0,8.8,2493.0,3.0,squares,"Eixample, Barcelona","Double Room with City View
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site"
Hostel New York,612.0,7.1,3623.0,,,"Ciutat Vella, Barcelona","Economy Room with Bunk Beds
1 bunk bed
Free cancellation"
Aparthotel Augusta,1348.0,8.5,2612.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Family Studio
3 beds (2 twins, 1 sofa bed)
Only 5 rooms left at this price on our site"
Mihlton Barcelona Boutique B&B,1273.0,8.7,1066.0,3.0,squares,"Eixample, Barcelona","Standard Double Room Interior
1 queen bed
Only 5 rooms left at this price on our site"
Hostal Fernando,1342.0,8.4,5083.0,2.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed"
htop BCN City #htopEnjoy,1038.0,6.3,884.0,2.0,stars,"Horta-Guinardó, Barcelona","Double Room
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
La França Travellers Adults Only,1198.0,8.3,3730.0,2.0,stars,"Sants-Montjuïc, Barcelona","Deluxe Double Room with Shower
1 king bed
Only 2 rooms left at this price on our site"
NH Barcelona Les Corts,1244.0,8.4,1924.0,3.0,stars,"Les Corts, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Acta Antibes,1139.0,8.5,4457.0,2.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Sercotel Caspe,1434.0,8.4,7100.0,4.0,stars,"Eixample, Barcelona","Basic Double Room
1 full bed"
Inside Barcelona Apartments Sants,1353.0,8.6,664.0,4.0,squares,"Sants-Montjuïc, Barcelona","Studio (2 Adults)
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 42m²
2 twin beds
Only 1 left at this price on our site"
Hostalet de Barcelona,1006.0,8.0,2045.0,,,"Eixample, Barcelona","Double Room
1 full bed"
Hotel Raval House,1740.0,8.2,6291.0,3.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room with Terrace
2 twin beds
Breakfast included
Free cancellation
Only 1 room left at this price on our site"
Catalonia Barcelona Plaza,1768.0,8.7,3399.0,4.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property"
Villa Sagrada,1272.0,8.3,536.0,3.0,squares,"Eixample, Barcelona","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 40m²
3 beds (2 twins, 1 sofa bed)
Free cancellation"
Catalonia Passeig de Gràcia 4* Sup,2078.0,9.1,3342.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Catalonia Eixample 1864,1798.0,8.6,4302.0,4.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Upper Diagonal,1218.0,8.8,1837.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double Room
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
Feel at Sants Apartments,1675.0,8.6,796.0,4.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Hotel Villa Emilia,1627.0,8.9,1558.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
Catalonia Portal de l'Angel,1822.0,8.8,3160.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Catalonia Atenas,1388.0,8.3,8113.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Hotel Barcelona Center,1812.0,8.6,8150.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Nicebarcelonaapartments,1788.0,8.6,79.0,3.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 35m²
3 beds (2 twins, 1 full)
Free cancellation
Only 2 left at this price on our site"
Hotel Acta Laumon,1117.0,8.2,1445.0,3.0,stars,"Sant Andreu, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Aparthotel Silver,1179.0,8.7,1348.0,3.0,stars,"Gràcia, Barcelona","Double or Twin Room with City View
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Hotel & Spa Villa Olimpica Suites,1648.0,8.0,3831.0,4.0,stars,"Sant Martí, Barcelona","Double Room with Spa Access
2 twin beds
Free cancellation
No prepayment needed – pay at the property"
Golden Hotel Barcelona,1648.0,8.3,2474.0,4.0,stars,"Sant Martí, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel SB Icaria,1294.0,8.1,4955.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Catalonia Diagonal Centro,1698.0,8.7,3448.0,4.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site"
Grupotel Gravina,1277.0,8.4,4299.0,3.0,stars,"Ciutat Vella, Barcelona","Small Double Room (2 Adults)
1 full bed
Only 1 room left at this price on our site"
Apartment Poble Nou,1383.0,7.8,29.0,3.0,squares,"Sant Martí, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 61m²
3 beds (2 fulls, 1 sofa bed)"
Hotel Sant Agustí,1569.0,8.0,4546.0,3.0,stars,"Ciutat Vella, Barcelona","Interior Comfort Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site"
Pestana Arena Barcelona,1380.0,8.5,2799.0,4.0,stars,"Sants-Montjuïc, Barcelona","King Room
1 king bed"
Suitur apartamento floridablanca barcelona,1448.0,9.1,12.0,,,"Eixample, Barcelona","Apartment
Entire apartment • 1 bathroom • 1 kitchen • 68m²
Free cancellation"
Leonardo Hotel Barcelona Las Ramblas,1434.0,8.1,3779.0,3.0,stars,"Ciutat Vella, Barcelona","Economy Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Mosaic by Ona,1592.0,8.5,2747.0,3.0,stars,"Eixample, Barcelona","Standard Double Room
1 full bed
Free cancellation
No prepayment needed – pay at the property"
Hotel Continental Barcelona,1842.0,8.1,1906.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site"
Hotel Astoria,1463.0,8.3,2180.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Musik Boutique Hotel,1619.0,9.1,1741.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double Room
1 queen bed
Free cancellation"
Atenea Rekord Suites,1451.0,8.5,977.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Inside Barcelona Apartments Princep,1577.0,8.7,758.0,4.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Duplex
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
4 beds (2 twins, 2 sofa beds)
Only 1 left at this price on our site"
Cami Gallery Barcelona,1217.0,8.1,877.0,3.0,stars,"Eixample, Barcelona","Economy Double Room with Private Bathroom
1 queen bed
Only 2 rooms left at this price on our site"
Grupotel Gran Via 678,1565.0,8.4,5125.0,4.0,stars,"Eixample, Barcelona","Standard Double Room
1 queen bed"
Silken Sant Gervasi,1022.0,8.6,2463.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Twin Room
2 twin beds"
Casa Lolita,1267.0,8.6,496.0,,,"Eixample, Barcelona","Standard Double Room with Shared Bathroom
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Atica Apartments - by Weflating,1087.0,7.6,844.0,3.0,squares,"Horta-Guinardó, Barcelona","Standard Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
1 full bed
Only 6 left at this price on our site"
Barcelona House,1607.0,8.0,7241.0,3.0,stars,"Ciutat Vella, Barcelona","Double Standard
1 full bed
Breakfast included
Free cancellation"
NH Sants Barcelona,1324.0,8.6,2852.0,4.0,stars,"Les Corts, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Isabella's House,1583.0,8.5,1386.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 2 left at this price on our site"
Feelathome Casa Bertrand,1500.0,8.8,408.0,,,"Eixample, Barcelona","Interior Double Room
1 queen bed
Only 2 rooms left at this price on our site"
Catalonia Born,1728.0,8.7,3320.0,4.0,stars,"Ciutat Vella, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
NH Barcelona Stadium,1332.0,8.3,3369.0,4.0,stars,"Les Corts, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Hotel Sagrada Familia,1107.0,8.1,3118.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 7 rooms left at this price on our site"
Catalonia Gracia,1658.0,8.5,2814.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Ndlr 2-4 · Authentic flat in Poble Sec - Paralelo,1346.0,7.6,5.0,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 46m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Ilunion Les Corts Spa,1434.0,8.2,7057.0,4.0,stars,"Les Corts, Barcelona","Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Cuatro Naciones,1413.0,8.2,4427.0,2.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Breakfast included"
Silken Ramblas,1575.0,8.1,2986.0,4.0,stars,"Ciutat Vella, Barcelona","Comfort Double or Twin Room
2 twin beds"
Hotel Turin Barcelona,1564.0,8.3,5737.0,3.0,stars,"Ciutat Vella, Barcelona","Basic Double Room
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
Hotel America Barcelona,1798.0,8.7,1920.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
Catalonia Plaza Catalunya,1968.0,8.6,5500.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Flateli 430 BCN,1692.0,8.0,859.0,3.0,squares,"Eixample, Barcelona","Loft
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Hotel Best Front Maritim,1463.0,7.5,2819.0,4.0,stars,"Sant Martí, Barcelona","Twin Room
2 twin beds"
Grums Hotel & Spa,1555.0,8.4,3765.0,4.0,stars,"Sants-Montjuïc, Barcelona","Standard Double Room
1 queen bed
Only 1 room left at this price on our site"
Paral·lel,1428.0,8.3,3845.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Catalonia Avinyo,1717.0,8.6,4419.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Sunotel Central,1558.0,8.0,1360.0,4.0,stars,"Eixample, Barcelona","Economy Double Room
1 full bed"
MH Apartments Gracia,1809.0,8.4,1044.0,4.0,squares,"Gràcia, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 75m²
5 beds (4 twins, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 3 left at this price on our site"
Catalonia La Boquería,1796.0,8.3,3559.0,4.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Ilunion Almirante,1583.0,7.6,3331.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
H La Paloma Boutique,1134.0,8.0,597.0,2.0,stars,"Ciutat Vella, Barcelona","Deluxe Double Room
1 king bed
Only 3 rooms left at this price on our site"
Hotel SERHS Del Port,1424.0,8.4,1540.0,3.0,stars,"Ciutat Vella, Barcelona","Comfort Double Room
1 queen bed
Only 5 rooms left at this price on our site"
Catalonia Rigoletto,1658.0,8.5,2163.0,4.0,stars,"Les Corts, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Ako Suites Hotel,1798.0,8.2,1208.0,4.0,stars,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 twin beds
Free cancellation"
H10 Marina Barcelona,1661.0,8.3,2509.0,4.0,stars,"Sant Martí, Barcelona","Classic Double Room with City View
Multiple bed types
Free cancellation
No prepayment needed – pay at the property"
Decô Apartments Barcelona-Sants,1647.0,9.1,829.0,4.0,squares,"Sants-Montjuïc, Barcelona","Penthouse Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 65m²
3 beds (2 twins, 1 queen)
Only 1 left at this price on our site"
Cram Hotel,1871.0,8.4,3612.0,4.0,stars,"Eixample, Barcelona","Deluxe Double Room
1 queen bed
Free cancellation
Only 6 rooms left at this price on our site"
Mesón Castilla Atiram Hotels,1412.0,8.2,876.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 6 rooms left at this price on our site"
Sant Antoni Market,1776.0,8.7,663.0,4.0,squares,"Eixample, Barcelona","Large One-Bedroom Apartment (2 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
1 queen bed
Free cancellation
No prepayment needed – pay at the property
Only 4 left at this price on our site"
Catalonia Park Güell,1167.0,7.8,5772.0,3.0,stars,"Gràcia, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Arc La Rambla,1454.0,8.4,3101.0,3.0,stars,"Ciutat Vella, Barcelona","Twin Room
2 twin beds
Only 3 rooms left at this price on our site"
Occidental Atenea Mar - Adults Only,1564.0,8.2,3710.0,4.0,stars,"Sant Martí, Barcelona","Superior Double or Twin Room
Multiple bed types"
Gran Hotel Havana 4Sup by Escampa Hotels,2048.0,8.6,3131.0,4.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hostal Nitzs Bcn,898.0,7.8,1427.0,1.0,stars,"Ciutat Vella, Barcelona","Double Room with Shared Bathroom
1 full bed
Only 3 rooms left at this price on our site"
Uma Suites Sagrada Familia,1343.0,8.7,124.0,4.0,squares,"Eixample, Barcelona","Studio
Entire studio • 1 bathroom • 1 kitchen • 22m²
1 full bed
Only 2 left at this price on our site"
Hostal Nova Barcelona,1096.0,8.6,1822.0,3.0,squares,"Sants-Montjuïc, Barcelona","Double or Twin Room with Private Bathroom
2 twin beds
Only 3 rooms left at this price on our site"
Arya Stadium Hotel,1397.0,8.3,3239.0,3.0,stars,"Sants-Montjuïc, Barcelona","Interior Double Room
Beds: 1 double or 2 twins"
Occidental Diagonal 414,1600.0,8.7,1853.0,4.0,stars,"Eixample, Barcelona","Superior Double Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Hotel Suizo,1500.0,8.6,2250.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Buhardilla
2 twin beds
Only 4 rooms left at this price on our site"
Blanc Guest House,1175.0,8.6,1225.0,,,"Sarrià-St. Gervasi, Barcelona","Interior Twin Room with Shared Bathroom
2 twin beds
Breakfast included
Only 1 room left at this price on our site"
Hotel 54 Barceloneta,1874.0,8.5,2306.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Unite Hostel Barcelona,1760.0,8.0,8415.0,,,"Sant Martí, Barcelona","Double Room with Private Bathroom
Multiple bed types
Free cancellation
Only 1 room left at this price on our site"
Axel Hotel Barcelona - Adults Only,1786.0,8.1,2879.0,4.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
Only 4 rooms left at this price on our site"
Hotel Casa Sagnier,2904.0,9.2,1533.0,5.0,stars,"Eixample, Barcelona","Small Double or Twin Room
Multiple bed types
Free cancellation"
Catalonia Square 4* Sup,2138.0,9.0,2288.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property"
Catalonia Gran Via BCN,1693.0,8.8,2321.0,4.0,stars,"Eixample, Barcelona","Twin Room
2 twin beds
Free cancellation
No prepayment needed – pay at the property"
Aspasios City Oasis Apartments,1932.0,8.8,160.0,4.0,squares,"Eixample, Barcelona","Apartment with Pool View
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 62m²
1 full bed
Only 1 left at this price on our site"
"The Hoxton, Poblenou",2460.0,8.5,2675.0,4.0,stars,"Sant Martí, Barcelona","Roomy
1 king bed
Free cancellation
No prepayment needed – pay at the property"
Barceló Raval,1816.0,8.3,2859.0,4.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Plaza Goya Rooms,1244.0,8.2,1080.0,2.0,stars,"Eixample, Barcelona","Budget Double Room
1 full bed
Only 2 rooms left at this price on our site"
Fisa Rentals Ramblas Apartments,1842.0,8.7,334.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 38m²
1 queen bed
Only 4 left at this price on our site"
Casa Felipa Plaza España,1941.0,9.5,74.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment with Terrace
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 55m²
3 beds (2 fulls, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Yomo Hostal BCN Port,1083.0,8.0,1966.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room with Shared Bathroom
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Serennia Cest Apartamentos Arc de Triomf,1941.0,8.6,483.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
5 beds (4 twins, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Sercotel Amister Art Hotel Barcelona,1507.0,8.2,2424.0,4.0,stars,"Eixample, Barcelona","Twin Room
2 twin beds"
Super Balmes Guest House,1145.0,8.4,1651.0,3.0,squares,"Eixample, Barcelona","Twin Room with Shared Bathroom
2 twin beds"
Room in a well-located apartment in the city of Barcelona,948.0,7.8,18.0,3.0,squares,"Eixample, Barcelona","Queen Room with Shared Bathroom
1 full bed
Free cancellation
Only 1 room left at this price on our site"
HCC Regente,1665.0,8.5,599.0,4.0,stars,"Eixample, Barcelona","Twin Room
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
Hotel Ronda Lesseps,1377.0,8.6,2477.0,4.0,stars,"Gràcia, Barcelona","Small Double Room Ground floor
1 full bed
Free cancellation
Only 4 rooms left at this price on our site"
Pensión 45,790.0,6.7,2823.0,1.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
Catalonia Sagrada Familia,1272.0,8.4,9406.0,3.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
"Labtwentytwo Barcelona, a Tribute Portfolio Hotel",1778.0,8.4,332.0,4.0,stars,"Sant Martí, Barcelona","Standard King Room
1 queen bed"
Apart-Suites Hostemplo,1878.0,8.9,2597.0,4.0,squares,"Eixample, Barcelona","Apart-Suite
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 32m²
1 full bed"
BUHO Boutique Rooms,1192.0,8.3,862.0,3.0,squares,"Eixample, Barcelona","Tiny Double Room
1 full bed
Only 4 rooms left at this price on our site"
