hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Silken Sant Gervasi,744.0,8.6,2463.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Twin Room
2 twin beds"
Casual Colours Barcelona,773.0,8.3,3911.0,2.0,stars,"Les Corts, Barcelona","Double Room
1 full bed
Breakfast included
Free cancellation
Only 3 rooms left at this price on our site"
Hotel & Spa Villa Olimpica Suites,950.0,8.0,3831.0,4.0,stars,"Sant Martí, Barcelona","Double Room with Spa Access
2 twin beds
Free cancellation"
Hotel Market,807.0,7.6,3870.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
Barcelona Beach Apartments,1028.0,8.4,253.0,3.0,squares,"Ciutat Vella, Barcelona","Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 25m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
No prepayment needed – pay at the property
Only 3 left at this price on our site"
Cram Hotel,973.0,8.4,3612.0,4.0,stars,"Eixample, Barcelona","Deluxe Double Room
1 queen bed
Free cancellation
Only 5 rooms left at this price on our site"
Chic & Basic Velvet,715.0,8.2,3335.0,3.0,stars,"Eixample, Barcelona","Double Interior Room
1 queen bed
Only 4 rooms left at this price on our site"
Catalonia Diagonal Centro,1098.0,8.7,3448.0,4.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Exe Ramblas Boquería,974.0,8.2,1286.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 2 rooms left at this price on our site"
Park Hotel,826.0,8.4,3747.0,3.0,stars,"Ciutat Vella, Barcelona","Deluxe Double Exterior
1 queen bed
Free cancellation"
Hostal Ramos,620.0,7.7,3825.0,3.0,squares,"Ciutat Vella, Barcelona","Standard Twin Room with Balcony
2 twin beds
Only 2 rooms left at this price on our site"
Citadines Ramblas Barcelona,1017.0,8.6,3719.0,3.0,stars,"Ciutat Vella, Barcelona","Studio (2 Adults)
Entire studio • 1 bathroom • 1 kitchen • 26m²
Beds: 1 double or 2 twins"
Catalonia La Boquería,957.0,8.3,3559.0,4.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Yurbban Trafalgar Hotel,1169.0,9.3,1507.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site"
"The Hoxton, Poblenou",1348.0,8.5,2675.0,4.0,stars,"Sant Martí, Barcelona","Roomy
1 king bed
Free cancellation
No prepayment needed – pay at the property"
Hotel Sant Agustí,937.0,8.0,4546.0,3.0,stars,"Ciutat Vella, Barcelona","Comfort Double room with External View
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site"
Hotel Arconte,856.0,7.5,37.0,4.0,stars,"Eixample, Barcelona","Deluxe Room
1 king bed
Free cancellation
Only 5 rooms left at this price on our site"
Aparthotel Allada 3*,851.0,7.9,687.0,3.0,squares,"Ciutat Vella, Barcelona","Studio (2 Adults)
Entire studio • 1 bathroom • 25m²
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 3 left at this price on our site"
Catalonia Portal de l'Angel,1157.0,8.8,3160.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel del Mar,720.0,8.4,2811.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room with Extra Bed
3 twin beds"
Exe Mitre,745.0,8.3,2310.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Double Room
Beds: 1 double or 2 twins"
Hotel Cortes Rambla,1066.0,8.1,2090.0,3.0,stars,"Ciutat Vella, Barcelona","Superior Double Room
1 queen bed
Only 3 rooms left at this price on our site"
Hotel Astoria,788.0,8.3,2180.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Vincci Mae,1107.0,8.4,2570.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Free cancellation"
Hotel Via Augusta,972.0,8.4,2219.0,2.0,stars,"Sarrià-St. Gervasi, Barcelona","Superior Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Catalonia Passeig de Gràcia 4* Sup,1318.0,9.1,3342.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Catalonia Avinyo,922.0,8.6,4419.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel Sant Pau,652.0,8.5,2864.0,3.0,stars,"Horta-Guinardó, Barcelona","Superior Double Room with Two Beds
2 twin beds"
Vincci Gala,1235.0,8.6,3464.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Catalonia Eixample 1864,1128.0,8.6,4299.0,4.0,stars,"Eixample, Barcelona","Premium Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel Condal,767.0,7.5,5046.0,3.0,stars,"Ciutat Vella, Barcelona","Twin Room
2 twin beds"
Sercotel Hotel Rosellon,1074.0,8.3,5836.0,4.0,stars,"Eixample, Barcelona","Classic Twin Room
2 twin beds
Only 4 rooms left at this price on our site"
Hotel Glòries,761.0,7.9,2581.0,3.0,stars,"Eixample, Barcelona","Room Assigned on Arrival
1 twin bed"
H Regas Adults Only,697.0,7.3,3817.0,2.0,stars,"Sarrià-St. Gervasi, Barcelona","Superior King Room
1 king bed
Free cancellation
Only 2 rooms left at this price on our site"
Catalonia Gran Via BCN,1013.0,8.8,2321.0,4.0,stars,"Eixample, Barcelona","Double Room with View
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site"
Hotel 54 Barceloneta,1117.0,8.5,2306.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Hotel Roger de Llúria,1364.0,8.3,1439.0,4.0,stars,"Eixample, Barcelona","Classic Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Petit Palace Museum,955.0,8.3,2741.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
NH Barcelona Les Corts,797.0,8.4,1924.0,3.0,stars,"Les Corts, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Catalonia Ramblas 4* Sup,1198.0,8.5,4762.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Chic & Basic Born Boutique Hotel,848.0,8.2,1569.0,3.0,stars,"Ciutat Vella, Barcelona","Small Double Room
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
Barceloneta Suites Apartments Market,966.0,8.9,194.0,3.0,squares,"Ciutat Vella, Barcelona","Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 28m²
2 beds (1 sofa bed, 1 queen)
Only 1 left at this price on our site"
La França Travellers Adults Only,805.0,8.3,3729.0,2.0,stars,"Sants-Montjuïc, Barcelona","Superior Deluxe Double Room
1 king bed
Free cancellation
Only 3 rooms left at this price on our site"
Aparthotel Bcn Montjuic,861.0,8.4,4137.0,3.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Hotel Turin Barcelona,907.0,8.3,5737.0,3.0,stars,"Ciutat Vella, Barcelona","Twin room
2 twin beds
Free cancellation"
Exe Plaza Catalunya,1141.0,8.4,3887.0,4.0,stars,"Eixample, Barcelona","Basic Double Room
1 full bed"
Arya Stadium Hotel,736.0,8.3,3239.0,3.0,stars,"Sants-Montjuïc, Barcelona","Interior Double Room
Beds: 1 double or 2 twins"
Hotel Raval House,940.0,8.2,6291.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
2 twin beds
Breakfast included
Free cancellation"
BCN Urbaness Hotels Del Comte,815.0,7.6,1345.0,2.0,stars,"Eixample, Barcelona","Room Assigned on Arrival
1 twin bed
Free cancellation"
NH Collection Barcelona Constanza,914.0,8.6,4783.0,4.0,stars,"Les Corts, Barcelona","Superior Double or Twin Room
Multiple bed types"
Hotel SERHS Del Port,781.0,8.4,1540.0,3.0,stars,"Ciutat Vella, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins"
Sunotel Aston,842.0,7.5,990.0,3.0,stars,"Eixample, Barcelona","Economy Double Room
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
Hotel Paseo de Gracia,965.0,8.8,1024.0,1.0,stars,"Eixample, Barcelona","Double or Twin Room
2 twin beds
Free cancellation
Only 4 rooms left at this price on our site"
Leonardo Hotel Barcelona Gran Via,836.0,8.6,4570.0,3.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room
Multiple bed types
Only 1 room left at this price on our site"
Grums Hotel & Spa,998.0,8.4,3765.0,4.0,stars,"Sants-Montjuïc, Barcelona","Superior Deluxe Room
Beds: 1 double or 2 twins"
Som Nit Born,739.0,8.3,756.0,3.0,squares,"Ciutat Vella, Barcelona","Standard Twin Room
2 twin beds
Only 1 room left at this price on our site"
Catalonia Roma,997.0,8.4,2447.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
NH Barcelona Eixample,750.0,7.9,2025.0,3.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
SERHS Carlit Boutique Hotel,949.0,8.5,1251.0,3.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins"
Praktik Bakery,957.0,8.6,2646.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Ilunion Almirante,887.0,7.6,3331.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
E2mai1047- Fantastic apartment next to Sagrada Familia,981.0,8.8,25.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 full, 1 sofa bed)"
Hotel Casa Sagnier,2077.0,9.2,1533.0,5.0,stars,"Eixample, Barcelona","Small Double or Twin Room
Multiple bed types
Free cancellation
Only 1 room left at this price on our site"
Acevi Villarroel,884.0,8.0,4367.0,4.0,stars,"Eixample, Barcelona","Room Assigned on Arrival
1 twin bed"
Andante Hotel,877.0,8.3,3653.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 queen bed
Only 3 rooms left at this price on our site"
Catalonia Albeniz,1047.0,8.4,2802.0,3.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Oriente Atiram,895.0,8.3,2494.0,3.0,stars,"Ciutat Vella, Barcelona","Single Standard
2 twin beds"
Hotel Ronda Lesseps,809.0,8.6,2477.0,4.0,stars,"Gràcia, Barcelona","Superior Double Room
1 queen bed
Free cancellation"
Barceló Sants,934.0,8.7,9011.0,4.0,stars,"Sants-Montjuïc, Barcelona","Deluxe Double or Twin Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Catalonia Rigoletto,1028.0,8.5,2163.0,4.0,stars,"Les Corts, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site"
Feelathome Casa Bertrand,963.0,8.8,408.0,,,"Eixample, Barcelona","Superior Double Room
1 queen bed
Only 4 rooms left at this price on our site"
Room Mate Pau,1185.0,9.2,4200.0,3.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
1 full bed
Only 2 rooms left at this price on our site"
Sunotel Junior,762.0,7.2,756.0,2.0,stars,"Eixample, Barcelona","Double Small
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Hotel Soho,1117.0,8.6,2381.0,3.0,stars,"Eixample, Barcelona","Executive Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Praktik Garden,865.0,8.2,2909.0,2.0,stars,"Eixample, Barcelona","Superior Double or Twin Room with Terrace
Beds: 1 double or 2 twins
Free cancellation
Only 6 rooms left at this price on our site"
Catalonia Plaza Catalunya,1478.0,8.6,5500.0,4.0,stars,"Eixample, Barcelona","Superior Double Room with Spa Access
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel Santa Marta,741.0,8.6,2752.0,2.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
2 twin beds"
Fisa Rentals Les Corts Apartments,907.0,8.7,736.0,4.0,squares,"Les Corts, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom
1 queen bed
Only 2 left at this price on our site"
Hotel Rec Barcelona - Adults Only,1094.0,8.7,3670.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Àmfores Boutique Guest House,804.0,8.2,2032.0,2.0,stars,"Ciutat Vella, Barcelona","Standard Double Room
1 full bed
Only 4 rooms left at this price on our site"
BacHome Terrace B&B,908.0,8.6,1090.0,3.0,squares,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Hotel Barcelona Universal,1062.0,8.3,4189.0,4.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Catalonia Barcelona Plaza,1218.0,8.7,3398.0,4.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 4 rooms left at this price on our site"
Miiro Borneta,1265.0,9.1,348.0,4.0,stars,"Ciutat Vella, Barcelona","The Classic
1 queen bed"
Dalia Ramblas,803.0,8.0,3170.0,3.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
Fisa Rentals Ramblas Apartments,1304.0,8.7,334.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 38m²
1 queen bed
Only 1 left at this price on our site"
Hotel El Call,745.0,7.5,2458.0,1.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed"
Mesón Castilla Atiram Hotels,757.0,8.2,876.0,3.0,stars,"Ciutat Vella, Barcelona","Twin Room
2 twin beds"
Petit Palace Boqueria Garden,1075.0,8.1,4217.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation"
Negresco Princess 4* Sup,1063.0,8.3,5896.0,4.0,stars,"Eixample, Barcelona","Double Room
1 full bed"
Wilson Boutique Hotel,996.0,8.5,1785.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
"Hotel Gran Derby Suites, a Small Luxury Hotel of the World",765.0,8.2,1183.0,4.0,stars,"Les Corts, Barcelona","Room Assigned on Arrival
1 twin bed
Free cancellation"
Catalonia Born,1283.0,8.7,3320.0,4.0,stars,"Ciutat Vella, Barcelona","Superior Double Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property"
The White Flats Les Corts,1251.0,8.6,1551.0,4.0,squares,"Les Corts, Barcelona","Superior Apartment with Balcony G53
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 65m²
2 beds (1 twin, 1 full)
Free cancellation
Only 1 left at this price on our site"
Leonardo Royal Hotel Barcelona Fira,837.0,8.8,4768.0,4.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
AC Hotel Diagonal L'Illa by Marriott,1411.0,8.7,464.0,4.0,stars,"Les Corts, Barcelona","Standard King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
MH Apartments Urban,1149.0,8.8,1062.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
No prepayment needed – pay at the property
Only 2 left at this price on our site"
Acacia Suite,968.0,8.0,894.0,4.0,stars,"Eixample, Barcelona","Apartment with Kitchenette
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
4 beds (2 twins, 2 sofa beds)
Free cancellation"
Sunotel Central,1088.0,8.0,1360.0,4.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
MH Apartments Sant Pau,1169.0,8.2,680.0,4.0,squares,"Horta-Guinardó, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Hostal Orleans,771.0,8.7,3541.0,2.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room with Private Bathroom
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Gaudi 51,549.0,8.1,193.0,,,"Eixample, Barcelona","Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Hotel Nuevo Triunfo,1086.0,7.8,2630.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
2 twin beds
Free cancellation"
Plaza Goya Rooms,810.0,8.2,1080.0,2.0,stars,"Eixample, Barcelona","Budget Double Room
1 full bed
Only 1 room left at this price on our site"
Acta Atrium Palace,1186.0,8.2,3068.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Praktik Vinoteca,892.0,8.7,3048.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
1 queen bed
Free cancellation
Only 4 rooms left at this price on our site"
Pestana Arena Barcelona,950.0,8.5,2799.0,4.0,stars,"Sants-Montjuïc, Barcelona","Deluxe King
1 king bed"
Hostal Operaramblas,881.0,8.8,5885.0,2.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Hotel Acta Azul Barcelona,980.0,8.3,522.0,3.0,stars,"Sants-Montjuïc, Barcelona","Double Room
1 queen bed"
Silken Ramblas,1047.0,8.1,2986.0,4.0,stars,"Ciutat Vella, Barcelona","Comfort Double or Twin Room
2 twin beds"
Hotel Royal Passeig de Gracia,1280.0,8.5,3241.0,4.0,stars,"Eixample, Barcelona","Superior Double or Twin Room
Multiple bed types"
Hotel Lyon,709.0,7.2,1106.0,1.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
2 twin beds
Only 1 room left at this price on our site"
Occidental Diagonal 414,1060.0,8.7,1853.0,4.0,stars,"Eixample, Barcelona","Superior Double Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Catalonia Sagrada Familia,1277.0,8.4,9406.0,3.0,stars,"Sant Martí, Barcelona","Premium Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel Ramblas Internacional,811.0,7.4,2252.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Twin Room
2 twin beds
Only 2 rooms left at this price on our site"
Sonder Paseo de Gracia,1264.0,8.2,2605.0,5.0,stars,"Eixample, Barcelona","Queen Room
1 queen bed
Free cancellation
Only 1 room left at this price on our site"
BYPILLOW Mothern,885.0,8.2,5333.0,3.0,stars,"Eixample, Barcelona","Standard Double Room
1 full bed
Only 5 rooms left at this price on our site"
The Corner Hotel,1196.0,8.8,1593.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
2 twin beds"
Hotel Pulitzer Barcelona,1314.0,8.8,1498.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Yomo Hostal BCN Port,658.0,8.0,1966.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double
1 full bed"
htop BCN City #htopEnjoy,586.0,6.3,884.0,2.0,stars,"Horta-Guinardó, Barcelona","Twin Room
2 twin beds
Free cancellation"
Ikonik Ramblas,969.0,8.2,2125.0,4.0,stars,"Ciutat Vella, Barcelona","Double Room
Beds: 1 double or 2 twins"
Catalonia Port,1328.0,8.8,1489.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Unite Hostel Barcelona,826.0,8.0,8415.0,,,"Sant Martí, Barcelona","Double Room with Private Bathroom
Multiple bed types
Free cancellation"
Yeah Barcelona Hostel,1413.0,8.9,8816.0,,,"Eixample, Barcelona","Quadruple Room with Bathroom
4 twin beds
Only 1 room left at this price on our site"
Mosaic by Ona,1089.0,8.5,2748.0,3.0,stars,"Eixample, Barcelona","Junior Suite with Balcony
Private suite
1 full bed
Only 3 left at this price on our site"
BYPILLOW Twenty,947.0,8.4,736.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 queen bed
Only 5 rooms left at this price on our site"
Novotel Barcelona City,1127.0,8.2,4400.0,4.0,stars,"Sant Martí, Barcelona","Standard Room
1 queen bed
Only 7 rooms left at this price on our site"
HCC Taber,888.0,8.7,2037.0,3.0,stars,"Eixample, Barcelona","Room Assigned on Arrival
1 twin bed"
Allegro Barcelona,865.0,8.7,2648.0,3.0,stars,"Eixample, Barcelona","Superior Double Room
Beds: 1 double or 2 twins
Only 5 rooms left at this price on our site"
Leonardo Boutique Hotel Barcelona Sagrada Familia,835.0,8.7,2615.0,3.0,stars,"Sant Martí, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins"
Hotel Granvia,1250.0,8.9,2133.0,3.0,stars,"Eixample, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
Hesperia Barcelona Presidente,969.0,8.5,4094.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Double or Twin Room
Multiple bed types"
Sercotel Amister Art Hotel Barcelona,845.0,8.2,2424.0,4.0,stars,"Eixample, Barcelona","Twin Room
2 twin beds"
Hotel Vilamarí,959.0,8.1,1095.0,4.0,stars,"Eixample, Barcelona","Double Room
1 full bed"
Barceloneta Suites Apartments Beach,962.0,8.9,289.0,3.0,squares,"Ciutat Vella, Barcelona","Apartment - Ground Floor
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 28m²
2 beds (1 sofa bed, 1 queen)
Only 1 left at this price on our site"
Cosmopolitan Boutique Rambla,745.0,8.5,941.0,3.0,squares,"Eixample, Barcelona","Double Room
1 full bed"
