hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Golden Hotel Barcelona,1241.0,8.3,2474.0,4.0,stars,"Sant Martí, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation"
Atenea Rekord Suites,1159.0,8.5,978.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Hostal Central Barcelona,1299.0,8.4,2181.0,2.0,stars,"Eixample, Barcelona","Double Room
1 queen bed
Free cancellation
Only 3 rooms left at this price on our site"
Hotel & Spa Villa Olimpica Suites,1241.0,8.0,3831.0,4.0,stars,"Sant Martí, Barcelona","Double Room with Spa Access
2 twin beds
Free cancellation"
Catalonia Rigoletto,1148.0,8.5,2163.0,4.0,stars,"Les Corts, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel Oasis,1185.0,8.5,5138.0,2.0,stars,"Ciutat Vella, Barcelona","Standard Room Interior
2 twin beds"
Som Nit Triomf,1027.0,7.7,1177.0,3.0,squares,"Eixample, Barcelona","Double or Twin Room with Balcony
2 twin beds
Only 2 rooms left at this price on our site"
Catalonia Avinyo,1277.0,8.6,4419.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Catalonia Diagonal Centro,1458.0,8.7,3448.0,4.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel BESTPRICE Diagonal,940.0,8.4,3403.0,1.0,stars,"Sant Martí, Barcelona","Deluxe Double or Twin Room
Beds: 1 double or 2 twins"
Sallés Hotel Pere IV,1382.0,8.1,8451.0,4.0,stars,"Sant Martí, Barcelona","Deluxe Double Room with Spa Access
Multiple bed types
Free cancellation"
Acta BCN 40,1117.0,8.4,3011.0,2.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 3 rooms left at this price on our site"
Hostal Operaramblas,1119.0,8.8,5885.0,2.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins
Only 4 rooms left at this price on our site"
Aparthotel Bcn Montjuic,1230.0,8.4,4137.0,3.0,stars,"Sants-Montjuïc, Barcelona","Double Room with Terrace
Multiple bed types"
Hotel Acta Laumon,995.0,8.2,1445.0,3.0,stars,"Sant Andreu, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Catalonia Park Güell,937.0,7.8,5772.0,3.0,stars,"Gràcia, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel Balmoral,1222.0,8.5,1668.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room with Extra Bed
3 twin beds
Free cancellation"
Barcelona Mercaders Apartments,1379.0,8.0,422.0,3.0,squares,"Ciutat Vella, Barcelona","Two-Bedroom Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
4 beds (2 twins, 1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
U232 Hotel,1222.0,8.4,3415.0,4.0,stars,"Eixample, Barcelona","Interior Economy Double or Twin Room
Beds: 1 double or 2 twins"
BCN Urbaness Hotels Del Comte,1189.0,7.6,1345.0,2.0,stars,"Eixample, Barcelona","Twin Room
2 twin beds
Free cancellation"
Hostal Radio Barcelona,720.0,7.8,5455.0,2.0,stars,"Ciutat Vella, Barcelona","Climatized Double Room with Private bathroom
1 full bed"
NH Barcelona Les Corts,1058.0,8.4,1924.0,3.0,stars,"Les Corts, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
08028 Apartments,1053.0,8.8,4274.0,4.0,squares,"Les Corts, Barcelona","Twin Room - No Kitchen
2 twin beds
Only 6 rooms left at this price on our site"
Lempika,1537.0,9.3,117.0,4.0,squares,"Eixample, Barcelona","Studio
Entire studio • 1 bathroom • 1 kitchen • 35m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Fisa Rentals Ramblas Apartments,1518.0,8.7,334.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 56m²
1 queen bed
Only 3 left at this price on our site"
AC Hotel Diagonal L'Illa by Marriott,1458.0,8.7,464.0,4.0,stars,"Les Corts, Barcelona","Standard King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
Catalonia Eixample 1864,1588.0,8.6,4299.0,4.0,stars,"Eixample, Barcelona","Premium Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel Via Augusta,1231.0,8.4,2219.0,2.0,stars,"Sarrià-St. Gervasi, Barcelona","Twin Room
2 twin beds"
Casual Colours Barcelona,1192.0,8.3,3911.0,2.0,stars,"Les Corts, Barcelona","Double Room
1 full bed
Free cancellation"
Ilunion Auditori,1080.0,8.3,5755.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Praktik Garden,1146.0,8.2,2909.0,2.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation"
Hotel Barcelona Universal,1353.0,8.3,4189.0,4.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Pensión Villanueva,858.0,7.2,2300.0,2.0,stars,"Ciutat Vella, Barcelona","Economy Double with Private Bathroom with no views
1 full bed
Only 2 rooms left at this price on our site"
Ola Living Vidreria,1297.0,7.4,522.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 33m²
1 full bed
Only 2 left at this price on our site"
Hotel Lloret Ramblas,1210.0,8.1,10237.0,1.0,stars,"Ciutat Vella, Barcelona","Superior Double Room
1 full bed
Only 4 rooms left at this price on our site"
Inside Barcelona Apartments Sants,1191.0,8.6,664.0,4.0,squares,"Sants-Montjuïc, Barcelona","Studio (2 Adults)
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 42m²
2 twin beds
Only 1 left at this price on our site"
Hostal Marenostrum,1009.0,8.3,2645.0,2.0,stars,"Ciutat Vella, Barcelona","Triple Room
3 twin beds"
Wilson Boutique Hotel,1230.0,8.5,1785.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Hotel del Mar,1118.0,8.4,2811.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room with Extra Bed
3 twin beds"
Pestana Arena Barcelona,1182.0,8.5,2799.0,4.0,stars,"Sants-Montjuïc, Barcelona","King Room
1 king bed"
La França Travellers Adults Only,1037.0,8.3,3729.0,2.0,stars,"Sants-Montjuïc, Barcelona","Superior Deluxe Double Room
1 king bed
Only 4 rooms left at this price on our site"
Hotel Barcelona Center,1556.0,8.6,8151.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Hotel SERHS Del Port,1279.0,8.4,1540.0,3.0,stars,"Ciutat Vella, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins"
NH Barcelona Eixample,1183.0,7.9,2025.0,3.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Apartamentos DV,1006.0,8.6,2342.0,4.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 26m²
1 queen bed
Only 4 left at this price on our site"
VIU BARCELONA BERTRAN,1127.0,8.7,135.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 twin, 1 full)
Only 4 left at this price on our site"
Dalia Ramblas,1094.0,8.0,3170.0,3.0,stars,"Ciutat Vella, Barcelona","Small Double Room
1 full bed"
Mesón Castilla Atiram Hotels,1071.0,8.2,876.0,3.0,stars,"Ciutat Vella, Barcelona","Guest Room
1 full bed"
Acacia Suite,1199.0,8.0,894.0,4.0,stars,"Eixample, Barcelona","Apartment with Kitchenette
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
4 beds (2 twins, 2 sofa beds)
Free cancellation"
Feelathome Casa Bertrand,1329.0,8.8,408.0,,,"Eixample, Barcelona","Interior Double Room
1 queen bed
Only 1 room left at this price on our site"
Ola Living MACBA,1431.0,8.2,568.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 38m²
1 king bed
Only 3 left at this price on our site"
Hotel Soho,1409.0,8.6,2381.0,3.0,stars,"Eixample, Barcelona","Economy Double Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Som Nit Born,1109.0,8.3,756.0,3.0,squares,"Ciutat Vella, Barcelona","Twin Room with Balcony
2 twin beds
Only 2 rooms left at this price on our site"
Ronda House,1549.0,8.4,9735.0,3.0,stars,"Ciutat Vella, Barcelona","Twin Room (1-2 Adults)
2 twin beds
Breakfast included
Free cancellation
Only 1 room left at this price on our site"
NH Sants Barcelona,1191.0,8.6,2852.0,4.0,stars,"Les Corts, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Catalonia Born,1528.0,8.7,3320.0,4.0,stars,"Ciutat Vella, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel Turin Barcelona,1324.0,8.3,5737.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Free cancellation"
Magatzem 128,1554.0,8.8,2493.0,3.0,squares,"Eixample, Barcelona","Double Room with Patio View
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
Cram Hotel,1532.0,8.4,3612.0,4.0,stars,"Eixample, Barcelona","Deluxe Double Room
1 queen bed
Free cancellation
Only 6 rooms left at this price on our site"
Blanc Guest House,935.0,8.6,1225.0,,,"Sarrià-St. Gervasi, Barcelona","Interior Twin Room with Shared Bathroom
2 twin beds
Breakfast included
Only 1 room left at this price on our site"
Hotel Viladomat,1657.0,7.6,3973.0,3.0,stars,"Eixample, Barcelona","Basic Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
LeMar by Aspasios,1113.0,8.4,941.0,3.0,squares,"Eixample, Barcelona","Superior Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Praktik Bakery,1351.0,8.6,2646.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Sant Pau Terraces Apartments,1493.0,9.0,155.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 27m²
1 queen bed
Free cancellation
Only 1 left at this price on our site"
Aparthotel Atenea Calabria,1297.0,8.1,4448.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room with Kitchenette
Beds: 1 double or 2 twins"
Hostalet de Barcelona,799.0,8.0,2045.0,,,"Eixample, Barcelona","Twin Room
2 twin beds"
Hostal Nova Barcelona,894.0,8.6,1822.0,3.0,squares,"Sants-Montjuïc, Barcelona","Twin Room with Bathroom
2 twin beds
Only 2 rooms left at this price on our site"
Apart-Suites Hostemplo,1561.0,8.9,2597.0,4.0,squares,"Eixample, Barcelona","Apart-Suite
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 32m²
1 full bed
Only 1 left at this price on our site"
SERHS Carlit Boutique Hotel,1611.0,8.5,1251.0,3.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Aparthotel Augusta,1298.0,8.5,2612.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Family Studio
3 beds (2 twins, 1 sofa bed)
Only 1 room left at this price on our site"
Hotel Suizo,1283.0,8.6,2250.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
2 twin beds"
Catalonia Plaza Catalunya,1803.0,8.6,5500.0,4.0,stars,"Eixample, Barcelona","Superior Double Room with Spa Access
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Barcelona House,1138.0,8.0,7241.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
2 twin beds
Breakfast included
Free cancellation"
Hotel Arconte,1368.0,7.5,37.0,4.0,stars,"Eixample, Barcelona","Deluxe Room
1 king bed
Free cancellation
Only 5 rooms left at this price on our site"
Sercotel Caspe,1750.0,8.4,7100.0,4.0,stars,"Eixample, Barcelona","Classic Twin Room
2 twin beds
Free cancellation"
Leonardo Boutique Hotel Barcelona Sagrada Familia,1133.0,8.7,2615.0,3.0,stars,"Sant Martí, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Acevi Villarroel,1346.0,8.0,4367.0,4.0,stars,"Eixample, Barcelona","Executive Double or Twin Room
Multiple bed types"
Leonardo Hotel Barcelona Gran Via,1349.0,8.6,4570.0,3.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room
Multiple bed types
Only 1 room left at this price on our site"
Sercotel Amister Art Hotel Barcelona,1465.0,8.2,2424.0,4.0,stars,"Eixample, Barcelona","Twin Room
2 twin beds
Free cancellation
Only 6 rooms left at this price on our site"
Hotel Best Auto Hogar,1164.0,7.6,6388.0,3.0,stars,"Ciutat Vella, Barcelona","Twin room
1 full bed
Free cancellation"
NH Barcelona Entenza,1163.0,8.4,1366.0,3.0,stars,"Les Corts, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Breakfast included"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",1532.0,8.8,7218.0,4.0,stars,"Sants-Montjuïc, Barcelona","Standard Queen Room
1 queen bed
Only 7 rooms left at this price on our site"
Leonardo Royal Hotel Barcelona Fira,1175.0,8.8,4768.0,4.0,stars,"Sants-Montjuïc, Barcelona","Deluxe Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Silken Ramblas,1415.0,8.1,2986.0,4.0,stars,"Ciutat Vella, Barcelona","Comfort Double or Twin Room
2 twin beds"
Yomo Hostal BCN Port,958.0,8.0,1966.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double
1 full bed"
Gran Hotel Havana 4Sup by Escampa Hotels,1718.0,8.6,3131.0,4.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Room Mate Pau,1665.0,9.2,4200.0,3.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
1 full bed
Only 3 rooms left at this price on our site"
Exe Plaza Catalunya,1617.0,8.4,3887.0,4.0,stars,"Eixample, Barcelona","Basic Double Room
1 full bed"
Hotel 54 Barceloneta,1652.0,8.5,2306.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Hotel Casa Sagnier,2488.0,9.2,1533.0,5.0,stars,"Eixample, Barcelona","Small Double or Twin Room
Multiple bed types
Free cancellation"
AC Hotel Barcelona Fórum by Marriott,1730.0,8.2,1416.0,4.0,stars,"Sant Martí, Barcelona","Standard Queen Room
1 queen bed
Free cancellation
Only 1 room left at this price on our site"
Suitur apartamento floridablanca barcelona,1385.0,9.1,12.0,,,"Eixample, Barcelona","Apartment
Entire apartment • 1 bathroom • 1 kitchen • 68m²
Free cancellation"
Inside Barcelona Apartments Princep,1392.0,8.7,758.0,4.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Duplex
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
4 beds (2 twins, 2 sofa beds)
Only 1 left at this price on our site"
Leonardo Hotel Barcelona Las Ramblas,1299.0,8.1,3779.0,3.0,stars,"Ciutat Vella, Barcelona","Economy Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Axel Hotel Barcelona - Adults Only,1382.0,8.1,2879.0,4.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
Only 4 rooms left at this price on our site"
Park Hotel,1324.0,8.4,3747.0,3.0,stars,"Ciutat Vella, Barcelona","Deluxe Double Exterior
1 queen bed
Free cancellation"
Hotel Villa Emilia,1609.0,8.9,1558.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
NH Collection Barcelona Constanza,1348.0,8.6,4783.0,4.0,stars,"Les Corts, Barcelona","Premium Double or Twin Room
Multiple bed types"
Hotel Pulitzer Barcelona,1836.0,8.8,1498.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Hotel America Barcelona,1452.0,8.7,1920.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Barcelona Century Hotel,1059.0,8.4,4212.0,3.0,stars,"Eixample, Barcelona","Standard Twin Room
2 twin beds"
Isabella's House,1391.0,8.5,1386.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 3 left at this price on our site"
Plaza Goya Rooms,1160.0,8.2,1080.0,2.0,stars,"Eixample, Barcelona","Double Room with Balcony
1 full bed
Only 1 room left at this price on our site"
Sant Antoni Market,1516.0,8.7,663.0,4.0,squares,"Eixample, Barcelona","Large One-Bedroom Apartment (2 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
1 queen bed
Free cancellation
No prepayment needed – pay at the property
Only 2 left at this price on our site"
Hotel El Call,1100.0,7.5,2458.0,1.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed"
Ilunion Almirante,1403.0,7.6,3331.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
ApartEasy - Eixample Center,1068.0,6.6,19.0,3.0,squares,"Eixample, Barcelona","Apartment - Ground Floor
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 bunk bed)
Free cancellation
Only 1 left at this price on our site"
Catalonia Park Putxet,1051.0,8.0,4904.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
The Moods Catedral Hostal Boutique,1262.0,8.4,986.0,2.0,stars,"Ciutat Vella, Barcelona","Interior Double Room
1 full bed
Only 3 rooms left at this price on our site"
Chic & Basic Velvet,1195.0,8.2,3335.0,3.0,stars,"Eixample, Barcelona","Double Interior Room
1 queen bed
Only 4 rooms left at this price on our site"
Mosaic by Ona,1442.0,8.5,2748.0,3.0,stars,"Eixample, Barcelona","Double Room with Terrace
1 full bed
Only 1 room left at this price on our site"
Ola Living Consell De Cent,1412.0,8.7,40.0,4.0,squares,"Eixample, Barcelona","Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 full bed
Only 1 left at this price on our site"
Hotel Derby,1249.0,8.0,2535.0,4.0,stars,"Les Corts, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
Exe Mitre,1140.0,8.3,2310.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Double Room
Beds: 1 double or 2 twins"
Arya Stadium Hotel,1111.0,8.3,3239.0,3.0,stars,"Sants-Montjuïc, Barcelona","Interior Double Room
Beds: 1 double or 2 twins"
Filmoteca Sarria 1- wifi quiet bright comfi,1193.0,7.8,43.0,3.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 bathroom • 1 kitchen • 85m²
4 beds (3 twins, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Hotel Ramblas Internacional,1157.0,7.4,2252.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Twin Room
2 twin beds
Only 3 rooms left at this price on our site"
ClassBedroom Gothic Ramblas Apartments,1183.0,7.7,39.0,3.0,squares,"Ciutat Vella, Barcelona","Twin Room
2 twin beds
Only 1 room left at this price on our site"
Aspasios Paseo de Gracia Apartments,1653.0,8.6,879.0,4.0,squares,"Eixample, Barcelona","Penthouse Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 sofa bed, 1 queen)
Only 2 left at this price on our site"
Hotel Condal,1196.0,7.5,5046.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed"
Hotel Casa Teva Barcelona,1505.0,8.8,371.0,,,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 3 rooms left at this price on our site"
Acta Splendid,1299.0,8.6,3015.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
Catalonia Catedral,1708.0,9.1,2609.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Flor Parks,1323.0,8.4,1917.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room (1 - 2 Adults)
1 full bed"
