hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Hotel 54 Barceloneta,1324.0,8.5,2306.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Hotel Turin Barcelona,1006.0,8.3,5737.0,3.0,stars,"Ciutat Vella, Barcelona","Twin room
2 twin beds
Breakfast included
Free cancellation"
Caledonian,1220.0,8.6,5445.0,3.0,stars,"Eixample, Barcelona","Double Room with Terrace
1 queen bed
Only 1 room left at this price on our site"
H La Paloma Boutique,724.0,8.0,597.0,2.0,stars,"Ciutat Vella, Barcelona","Deluxe Double Room
1 king bed
Only 3 rooms left at this price on our site"
Barcelona Apartment Val,1074.0,8.5,588.0,4.0,squares,"Eixample, Barcelona","Standard One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 47m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 4 left at this price on our site"
"Via Sants Hotel Barcelona, Tapestry Collection By Hilton",1191.0,8.7,150.0,4.0,stars,"Eixample, Barcelona","Deluxe King Room with Balcony
1 king bed"
Barcelona Apartment Villarroel,983.0,7.9,963.0,4.0,squares,"Eixample, Barcelona","Standard Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
3 beds (2 twins, 1 sofa bed)
Free cancellation"
Hotel Continental Palacete,1478.0,8.5,1372.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Breakfast included
Free cancellation"
Dalia Ramblas,1103.0,8.0,3170.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
2 twin beds"
Rustic Apartments City View,931.0,7.3,75.0,3.0,squares,"Eixample, Barcelona","Standard Studio
Entire studio • 1 bathroom • 15m²
1 full bed
Only 4 left at this price on our site"
Feelathome Mozart Apartments,1236.0,8.8,507.0,4.0,squares,"Gràcia, Barcelona","One Bedroom Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 king, 1 sofa bed)
Only 1 left at this price on our site"
Hotel Jazz,1011.0,8.8,3261.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
"Radisson Blu 1882 Hotel, Barcelona Sagrada Familia",1829.0,8.9,3790.0,4.0,stars,"Gràcia, Barcelona","Premium Room
Multiple bed types
Breakfast included"
Grand Hyatt Barcelona,1669.0,8.6,5044.0,5.0,stars,"Les Corts, Barcelona","Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property"
H10 Urquinaona Plaza,1473.0,8.7,1315.0,4.0,stars,"Eixample, Barcelona","Superior Double or Twin Room with Terrace
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site"
Ibis Barcelona Meridiana,719.0,8.1,4575.0,2.0,stars,"Nou Barris, Barcelona","Double Room
1 queen bed
Only 7 rooms left at this price on our site"
La Casa de Antonio Boutique Rooms,886.0,8.2,1322.0,2.0,stars,"Eixample, Barcelona","Standard Double Room
1 queen bed"
Hotel Sagrada Familia,847.0,8.1,3118.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Hotel Glòries,801.0,7.9,2581.0,3.0,stars,"Eixample, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Free cancellation"
Ilunion Bel-Art,994.0,8.4,4136.0,4.0,stars,"Horta-Guinardó, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
AMISTAT City Hostel Barcelona,884.0,8.5,1025.0,,,"Sant Andreu, Barcelona","Private Pod for 2 - Shared bathroom
2 bunk beds
Only 3 rooms left at this price on our site"
Praktik Garden,888.0,8.2,2909.0,2.0,stars,"Eixample, Barcelona","Superior Double or Twin Room with Terrace
Beds: 1 double or 2 twins
Free cancellation
Only 4 rooms left at this price on our site"
Catalonia Port,1313.0,8.8,1489.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Guitart Grand Passage,948.0,7.9,1259.0,4.0,stars,"Eixample, Barcelona","junior suite
1 full bed"
08028 Apartments,935.0,8.8,4274.0,4.0,squares,"Les Corts, Barcelona","Twin Room - No Kitchen
2 twin beds
Only 2 rooms left at this price on our site"
Condes de Barcelona,1446.0,8.9,809.0,4.0,stars,"Eixample, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
AC Hotel Diagonal L'Illa by Marriott,1532.0,8.7,464.0,4.0,stars,"Les Corts, Barcelona","Superior Twin Room
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
HCC St. Moritz,989.0,8.6,1329.0,4.0,stars,"Eixample, Barcelona","Twin Room (2 Adults)
2 twin beds"
Hotel Raval House,1407.0,8.2,6291.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
2 twin beds
Breakfast included
Free cancellation
Only 1 room left at this price on our site"
Nobu Hotel Barcelona,1688.0,8.2,2432.0,5.0,stars,"Sants-Montjuïc, Barcelona","Deluxe Room
1 king bed
Breakfast included
Free cancellation"
Sunotel Junior,846.0,7.2,756.0,2.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation"
Super Balmes Guest House,774.0,8.4,1651.0,3.0,squares,"Eixample, Barcelona","Twin Room with Shared Bathroom
2 twin beds"
ICON Bcn,1577.0,8.7,2266.0,4.0,stars,"Eixample, Barcelona","Small Double Room
1 full bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Chic & Basic Lemon Boutique Hotel,892.0,8.2,1857.0,2.0,stars,"Ciutat Vella, Barcelona","Superior Double Room with Balcony
1 king bed
Only 4 rooms left at this price on our site"
Hotel Constanza,825.0,8.7,2260.0,2.0,stars,"Eixample, Barcelona","Double Room
1 full bed"
Isabella's House,1133.0,8.5,1386.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 52m²
3 beds (2 twins, 1 full)
Free cancellation
Only 3 left at this price on our site"
Hotel Monegal,878.0,7.4,4503.0,2.0,stars,"Ciutat Vella, Barcelona","Double Room with Balcony and views to Catalunya Square
2 twin beds"
Home to Home Barcelona,1056.0,8.8,408.0,4.0,squares,"Sants-Montjuïc, Barcelona","Duplex Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Hotel Barcelona Condal Mar Affiliated by Meliá,880.0,8.0,1861.0,4.0,stars,"Sant Martí, Barcelona","Standard Room
Beds: 1 double or 2 twins"
Hotel Ronda Lesseps,814.0,8.6,2477.0,4.0,stars,"Gràcia, Barcelona","Superior Double Room
1 queen bed
Free cancellation
Only 4 rooms left at this price on our site"
Casa Vaganto,780.0,8.5,843.0,3.0,stars,"Sants-Montjuïc, Barcelona","Small Double Room
1 full bed
Only 1 room left at this price on our site"
May Ramblas Hotel,927.0,7.4,4199.0,3.0,stars,"Ciutat Vella, Barcelona","Superior Double Room
1 queen bed"
Serennia Exclusive Rooms,1217.0,8.6,1151.0,3.0,squares,"Eixample, Barcelona","Suite Room
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 room left at this price on our site"
SmartRoom Barcelona,689.0,8.5,1769.0,,,"Sants-Montjuïc, Barcelona","Twin Room
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
Niu Barcelona Hotel,1143.0,7.9,1422.0,3.0,stars,"Ciutat Vella, Barcelona","Deluxe Room
1 queen bed
Only 1 room left at this price on our site"
Eurostars Grand Marina Hotel GL,1201.0,8.3,4956.0,5.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
Habitat Apartments Cool Jazz,1073.0,8.3,1118.0,4.0,squares,"Sant Martí, Barcelona","Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 44m²
2 beds (1 full, 1 bunk bed)
Only 2 left at this price on our site"
Modern Apartments Center Exiample,864.0,7.2,44.0,3.0,squares,"Eixample, Barcelona","Four-Bedroom Apartment
Entire apartment • 4 bedrooms • 1 bathroom • 1 kitchen • 105m²
4 beds (2 twins, 1 full, 1 queen)
Only 1 left at this price on our site"
45 Times Barcelona Hotel,1661.0,8.5,2389.0,4.0,stars,"Eixample, Barcelona","Double Room with City View
Beds: 1 double or 2 twins
Free cancellation"
Cosmo Apartments Passeig de Gràcia,1247.0,8.0,1711.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment (1- 4 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Only 1 left at this price on our site"
BYPILLOW Ramblas,991.0,8.1,1047.0,3.0,squares,"Ciutat Vella, Barcelona","Twin Room
2 twin beds
Only 1 room left at this price on our site"
BcnStop Sagrada Familia,904.0,8.2,1290.0,3.0,squares,"Horta-Guinardó, Barcelona","Apartment (2 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 27m²
1 queen bed"
Sunotel Club Central,1095.0,8.0,1819.0,4.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Suite Place Barcelona Còrsega,1271.0,8.1,1418.0,4.0,squares,"Eixample, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 beds (1 twin, 1 full, 1 sofa bed)
Only 2 left at this price on our site"
Aparthotel Napols - Abapart,1041.0,8.5,3430.0,3.0,squares,"Eixample, Barcelona","Apartment
Free cancellation"
Jardinets De Gràcia by The 5ve Soul,1280.0,9.4,609.0,4.0,squares,"Gràcia, Barcelona","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
3 beds (2 bunk beds, 1 queen)
Only 4 left at this price on our site"
Aparthotel Bertrán,906.0,8.5,1098.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","One-Bedroom Apartment (2 Adults)
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
2 twin beds
Only 4 left at this price on our site"
Sweett - Palau,1169.0,8.5,165.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
1 full bed
Only 1 left at this price on our site"
Apartaments-Hotel Hispanos 7 Suiza,1699.0,9.0,1673.0,4.0,stars,"Eixample, Barcelona","Junior Suite
Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 70m²
4 beds (2 twins, 1 sofa bed, 1 queen)
Only 1 left at this price on our site"
Fisa Rentals Gran Via Apartments,1474.0,8.8,1329.0,4.0,squares,"Eixample, Barcelona","Two -Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 59m²
2 beds (1 twin, 1 king)
Only 1 left at this price on our site"
"InterContinental Barcelona, an IHG Hotel",2394.0,8.8,2127.0,5.0,stars,"Sants-Montjuïc, Barcelona","Classic Room
Multiple bed types"
Sonder Casa Luz,1193.0,8.4,2889.0,4.0,stars,"Eixample, Barcelona","Queen Room with Balcony
1 queen bed
Free cancellation
Only 1 room left at this price on our site"
Quartprimera Apartments,1651.0,9.3,285.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Penthouse with Terrace
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 60m²
2 beds (1 twin, 1 full)
Only 1 left at this price on our site"
Ocean Drive Barcelona,1407.0,8.9,1675.0,5.0,stars,"Eixample, Barcelona","Superior Double Room
1 king bed
Free cancellation"
Pensión Villanueva,867.0,7.2,2300.0,2.0,stars,"Ciutat Vella, Barcelona","Double Room with Balcony with Private Bathroom
1 full bed
Only 1 room left at this price on our site"
Apartamentos DV,903.0,8.6,2342.0,4.0,squares,"Sants-Montjuïc, Barcelona","Double Room with Private Bathroom
1 queen bed
Only 4 rooms left at this price on our site"
Lempika,1426.0,9.3,117.0,4.0,squares,"Eixample, Barcelona","Studio
Entire studio • 1 bathroom • 1 kitchen • 35m²
1 full bed
Only 1 left at this price on our site"
Sensation Authentic Gràcia,1190.0,9.0,547.0,4.0,squares,"Gràcia, Barcelona","2 Bedroom Apartment, Balcony"
Barcelona City North Hostal,816.0,7.2,1066.0,2.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room with City View
Multiple bed types
Only 1 room left at this price on our site"
Catalonia La Maquinista,801.0,8.4,2683.0,4.0,stars,"Sant Andreu, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Catalonia Catedral,1488.0,9.1,2609.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Plaza Goya Rooms,1169.0,8.2,1080.0,2.0,stars,"Eixample, Barcelona","Quadruple Room with Terrace
4 beds (2 twins, 2 queens)
Only 1 room left at this price on our site"
Eurohotel Diagonal Port,1033.0,8.1,5787.0,4.0,stars,"Sant Martí, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Stay U-nique Apartments Urquinaona,1301.0,8.9,54.0,4.0,squares,"Eixample, Barcelona","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 queen)
Only 1 left at this price on our site"
Hotel Miramar Barcelona GL,1571.0,7.8,1474.0,5.0,stars,"Sants-Montjuïc, Barcelona","Deluxe Double or Twin Room
Beds: 1 double or 2 twins"
Catalunya,1066.0,8.2,3032.0,2.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Barcelona Apartment Republica,854.0,7.4,1157.0,3.0,squares,"Sant Martí, Barcelona","Deluxe apartment
4 beds (2 twins, 2 sofa beds)
Free cancellation"
Hotel Brummell,1118.0,8.9,920.0,4.0,stars,"Sants-Montjuïc, Barcelona","Deluxe Double or Twin Room with Balcony
3 beds (2 twins, 1 queen)
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
Yurbban Passage Hotel & Spa,1546.0,9.2,1300.0,4.0,stars,"Ciutat Vella, Barcelona","Interior Double or Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
limehome Barcelona Rector Triadó,1028.0,8.9,634.0,4.0,squares,"Sants-Montjuïc, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 queen bed
Only 2 left at this price on our site"
Weflating Suites Sant Antoni Market,1598.0,8.6,1018.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 80m²
5 beds (4 twins, 1 queen)
Only 1 left at this price on our site"
Murmuri Residence Mercader,1425.0,8.7,1188.0,4.0,squares,"Eixample, Barcelona","Design One-Bedroom Apartment
2 twin beds"
One Shot Aragó,1208.0,8.6,1585.0,3.0,stars,"Eixample, Barcelona","Superior Double or Twin Room
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site"
"Hotel Gran Derby Suites, a Small Luxury Hotel of the World",1132.0,8.2,1183.0,4.0,stars,"Les Corts, Barcelona","Deluxe Double Room
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
Boutique Hotel H10 Montcada,1185.0,8.9,1975.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Blue Barcelona,1744.0,8.1,1058.0,,,"Sarrià-St. Gervasi, Barcelona","Triple Room with Shared Bathroom
3 twin beds
Breakfast included
Only 1 room left at this price on our site"
Barcelona Apartment Gran de Gràcia,1036.0,7.9,289.0,3.0,squares,"Gràcia, Barcelona","Deluxe Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 53m²
4 beds (1 twin, 1 full, 2 sofa beds)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Sweett - Carrer Bailen,1449.0,8.3,698.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 65m²
3 beds (2 twins, 1 full)
Only 1 left at this price on our site"
limehome Barcelona Carrer de Besalú 82,799.0,8.9,1042.0,,,"Sant Martí, Barcelona","Double Room
1 queen bed
Only 3 rooms left at this price on our site"
Aparthotel Silver,897.0,8.7,1348.0,3.0,stars,"Gràcia, Barcelona","Standard Double or Twin Room with Garden View
Beds: 1 double or 2 twins"
Acacia Suite,1071.0,8.0,894.0,4.0,stars,"Eixample, Barcelona","Apartment with Kitchenette
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
4 beds (2 twins, 2 sofa beds)
Free cancellation"
HCC Regente,953.0,8.5,599.0,4.0,stars,"Eixample, Barcelona","Twin Room
2 twin beds"
Catalonia Castellnou,762.0,8.4,2282.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 6 rooms left at this price on our site"
Hotel Everest,807.0,8.0,1412.0,1.0,stars,"Horta-Guinardó, Barcelona","Twin Room with Terrace
2 twin beds
Only 1 room left at this price on our site"
Urbany Hostel Barcelona,870.0,7.4,2594.0,,,"Sant Martí, Barcelona","Family Room with Bathroom
6 bunk beds"
Sant Antoni Market,1136.0,8.7,663.0,4.0,squares,"Eixample, Barcelona","Large One-Bedroom Apartment (2 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
1 queen bed
Free cancellation
No prepayment needed – pay at the property
Only 3 left at this price on our site"
"Sir Victor Hotel, part of Sircle Collection",1963.0,8.0,530.0,5.0,stars,"Eixample, Barcelona","Double or Twin Room
1 king bed"
The One Barcelona GL,2515.0,9.1,1254.0,5.0,stars,"Eixample, Barcelona","Deluxe Double Room with City View
Multiple bed types
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Aparthotel Arai 4* Superior,1220.0,9.0,532.0,4.0,stars,"Ciutat Vella, Barcelona","Superior Double Room
1 full bed
Free cancellation"
Moderno,659.0,7.6,2683.0,3.0,stars,"Ciutat Vella, Barcelona","Room Assigned on Arrival
1 twin bed"
Yurbban Ramblas Boutique Hotel,1391.0,9.4,1396.0,3.0,stars,"Ciutat Vella, Barcelona","Superior Double Room Ramblas view
1 queen bed
Only 1 room left at this price on our site"
Barcelonaguest,1356.0,8.0,1458.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment (4 Adults)
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 65m²
3 beds (2 twins, 1 queen)
Only 1 left at this price on our site"
Liceu Apartments by Gaiarooms,1069.0,8.0,1032.0,3.0,squares,"Ciutat Vella, Barcelona","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property"
Tres Torres Atiram Hotels,663.0,8.9,1292.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Twin Room (1-2 Adults)
2 twin beds"
Hostal Barcelona,565.0,7.2,3923.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room with Private Bathroom
Beds: 1 double or 2 twins"
AinB Sagrada Familia Apartments,1346.0,8.3,661.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
BYPILLOW Wander,873.0,7.9,930.0,3.0,squares,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 1 room left at this price on our site"
limehome Barcelona Carrer de Fontcoberta - Digital Access,734.0,8.2,2087.0,,,"Sarrià-St. Gervasi, Barcelona","Economy Twin Room
2 twin beds
Only 1 room left at this price on our site"
Petit Palace Boqueria Garden,1504.0,8.1,4217.0,4.0,stars,"Ciutat Vella, Barcelona","Triple Room
Multiple bed types
Free cancellation"
Inside Barcelona Apartments Salva,1325.0,8.5,374.0,4.0,squares,"Sants-Montjuïc, Barcelona","Apartment 3 bedrooms and 2 bathrooms
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 85m²
6 beds (5 twins, 1 sofa bed)
Only 1 left at this price on our site"
ibis Styles Barcelona City Bogatell,982.0,8.4,5405.0,2.0,stars,"Sant Martí, Barcelona","Standard Double Room
1 queen bed
Breakfast included
Only 7 rooms left at this price on our site"
Hotel El Palace Barcelona,2821.0,9.3,2041.0,5.0,stars,"Eixample, Barcelona","Classic Double Room
1 queen bed
Free cancellation"
NH Barcelona Stadium,827.0,8.3,3369.0,4.0,stars,"Les Corts, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Hotel 1898,1363.0,8.9,4223.0,4.0,stars,"Ciutat Vella, Barcelona","Classic Double or Twin Room
Beds: 1 double or 2 twins"
Soho Apartments & Studios Ramblas,883.0,7.0,50.0,3.0,squares,"Ciutat Vella, Barcelona","Queen Studio
Entire studio • 1 bathroom • 1 kitchen • 20m²
1 queen bed
Only 5 left at this price on our site"
Hotel Lugano Barcelona,908.0,8.7,2080.0,3.0,stars,"Eixample, Barcelona","Twin Room
Beds: 1 double or 2 twins
Only 4 rooms left at this price on our site"
MH Apartments Suites,1415.0,8.4,1251.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
4 beds (3 twins, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 3 left at this price on our site"
Nuevo apartamento zona Paseo de Gracia,932.0,9.0,1.0,4.0,squares,"Gràcia, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 55m²
2 beds (1 sofa bed, 1 queen)
Free cancellation"
Maravilloso alojamiento frente a la Casa Batlló,1058.0,8.2,5.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
1 full bed"
Family apartment Plaza España 2,847.0,6.9,10.0,3.0,squares,"Eixample, Barcelona","Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (1 twin, 1 full, 1 sofa bed)"
Sweett - Harmony Central,1527.0,7.3,10.0,4.0,squares,"Ciutat Vella, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 70m²
5 beds (2 twins, 1 full, 1 bunk bed, 1 sofa bed)
Only 2 left at this price on our site"
Senator Barcelona Apartments,866.0,7.5,1337.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
Only 6 left at this price on our site"
Le Meridien Barcelona,1968.0,7.6,382.0,5.0,stars,"Ciutat Vella, Barcelona","Deluxe King Room
1 king bed"
You Stylish City Center Apartments,1650.0,8.4,468.0,4.0,squares,"Eixample, Barcelona","Apartment with Balcony - Ronda Sant Pere 3
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Free Hostels Barcelona,1168.0,8.0,2268.0,,,"Eixample, Barcelona","Quadruple Room
2 bunk beds
Free cancellation
Only 1 room left at this price on our site"
Seventy Barcelona,1710.0,9.1,2938.0,4.0,stars,"Eixample, Barcelona","Standard Double or Twin Room with Spa Access
Multiple bed types
Only 1 room left at this price on our site"
Charmsuites Nou Rambla,1419.0,7.5,1175.0,3.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Penthouse Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 90m²
5 beds (4 twins, 1 sofa bed)
Only 1 left at this price on our site"
HG City Suites Barcelona,930.0,8.5,721.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Superior Double or Twin Room
1 queen bed"
Sweett - Sants,1198.0,7.8,97.0,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (2 fulls, 1 sofa bed)
Only 1 left at this price on our site"
ARCELON HOTEL - New from 2023,880.0,8.8,1773.0,4.0,stars,"Sant Andreu, Barcelona","Economy Double or Twin Room
2 twin beds
Only 5 rooms left at this price on our site"
Hotel Casa Fuster G.L Monumento,2258.0,9.0,1781.0,5.0,stars,"Gràcia, Barcelona","Deluxe Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Aparthotel Augusta,1750.0,8.5,2612.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Penthouse Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 66m²
5 beds (3 twins, 2 sofa beds)
Only 1 left at this price on our site"
"Hotel Bagués, a Small Luxury Hotel of the World",1468.0,8.5,513.0,5.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
Cosmo Apartments Consell de Cent - Plaza Universitat,1580.0,8.4,249.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
4 beds (2 twins, 1 sofa bed, 1 queen)"
Ola Living St Antoni,976.0,4.0,1.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 40m²
2 beds (1 twin, 1 full)
Only 1 left at this price on our site"
Stylish apartment in Plaça Espanya,956.0,8.7,7.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment
3 beds (2 twins, 1 full)"
Close to Passeig de Gracia,1277.0,7.2,774.0,3.0,squares,"Eixample, Barcelona","Double Room with Terrace
1 queen bed
Only 1 room left at this price on our site"
Catalonia Park Putxet,837.0,8.0,4904.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Premium Double or Twin Room
1 full bed
Free cancellation"
AC Hotel Irla by Marriott,1379.0,8.0,87.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Room Queen, Guest room, 1 Queen
1 queen bed
Only 3 rooms left at this price on our site"
Pierre & Vacances Barcelona Sants,816.0,8.5,1551.0,3.0,squares,"Sants-Montjuïc, Barcelona","Studio
2 beds (1 twin, 1 sofa bed)"
B Hotel,931.0,8.6,3311.0,3.0,stars,"Eixample, Barcelona","Superior Double Room
1 king bed"
BCN Rambla Catalunya Apartments,1745.0,8.9,583.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 75m²
3 beds (2 twins, 1 full)
Only 2 left at this price on our site"
Apartamento para 2 céntrico,1016.0,8.0,1.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
1 full bed"
Abba Sants,994.0,8.3,2551.0,4.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room (1 Adult)
2 beds (1 twin, 1 full)"
