hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Ola Living Vidreria,1555.0,7.4,522.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 33m²
1 full bed
Only 3 left at this price on our site"
Suite Gracia Barcelona,1508.0,9.1,12.0,4.0,squares,"Gràcia, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 full bed
Free cancellation"
Sant Pau Terraces Apartments,1787.0,9.0,155.0,3.0,squares,"Eixample, Barcelona","Deluxe One-Bedroom Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 queen bed
Free cancellation
Only 1 left at this price on our site"
Abba Garden,1090.0,8.4,3168.0,4.0,stars,Barcelona,"Double or Twin Room
Beds: 1 double or 2 twins"
Urban Flats Vallirana,1743.0,8.5,142.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 4 left at this price on our site"
Aspasios Arc de Triomf Apartments,2002.0,9.2,180.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 65m²
1 full bed
Only 1 left at this price on our site"
Ilunion Barcelona,1550.0,8.5,6620.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Axel Hotel Barcelona - Adults Only,1915.0,8.1,2879.0,4.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Free cancellation
Only 4 rooms left at this price on our site"
Mosaic by Ona,1591.0,8.5,2748.0,3.0,stars,"Eixample, Barcelona","Double Room with Terrace
1 full bed"
Hotel Astoria,1706.0,8.3,2180.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Gran Hotel Havana 4Sup by Escampa Hotels,2158.0,8.6,3131.0,4.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Grums Hotel & Spa,1735.0,8.4,3765.0,4.0,stars,"Sants-Montjuïc, Barcelona","Comfort Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Sercotel Amister Art Hotel Barcelona,1541.0,8.2,2424.0,4.0,stars,"Eixample, Barcelona","Twin Room
2 twin beds
Only 3 rooms left at this price on our site"
Barcelona Apartment Villarroel,2098.0,7.9,963.0,4.0,squares,"Eixample, Barcelona","Standard Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Som Nit Triomf,1307.0,7.7,1177.0,3.0,squares,"Eixample, Barcelona","Standard Double or Twin Room
2 twin beds
Only 4 rooms left at this price on our site"
Serennia Cest Apartamentos Arc de Triomf,2121.0,8.6,483.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
5 beds (4 twins, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Catalonia Magdalenes,2308.0,9.3,2107.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Barceló Raval,1595.0,8.3,2859.0,4.0,stars,"Ciutat Vella, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
Forget Me Not Barcelona,1719.0,9.1,1758.0,4.0,squares,"Eixample, Barcelona","Double or Twin Room with Street View
Multiple bed types
Breakfast included"
Som Nit Born,1307.0,8.3,756.0,3.0,squares,"Ciutat Vella, Barcelona","Standard Twin Room
2 twin beds
Only 3 rooms left at this price on our site"
Leonardo Royal Hotel Barcelona Fira,1467.0,8.8,4768.0,4.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Aparthotel Atenea Calabria,1571.0,8.1,4448.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room with Kitchenette
Beds: 1 double or 2 twins
Only 7 rooms left at this price on our site"
Petit Palace Boqueria Garden,2277.0,8.1,4217.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation"
Sercotel Caspe,1695.0,8.4,7100.0,4.0,stars,"Eixample, Barcelona","Basic Double Room
1 full bed
Only 1 room left at this price on our site"
Leonardo Hotel Barcelona Las Ramblas,1551.0,8.1,3779.0,3.0,stars,"Ciutat Vella, Barcelona","Economy Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Catalonia Port,2053.0,8.8,1489.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site"
Hotel SERHS Del Port,1380.0,8.4,1540.0,3.0,stars,"Ciutat Vella, Barcelona","Comfort Double Room
1 queen bed"
NH Barcelona Eixample,1497.0,7.9,2025.0,3.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Oriente Atiram,1673.0,8.3,2495.0,3.0,stars,"Ciutat Vella, Barcelona","Twin Room
2 twin beds
Only 4 rooms left at this price on our site"
Hotel Jazz,1975.0,8.8,3261.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Hostal Balkonis,1047.0,7.3,807.0,2.0,stars,"Eixample, Barcelona","Budget Double Room
1 full bed
Only 1 room left at this price on our site"
The Social Hub Barcelona Poblenou,1538.0,8.8,3155.0,,,"Sant Martí, Barcelona","Standard King Room
1 queen bed"
Sixties Ramblas,1562.0,8.4,4986.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
Ola Living Consell De Cent,1525.0,8.7,40.0,4.0,squares,"Eixample, Barcelona","Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 full bed
Only 1 left at this price on our site"
Mihlton Barcelona Boutique B&B,1535.0,8.7,1066.0,3.0,squares,"Eixample, Barcelona","Superior Double Room with Courtyard View
1 queen bed
Only 1 room left at this price on our site"
Atica Apartments - by Weflating,1131.0,7.6,844.0,3.0,squares,"Horta-Guinardó, Barcelona","Standard Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
1 full bed
Only 5 left at this price on our site"
Hotel SB Icaria,1367.0,8.1,4955.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Fisa Rentals Ramblas Apartments,1888.0,8.7,334.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 38m²
1 queen bed
Only 3 left at this price on our site"
H Regas Adults Only,1137.0,7.3,3817.0,2.0,stars,"Sarrià-St. Gervasi, Barcelona","Superior King Room
1 king bed
Only 1 room left at this price on our site"
Hotel Cortes Rambla,1726.0,8.1,2090.0,3.0,stars,"Ciutat Vella, Barcelona","Small Double Room
1 full bed
Only 3 rooms left at this price on our site"
Hotel Pulitzer Barcelona,2106.0,8.8,1498.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
AC Hotel Sants by Marriott,1652.0,8.3,1316.0,4.0,stars,"Sants-Montjuïc, Barcelona","Standard Room, Guest room, 1 Queen
1 queen bed"
Hotel Ciutadella Barcelona,1680.0,8.7,1330.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
2 twin beds"
Hotel Acta Azul Barcelona,1531.0,8.3,522.0,3.0,stars,"Sants-Montjuïc, Barcelona","Double Room
1 queen bed
Only 1 room left at this price on our site"
Catalonia Barcelona Plaza,1798.0,8.7,3398.0,4.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
Multiple bed types"
You Stylish City Center Apartments,2520.0,8.4,468.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment - Pelai
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 full, 1 bunk bed)
Free cancellation
Only 1 left at this price on our site"
Hostal BESTPRICE Barcelona Stadium,800.0,8.4,2048.0,1.0,stars,"Les Corts, Barcelona","Double or Twin Room
2 twin beds"
Ilunion Bel-Art,1782.0,8.4,4136.0,4.0,stars,"Horta-Guinardó, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Hotel Best Auto Hogar,1484.0,7.6,6388.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation"
"The Hoxton, Poblenou",2679.0,8.5,2675.0,4.0,stars,"Sant Martí, Barcelona","Roomy
1 king bed
Free cancellation
No prepayment needed – pay at the property"
Ilunion Les Corts Spa,1843.0,8.2,7053.0,4.0,stars,"Les Corts, Barcelona","Double Room Pet Friendly
Beds: 1 double or 2 twins
Free cancellation
Only 5 rooms left at this price on our site"
Ibis Barcelona Meridiana,992.0,8.1,4575.0,2.0,stars,"Nou Barris, Barcelona","Family Room
2 beds (1 twin, 1 queen)"
Blanc Guest House,1163.0,8.6,1225.0,,,"Sarrià-St. Gervasi, Barcelona","Interior Twin Room with Shared Bathroom
2 twin beds
Breakfast included
Only 1 room left at this price on our site"
Hostal Girona,1378.0,8.8,2603.0,,,"Eixample, Barcelona","Economy Double or Twin Room with Shared Bathroom
1 full bed
Breakfast included
Only 3 rooms left at this price on our site"
Hotel Barcelona Center,1817.0,8.6,8151.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Hotel BESTPRICE Diagonal,1120.0,8.4,3403.0,1.0,stars,"Sant Martí, Barcelona","Deluxe Double or Twin Room
Beds: 1 double or 2 twins"
Novotel Barcelona City,1540.0,8.2,4400.0,4.0,stars,"Sant Martí, Barcelona","Standard Room
1 queen bed
Only 7 rooms left at this price on our site"
Hotel Rec Barcelona - Adults Only,1830.0,8.7,3670.0,3.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",1967.0,8.8,7218.0,4.0,stars,"Sants-Montjuïc, Barcelona","Standard Queen Room
1 queen bed"
Europark,1810.0,8.7,3770.0,3.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Praktik Bakery,1612.0,8.6,2646.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Hotel Ronda Lesseps,1470.0,8.6,2477.0,4.0,stars,"Gràcia, Barcelona","Small Double Room Ground floor
1 full bed
Free cancellation
Only 4 rooms left at this price on our site"
Hotel Casa Sagnier,3416.0,9.2,1533.0,5.0,stars,"Eixample, Barcelona","Small Double or Twin Room
Multiple bed types
Free cancellation
Only 4 rooms left at this price on our site"
Occidental Atenea Mar - Adults Only,1591.0,8.2,3710.0,4.0,stars,"Sant Martí, Barcelona","Superior Double or Twin Room
Multiple bed types"
Inside Barcelona Apartments Esparteria,1734.0,8.7,855.0,4.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 sofa bed)
Only 1 left at this price on our site"
Catalonia Catedral,2288.0,9.1,2609.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Apart-Suites Hostemplo,1993.0,8.9,2597.0,4.0,squares,"Eixample, Barcelona","Apart-Suite
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 32m²
1 full bed
Only 6 left at this price on our site"
Casa Pince,2188.0,9.0,524.0,3.0,stars,"Ciutat Vella, Barcelona","Budget Double Room
1 queen bed
Free cancellation
Only 1 room left at this price on our site"
Casa Abamita,1947.0,8.6,897.0,3.0,squares,"Eixample, Barcelona","Standard Interior Studio
Entire studio • 1 bathroom • 22m²
Multiple bed types
Free cancellation
Only 1 left at this price on our site"
Catalonia Castellnou,1272.0,8.4,2282.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
The Corner Hotel,2020.0,8.8,1593.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
2 twin beds"
NH Barcelona Stadium,1456.0,8.3,3369.0,4.0,stars,"Les Corts, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Hotel Nuevo Triunfo,1791.0,7.8,2629.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room
2 twin beds"
Hotel Balmoral,1513.0,8.5,1668.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Interior Double or Twin Room
2 twin beds
Only 2 rooms left at this price on our site"
Senator Barcelona Apartments,1418.0,7.5,1337.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","Double Room with Kitchen - Ground Floor
Beds: 1 double or 2 twins
Free cancellation
Only 2 rooms left at this price on our site"
Acta Atrium Palace,1797.0,8.2,3068.0,4.0,stars,"Eixample, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
