hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
NewMad en Madrid,703.0,8.5,46.0,3.0,squares,"Arganzuela, Madrid","Studio XXIII
Entire studio • 1 bathroom • 1 kitchen • 29m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Hostal New Dream Madrid,567.0,7.9,2558.0,,,"Madrid City Center, Madrid","Small Double Room with Shared Bathroom
1 full bed
Free cancellation
Only 1 room left at this price on our site"
MyHouseSpain - Luminoso piso en Chamberí,1013.0,8.9,10.0,3.0,squares,"Chamberi, Madrid","Apartment with Shower
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
1 full bed
Free cancellation"
Hotel BESTPRICE Alcalá,570.0,9.1,7775.0,1.0,stars,"San Blas, Madrid","Deluxe Double or Twin Room
Multiple bed types"
NH Madrid Ventas,865.0,8.6,4483.0,4.0,stars,"Salamanca, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Ibis Madrid Centro las Ventas,782.0,8.2,3419.0,2.0,stars,"Salamanca, Madrid","Double Room
1 full bed
Only 7 rooms left at this price on our site"
Room Mate Alba,1052.0,9.1,3315.0,4.0,stars,"Madrid City Center, Madrid","Double Room
Multiple bed types"
Modern apartment-1Bedroom 1Bathroom-Tetuán,627.0,7.6,12.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 50m²
1 full bed
Free cancellation"
1 bedroom 1 bathroom furnished - Chamberí - cozy modern- MintyStay,631.0,7.0,12.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 45m²
1 full bed
Free cancellation"
Zenit Abeba,982.0,8.8,3357.0,4.0,stars,"Salamanca, Madrid","Room Assigned on Arrival
1 twin bed
Free cancellation"
Erase un Hotel,875.0,8.4,5775.0,3.0,stars,"Tetuan, Madrid","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 27m²
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 7 left at this price on our site"
Elba Madrid Alcalá,942.0,8.9,8241.0,4.0,stars,"San Blas, Madrid","Standard Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site"
Tribu Malasaña,1020.0,9.0,1194.0,4.0,squares,"Madrid City Center, Madrid","Superior Deluxe Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Dobo Homes - PA4,538.0,7.9,121.0,3.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 25m²
2 twin beds
Only 1 left at this price on our site"
Hotel Madrid Río,657.0,7.3,8746.0,2.0,stars,"Usera, Madrid","Twin Room
2 twin beds
Free cancellation
Only 6 rooms left at this price on our site"
Hostal Los Ángeles,680.0,8.5,3321.0,3.0,stars,"Tetuan, Madrid","Double Room
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
Cozy 3-Bedroom Apartment with Balcony in Chamberí Temporal FEI5,845.0,,,,,"Chamberi, Madrid","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 bathroom • 1 kitchen • 80m²
3 beds (1 twin, 2 fulls)"
Reformado decorado céntrico 1 dormitorio,625.0,8.3,53.0,4.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 35m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
AP Moderno y Acogedor Apartamento Madrid Centro,647.0,,,3.0,squares,"Arganzuela, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)"
Avenida America en Madrid Capital,742.0,7.7,499.0,3.0,squares,"Salamanca, Madrid","One-Bedroom Apartment II
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Gran Versalles,1011.0,8.6,7120.0,4.0,stars,"Chamberi, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Reina Sofía Museum House,1116.0,9.0,56.0,3.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (1 twin, 1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Gran Central Suites,815.0,8.0,3248.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 25m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
4C Bravo Murillo,725.0,8.2,5764.0,2.0,stars,"Tetuan, Madrid","Double Room
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
Avenida De America Tijcal,753.0,8.6,2966.0,3.0,squares,"Salamanca, Madrid","Standard Studio Twin
Entire studio • 1 bathroom • 1 kitchen • 26m²
2 twin beds
Free cancellation
Only 2 left at this price on our site"
For You Rentals Magnifica vivienda TEMPORAL con balcones a pocos minutos del Centro de Madrid AMA23,707.0,8.4,8.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed"
Charming Sol Apartment III,658.0,6.8,46.0,3.0,squares,"Madrid City Center, Madrid","Studio with Terrace
Entire studio • 1 bathroom • 16m²
1 full bed
Only 1 left at this price on our site"
Exe Convention Plaza Madrid,725.0,8.1,1631.0,4.0,stars,"Fuencarral-El Pardo, Madrid","Double Room
Beds: 1 double or 2 twins
Free cancellation"
Catalonia Gran Vía Madrid,1220.0,8.7,6806.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Argüelles Apartment,823.0,8.5,80.0,3.0,squares,"Moncloa-Aravaca, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 30m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
1 bedroom 1 bathrooms furnished - Delicias Atocha - bright - MintyStay,653.0,8.2,6.0,,,"Arganzuela, Madrid","One-Bedroom Apartment
Entire apartment • 1 bathroom • 1 kitchen • 45m²
Free cancellation"
TravelStep General Ricardos,468.0,7.6,161.0,3.0,squares,"Carabanchel, Madrid","Studio with Balcony
Entire studio • 1 bathroom • 18m²
Only 7 left at this price on our site"
Hotel Nido Príncipe Pío,961.0,7.6,29.0,3.0,stars,"Moncloa-Aravaca, Madrid","Twin Studio Apartment
Entire studio • 1 bathroom
2 twin beds
Breakfast included
Only 7 left at this price on our site"
Sercotel Gran Hotel Conde Duque,988.0,8.4,4080.0,4.0,stars,"Chamberi, Madrid","Twin Room
2 twin beds
Free cancellation"
Petit Palace President Castellana,1055.0,7.5,4047.0,4.0,stars,"Salamanca, Madrid","Double Room (1 - 2 Adults)
Beds: 1 double or 2 twins"
Preciados,1223.0,8.9,4172.0,4.0,stars,"Madrid City Center, Madrid","Deluxe Double Room
1 queen bed
Free cancellation
Only 2 rooms left at this price on our site"
Sercotel Togumar,838.0,8.4,3094.0,3.0,stars,"Chamartín, Madrid","Standard Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 25m²
2 twin beds
Free cancellation
Only 7 left at this price on our site"
Hotel 4C Puerta Europa,1010.0,7.9,2337.0,2.0,stars,"Tetuan, Madrid","Double Room with Extra Bed
2 beds (1 twin, 1 full)
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
AC Hotel Madrid Feria by Marriott,1033.0,8.6,1369.0,4.0,stars,"Hortaleza, Madrid","King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
Hotel Santo Domingo,983.0,7.6,5417.0,4.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Free cancellation"
Minty Stay - Hortaleza,667.0,7.4,41.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Exe Plaza,1127.0,8.7,6185.0,4.0,stars,"Tetuan, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Home Art Apartments Salamanca,918.0,8.3,1400.0,3.0,squares,"Salamanca, Madrid","Studio Apartment
Entire studio • 1 bathroom • 1 kitchen • 27m²
1 queen bed
Free cancellation
Only 1 left at this price on our site"
Apartamentos Centro Jardines,791.0,8.3,1495.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 25m²
2 twin beds
Only 5 left at this price on our site"
Petit Palace Arturo Soria Alcalá,1000.0,8.7,2396.0,4.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Breakfast included
Free cancellation
Only 2 rooms left at this price on our site"
Agora Juan de Austria,1016.0,8.4,3960.0,4.0,stars,"Chamberi, Madrid","Double Room
1 full bed
Free cancellation"
AmazINN Places Palacio Real,656.0,8.2,418.0,3.0,squares,"Latina, Madrid","Superior Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 38m²
2 beds (1 full, 1 sofa bed)
Only 3 left at this price on our site"
Catalonia Atocha,1410.0,8.8,6005.0,4.0,stars,"Madrid City Center, Madrid","Deluxe Room
3 beds (2 twins, 1 full)
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Exe Moncloa,1300.0,8.3,5326.0,4.0,stars,"Chamberi, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
One Shot Fortuny,1143.0,8.2,1475.0,4.0,stars,"Chamberi, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
ITC Mora by Soho Boutique,1017.0,7.8,4658.0,2.0,stars,"Madrid City Center, Madrid","Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 3 rooms left at this price on our site"
Duke Vallehermoso,752.0,7.9,878.0,3.0,squares,"Chamberi, Madrid","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 15m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Petit Palace Plaza Mayor,1177.0,8.3,3718.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation
Only 3 rooms left at this price on our site"
BYPILLOW Velázquez 45,1118.0,8.6,4362.0,3.0,stars,"Salamanca, Madrid","Double Room
1 full bed
Free cancellation
Only 7 rooms left at this price on our site"
Agumar,844.0,8.1,13516.0,4.0,stars,"Retiro, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
The Social Hub Madrid,1043.0,8.8,3639.0,,,"Moncloa-Aravaca, Madrid","Budget Double room
1 full bed
Free cancellation"
Catalonia Puerta del Sol,1520.0,8.9,2852.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Catalonia Plaza Mayor,1300.0,9.0,4052.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Espahotel Plaza Basílica,960.0,8.5,1398.0,3.0,stars,"Tetuan, Madrid","Studio (2 Adults)
Entire studio • 1 bathroom • 1 kitchen • 20m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Apartamentos SmartRenting Justicia,424.0,6.6,75.0,3.0,squares,"Madrid City Center, Madrid","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 13m²
1 full bed
Only 2 left at this price on our site"
Ilunion Alcalá Norte,692.0,8.9,14927.0,4.0,stars,"San Blas, Madrid","Double or Twin Room
Multiple bed types"
Dormirdcine,850.0,8.7,2620.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Ibis Styles Madrid City Las Ventas,861.0,8.6,3771.0,4.0,stars,"Ciudad Lineal, Madrid","Standard Twin Room
2 twin beds
Only 7 rooms left at this price on our site"
Sercotel Alcalá 611,731.0,8.5,3983.0,4.0,stars,"San Blas, Madrid","Double Room
1 full bed
Free cancellation"
Apartamentos Salvia,615.0,8.2,630.0,3.0,squares,"Tetuan, Madrid","Standard Studio
Entire studio • 1 bathroom • 35m²
1 full bed
Free cancellation
Only 2 left at this price on our site"
Ikonik Gran Vía,1256.0,8.8,1488.0,4.0,stars,"Madrid City Center, Madrid","Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Eurostars Central,1217.0,8.4,4931.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Moncloa Apartment,915.0,8.9,36.0,3.0,squares,"Moncloa-Aravaca, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Aparto-Hotel Rosales,1226.0,8.9,4212.0,3.0,stars,"Moncloa-Aravaca, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
NH Madrid Zurbano,1123.0,8.4,3681.0,4.0,stars,"Chamberi, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
"Hotel Madrid Chamartín, Affiliated by Meliá",1039.0,8.2,7233.0,3.0,stars,"Chamartín, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Breakfast included
Free cancellation
No prepayment needed – pay at the property"
Vincci Soma,1718.0,8.2,6172.0,4.0,stars,"Salamanca, Madrid","Standard Double or Twin Room with Parking
Beds: 1 double or 2 twins
Free cancellation"
Globales Acis y Galatea,701.0,7.9,3498.0,3.0,stars,"Hortaleza, Madrid","Room Assigned on Arrival
1 full bed
Free cancellation"
Apartamentos Recoletos,810.0,7.6,7167.0,3.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Eurostars Madrid Gran Vía,1150.0,8.7,3302.0,4.0,stars,"Madrid City Center, Madrid","Double Room
Beds: 1 double or 2 twins"
Catalonia Goya,1410.0,8.9,2532.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Hostal Escala Suites,624.0,8.1,4844.0,,,"Hortaleza, Madrid","Small Interior Double Room
1 full bed
Only 1 room left at this price on our site"
Vincci The Mint,1600.0,9.1,4052.0,4.0,stars,"Madrid City Center, Madrid","Twin Room
2 twin beds
Free cancellation"
Home Art Apartments Bernabéu,1013.0,9.3,109.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
No prepayment needed – pay at the property
Only 6 left at this price on our site"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,1423.0,8.5,1960.0,4.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 38m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Hotel Moderno Puerta del Sol,1393.0,8.8,7426.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room with terrace - Front Side
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Cuidadosamente decorado apartamento junto al metro,625.0,8.4,78.0,3.0,squares,"Puente de Vallecas, Madrid","One-Bedroom Apartment
1 full bed"
AC Hotel Atocha by Marriott,1206.0,8.7,1386.0,4.0,stars,"Arganzuela, Madrid","Standard Twin Room
2 twin beds
Only 4 rooms left at this price on our site"
Hostal Sun Gate,1075.0,9.1,445.0,2.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation
Only 4 rooms left at this price on our site"
Edificio Leganitos,995.0,8.1,2051.0,3.0,squares,"Madrid City Center, Madrid","Deluxe Queen Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Vincci Vía - 66,1379.0,8.7,6544.0,4.0,stars,"Madrid City Center, Madrid","Double Room with Gran Via Views
Beds: 1 double or 2 twins
Free cancellation"
1881 Madrid Ventas Hotel,1019.0,8.9,1395.0,4.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
CajaSoul by Caja Mágica Madrid,1060.0,9.4,44.0,4.0,squares,"Usera, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 75m²
4 beds (1 king, 2 sofa beds, 1 queen)
Free cancellation"
Vincci Capitol,1560.0,8.7,8206.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
2 twin beds"
Dobo Homes - CR33,673.0,8.3,78.0,3.0,squares,"Chamartín, Madrid","Studio
Entire studio • 1 bathroom • 25m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hotel Julia,618.0,8.4,2148.0,2.0,stars,"San Blas, Madrid","Double Room
1 full bed
Only 3 rooms left at this price on our site"
Petit Palace Lealtad Plaza,1230.0,8.4,3017.0,4.0,stars,"Retiro, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Hotel Praga,905.0,8.4,8812.0,4.0,stars,"Carabanchel, Madrid","Triple Room
3 twin beds
Only 1 room left at this price on our site"
Pensión Corbero,928.0,9.0,1346.0,3.0,squares,"Madrid City Center, Madrid","Twin Room with Private Bathroom
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
Puerta del Sol House,1180.0,9.5,31.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 30m²
1 full bed
Free cancellation"
Hotelito Boutique Madrid Puente Vallecas,637.0,8.7,32.0,3.0,squares,"Puente de Vallecas, Madrid","Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
ibis budget Madrid Aeropuerto,458.0,7.7,3227.0,1.0,stars,"San Blas, Madrid","Standard Double Room
1 full bed"
JC Rooms Santo Domingo,766.0,7.9,4166.0,3.0,stars,"Madrid City Center, Madrid","Executive Double or Twin Room
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
Hotel Mirador de Chamartín,928.0,8.4,3294.0,4.0,stars,"Ciudad Lineal, Madrid","Deluxe Double Room
Beds: 1 double or 2 twins
Breakfast included
Free cancellation"
NH Collection Madrid Abascal,1239.0,8.8,2680.0,4.0,stars,"Chamberi, Madrid","Superior Double or Twin Room
Beds: 1 double or 2 twins"
Abalú Design Boutique Hotel Gran Via,865.0,7.8,1547.0,3.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation
Only 7 rooms left at this price on our site"
Best location in the city of madrid 166,775.0,6.4,9.0,,,"Salamanca, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Sunny n quiet Penthouse in the center.Ático centro,735.0,8.3,13.0,,,"Madrid City Center, Madrid","Studio
Entire studio • 1 bathroom
2 beds (1 full, 1 sofa bed)"
Catalonia El Retiro,968.0,8.9,2960.0,4.0,stars,"Retiro, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Collection Plaza de España,919.0,7.2,840.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 39m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 2 left at this price on our site"
Hostal A Nuestra Senora de La Paloma,1207.0,8.4,943.0,3.0,squares,"Madrid City Center, Madrid","Double Room with Extra Bed
2 beds (1 twin, 1 full)
Free cancellation
Only 1 room left at this price on our site"
ICON Embassy,1681.0,8.7,1546.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Breakfast included"
Hotel Regina,1703.0,9.3,7058.0,4.0,stars,"Madrid City Center, Madrid","Double Room
Breakfast included
Free cancellation"
NEW Moderno y elegante apartamento céntrico,625.0,7.4,81.0,3.0,squares,"Puente de Vallecas, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
JC Rooms Santa Ana,776.0,8.0,2232.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Claridge Madrid,1224.0,8.7,3756.0,4.0,stars,"Retiro, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Miosotis Suites,889.0,8.6,710.0,4.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 2 left at this price on our site"
One Shot Luchana,1098.0,7.9,1194.0,4.0,stars,"Chamberi, Madrid","Double or Twin Room with Balcony
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site"
MAD Apartments by Olala Homes,770.0,8.3,851.0,3.0,squares,"Puente de Vallecas, Madrid","Studio Apartment
Entire studio • 1 bathroom • 1 kitchen • 30m²
2 beds (1 full, 1 sofa bed)
Only 3 left at this price on our site"
NH Collection Madrid Suecia,1299.0,8.7,1735.0,5.0,stars,"Madrid City Center, Madrid","Superior Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
T-Homes Salamanca,759.0,9.0,852.0,3.0,squares,"Tetuan, Madrid","Standard Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation
Only 7 left at this price on our site"
Hotel Avenida Gran Vía,1067.0,8.1,717.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Petit Palace Plaza España,1202.0,8.0,3624.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins
Free cancellation"
Urban Inn Madrid,283.0,7.3,138.0,,,"Madrid City Center, Madrid","Habitación compartida cápsula doble
1 full bed"
NH Barajas Airport,716.0,8.4,6771.0,3.0,stars,"Barajas, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Petit Palace Savoy Alfonso XII,1226.0,8.4,2375.0,4.0,stars,"Retiro, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
Eurostars Madrid Tower,1473.0,8.8,4934.0,5.0,stars,"Fuencarral-El Pardo, Madrid","Superior Double or Twin Room
Multiple bed types
Free cancellation"
Piso ideal cerca del aeropuerto,763.0,,,3.0,squares,"San Blas, Madrid","Apartment - Ground Floor
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 81m²
6 beds (4 twins, 1 full, 1 sofa bed)
Free cancellation"
limehome Madrid Calle de Juan Hurtado de Mendoza,857.0,8.9,124.0,3.0,squares,"Chamartín, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 24m²
1 full bed"
Ilunion Suites Madrid,863.0,8.5,7767.0,4.0,stars,"Chamartín, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
AmazINN Places Chamberi,462.0,6.7,1233.0,3.0,squares,"Chamberi, Madrid","Double Room
1 full bed
Only 3 rooms left at this price on our site"
NH Madrid Balboa,1139.0,8.6,1939.0,4.0,stars,"Salamanca, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Hostal Barrera,875.0,8.8,1958.0,2.0,stars,"Madrid City Center, Madrid","Superior Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Novotel Madrid City Las Ventas,865.0,8.6,3178.0,4.0,stars,"Ciudad Lineal, Madrid","Superior Twin Room
2 twin beds
Only 7 rooms left at this price on our site"
"Holiday Inn Express - Madrid - Airport, an IHG Hotel",631.0,8.8,5035.0,3.0,stars,"San Blas, Madrid","Standard Queen Room
1 queen bed
Breakfast included"
SJC7c Estudio Castellana Chamberí,500.0,7.0,4.0,3.0,squares,"Chamberi, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 22m²
3 beds (1 twin, 1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property"
Apartamento con terraza céntrico moderno Nuevo,625.0,8.8,66.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Alcala en Madrid,732.0,8.5,40.0,3.0,squares,"Ciudad Lineal, Madrid","One-Bedroom Apartment XI
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
For You Rentals Cómodo apartamento en la zona de Delicias Temporal DEL2912,875.0,,,3.0,squares,"Arganzuela, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Exe Suites 33,1085.0,8.7,2522.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site"
Roisa Hostal Boutique,803.0,8.0,4333.0,3.0,squares,"Chamartín, Madrid","Economy Double Room
1 full bed
Only 2 rooms left at this price on our site"
