hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
NH Collection Barcelona Podium,1705.0,8.8,2915.0,4.0,stars,"Eixample, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
La Casa de Antonio Boutique Rooms,1326.0,8.2,1322.0,2.0,stars,"Eixample, Barcelona","Budget Double Room
1 full bed
Only 2 rooms left at this price on our site"
Grupotel Gran Via 678,1698.0,8.4,5126.0,4.0,stars,"Eixample, Barcelona","Standard Double Room
1 queen bed
Only 7 rooms left at this price on our site"
ApartEasy - Eixample Center,1142.0,6.6,19.0,3.0,squares,"Eixample, Barcelona","Apartment - Ground Floor
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 bunk bed)
Free cancellation
Only 1 left at this price on our site"
BYPILLOW Mothern,1397.0,8.2,5333.0,3.0,stars,"Eixample, Barcelona","Standard Double Room
1 full bed"
AMISTAT City Hostel Barcelona,1067.0,8.5,1025.0,,,"Sant Andreu, Barcelona","Private Pod for 2 - Shared bathroom
2 bunk beds
Only 3 rooms left at this price on our site"
Grand Hyatt Barcelona,1900.0,8.6,5044.0,5.0,stars,"Les Corts, Barcelona","Queen Room
1 queen bed"
Filmoteca Sarria 1- wifi quiet bright comfi,1419.0,7.8,43.0,3.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 bathroom • 1 kitchen • 85m²
4 beds (3 twins, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Hotel Boutique Mirlo Barcelona,2529.0,9.3,1070.0,5.0,stars,"Sarrià-St. Gervasi, Barcelona","Deluxe Superior with Hammam and Hydromassage Bathtub
1 king bed
Free cancellation
Only 1 room left at this price on our site"
Abba Sants,1131.0,8.3,2551.0,4.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room (1 Adult)
2 beds (1 twin, 1 full)"
Hostal Barcelona,815.0,7.2,3923.0,2.0,stars,"Sants-Montjuïc, Barcelona","Double or Twin Room with Private Bathroom
Beds: 1 double or 2 twins"
Fira Apartments by Gaiarooms,2245.0,8.1,1513.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment (4 Adults)
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 55m²
4 twin beds
Free cancellation
Only 1 left at this price on our site"
Sunotel Club Central,1445.0,8.0,1819.0,4.0,stars,"Eixample, Barcelona","Economy Double Room
1 full bed"
Sansi Pedralbes,2853.0,9.7,669.0,4.0,stars,"Les Corts, Barcelona","Standard Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Aspasios Poble Nou Apartments,1469.0,8.3,228.0,3.0,squares,"Sant Martí, Barcelona","Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 30m²
1 full bed
Only 1 left at this price on our site"
Radas,2086.0,8.2,256.0,3.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 45m²
4 beds (2 twins, 1 sofa bed, 1 queen)
Free cancellation
Only 6 left at this price on our site"
Inside Barcelona Apartments Princep,1763.0,8.7,758.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment with Two Bathrooms
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 65m²
4 twin beds
Only 1 left at this price on our site"
"Hotel Indigo Barcelona - Plaza Catalunya 4Sup, an IHG Hotel",1574.0,8.1,687.0,4.0,stars,"Eixample, Barcelona","Standard Double Room
1 full bed"
Tres Torres Atiram Hotels,987.0,8.9,1292.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Twin Room (1-2 Adults)
2 twin beds"
Casa Gracia,1224.0,8.3,7618.0,,,"Gràcia, Barcelona","Indoor Twin Room
2 twin beds"
ApartEasy - Central Barcelona Studio Apartment,881.0,5.6,29.0,,,"Eixample, Barcelona","Standard Triple Studio
Entire studio • 1 bathroom • 1 kitchen • 30m²
2 beds (1 twin, 1 sofa bed)
Free cancellation"
Apartaments Marina - Abapart,1512.0,8.8,2268.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
2 beds (1 twin, 1 queen)
Free cancellation"
Sweet BCN Laforja,1013.0,8.0,26.0,3.0,squares,"Sarrià-St. Gervasi, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 60m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
LetsGo Paseo de Gracia,2624.0,8.3,179.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 2 left at this price on our site"
Ibis Barcelona Meridiana,976.0,8.1,4575.0,2.0,stars,"Nou Barris, Barcelona","Double Room
1 queen bed"
Boutique Hostemplo Sagrada Familia,1753.0,8.7,2294.0,3.0,stars,"Eixample, Barcelona","Superior Double or Twin Room with Balcony
2 twin beds
Only 1 room left at this price on our site"
Urbany Hostel Barcelona,1029.0,7.4,2594.0,,,"Sant Martí, Barcelona","Twin Room with Private Bathroom
2 bunk beds
Only 6 rooms left at this price on our site"
Barcelona Apartment Gran de Gràcia,1898.0,7.9,289.0,3.0,squares,"Gràcia, Barcelona","Superior Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 44m²
3 beds (1 full, 2 sofa beds)
Free cancellation
No prepayment needed – pay at the property
Only 3 left at this price on our site"
Apartment Poble Nou,1455.0,7.8,29.0,3.0,squares,"Sant Martí, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 61m²
3 beds (2 fulls, 1 sofa bed)"
Gran Hotel Barcino,1588.0,8.5,1152.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
2 twin beds"
Suites Center Barcelona,2477.0,9.1,572.0,4.0,squares,"Gràcia, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 43m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
H10 Casa Mimosa 4* Sup,2871.0,9.3,1012.0,4.0,stars,"Eixample, Barcelona","Deluxe Double Room
1 king bed
Free cancellation"
Rambla 102,2423.0,9.1,1190.0,4.0,squares,"Ciutat Vella, Barcelona","Loft
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
2 beds (1 king, 1 sofa bed)
Free cancellation"
Caledonian,1505.0,8.6,5445.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room (1 or 2 adults)
Beds: 1 double or 2 twins
Free cancellation"
Good-Home Paseo de Gracia,1295.0,8.1,497.0,3.0,squares,"Eixample, Barcelona","Double Room with Private Bathroom
2 twin beds
Breakfast included
Free cancellation
Only 1 room left at this price on our site"
Hostal LK Barcelona,720.0,6.2,2179.0,,,"Sants-Montjuïc, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Atica Apartments - by Weflating,1169.0,7.6,844.0,3.0,squares,"Horta-Guinardó, Barcelona","Standard Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
1 full bed
Only 5 left at this price on our site"
Aparthotel Mariano Cubi Barcelona,1304.0,8.3,2532.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Casa Gracia Apartments,1351.0,8.1,413.0,3.0,squares,"Gràcia, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
1 queen bed
Only 5 left at this price on our site"
Hotel Casa Bonay,1976.0,9.0,869.0,4.0,stars,"Eixample, Barcelona","Double Room
1 queen bed"
Hotel SB Diagonal Zero 4 Sup,1109.0,8.2,6486.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Grupotel Gravina,1562.0,8.4,4299.0,3.0,stars,"Ciutat Vella, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
You Stylish Beach Apartments,2162.0,7.7,80.0,3.0,squares,"Sant Martí, Barcelona","Basic Two Bedrooms Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
B&B Boutique Ca La Maria,1648.0,9.0,1099.0,4.0,squares,"Eixample, Barcelona","Standard Double Room
1 queen bed
Breakfast included
Only 1 room left at this price on our site"
SuiteaBCN,1995.0,8.7,238.0,4.0,squares,"Eixample, Barcelona","Luxury One-Bedroom Apartment - Roger de Lluria, 82
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 60m²
1 queen bed
Only 1 left at this price on our site"
C211 Barcelona Apartments,2786.0,8.8,1068.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","Two-Bedroom Apartment with Terrace
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 full beds
Free cancellation
Only 2 left at this price on our site"
Four Points by Sheraton Barcelona Diagonal,1529.0,8.9,1012.0,4.0,stars,"Sant Martí, Barcelona","Premium King Room with City View
1 king bed
Breakfast included
Only 5 rooms left at this price on our site"
Duquesa de Cardona Hotel 4 Sup by Grup Duquessa,1816.0,9.2,1820.0,4.0,stars,"Ciutat Vella, Barcelona","Standard Interior Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site"
AC Hotel Irla by Marriott,1409.0,8.0,87.0,3.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Room Queen, Guest room, 1 Queen
1 queen bed
Only 5 rooms left at this price on our site"
Hotel SB Glow 4 Sup,1365.0,8.3,5406.0,4.0,stars,"Sant Martí, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Apartments Sata Olimpic Village Area,1748.0,8.9,551.0,4.0,squares,"Sant Martí, Barcelona","Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 sofa bed)
Only 3 left at this price on our site"
Sagrada Familia,2067.0,8.5,28.0,4.0,squares,"Sant Martí, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 60m²
3 beds (2 twins, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Ikonik Ramblas,1546.0,8.2,2125.0,4.0,stars,"Ciutat Vella, Barcelona","Double Room
Beds: 1 double or 2 twins"
"Hotel Balmes, a member of Preferred Hotels & Resorts",1744.0,8.4,2966.0,4.0,stars,"Eixample, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
Bcn Paseo De Gracia Rocamora Apartment,3636.0,9.2,1003.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment (Passeig de Gracia, 51)
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 132m²
5 beds (4 twins, 1 king)
Free cancellation
Only 1 left at this price on our site"
BruStar Sagrada Familia,995.0,7.9,757.0,3.0,squares,"Eixample, Barcelona","Standard Double Room
1 full bed
Only 1 room left at this price on our site"
Apartments Sixtyfour,4121.0,9.4,1292.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Europark,1365.0,8.7,3770.0,3.0,stars,"Eixample, Barcelona","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Hotel Well and Come Barcelona,1436.0,8.9,1941.0,4.0,stars,"Eixample, Barcelona","Double Room
1 full bed"
Beautiful apartment in Las Ramblas Barcelona 6pax,2486.0,7.7,25.0,3.0,squares,"Ciutat Vella, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 2 bathrooms • 60m²
4 beds (2 twins, 1 full, 1 bunk bed)
Free cancellation"
Mercer Hotel Barcelona,3845.0,9.2,272.0,5.0,stars,"Ciutat Vella, Barcelona","Superior Double Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
AG Apartments,1888.0,8.6,550.0,4.0,squares,"Sants-Montjuïc, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom
3 beds (2 twins, 1 full)
Only 6 left at this price on our site"
Garbi Millenni,1269.0,7.9,1550.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 7 rooms left at this price on our site"
Chi,1614.0,8.9,5260.0,3.0,stars,"Eixample, Barcelona","Double Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Hostal Oliva,1285.0,8.8,1741.0,3.0,squares,"Eixample, Barcelona","Standard Double Room
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
Room Mate Gerard,1615.0,8.7,2829.0,4.0,stars,"Eixample, Barcelona","Deluxe Double Room
Beds: 1 double or 2 twins
Only 7 rooms left at this price on our site"
360 Hostel Borne,1315.0,8.4,3057.0,,,"Eixample, Barcelona","Twin Room
3 beds (2 twins, 1 queen)
Only 1 room left at this price on our site"
Hotel Concordia Barcelona,1353.0,8.3,2343.0,4.0,stars,"Sants-Montjuïc, Barcelona","Basic Double Room
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
Housalia Sagrada Familia,1289.0,7.8,168.0,3.0,squares,"Eixample, Barcelona","Duplex Family Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Ako Suites Hotel,1507.0,8.2,1210.0,4.0,stars,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 twin beds
Free cancellation"
Hostal Aslyp 114,1394.0,8.9,1285.0,3.0,squares,"Eixample, Barcelona","Superior Twin Room
2 twin beds
Breakfast included
Only 2 rooms left at this price on our site"
Apartments Barcelona & Home Deco Eixample,2670.0,9.2,64.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Penthouse Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 50m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
"Las Ramblas, comfort in BCN for 8 persons",3331.0,8.0,13.0,3.0,squares,"Ciutat Vella, Barcelona","Apartment
Entire apartment • 4 bedrooms • 3 bathrooms • 1 kitchen • 95m²
7 beds (6 twins, 1 full)
Free cancellation"
Tendency Apartments 7,2266.0,7.6,124.0,3.0,squares,"Eixample, Barcelona","One Bedroom Apartment 2
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 48m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Tendency Apartments 6,1995.0,8.0,130.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Hotel Lugano Barcelona,1286.0,8.7,2080.0,3.0,stars,"Eixample, Barcelona","Twin Room
Beds: 1 double or 2 twins"
Picasso Suites,2451.0,8.6,628.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
LetsGo Sagrada Familia Penthouse,2783.0,9.2,36.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment with Terrace
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
4 twin beds
Free cancellation"
Gracia Apartment,3111.0,10.0,4.0,4.0,squares,"Sarrià-St. Gervasi, Barcelona","Apartment with Sauna
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 110m²
3 beds (2 fulls, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Private rooms on Tamarit street,759.0,7.3,38.0,,,"Eixample, Barcelona","Double Room with Shared Bathroom
1 full bed
Free cancellation
Only 2 rooms left at this price on our site"
HOTEL FORNOS - Barcelona,1312.0,7.0,1686.0,2.0,stars,"Ciutat Vella, Barcelona","Double Room
1 full bed
Breakfast included"
"SANT ANTONI HOSTAL, Sustainable Tourism",936.0,7.1,692.0,1.0,stars,"Eixample, Barcelona","Double Room with Private Bathroom
1 full bed
Breakfast included
Only 2 rooms left at this price on our site"
HG City Suites Barcelona,1252.0,8.5,721.0,4.0,stars,"Sarrià-St. Gervasi, Barcelona","Standard Double Room
1 queen bed
Only 5 rooms left at this price on our site"
Condes de Barcelona,1993.0,8.9,809.0,4.0,stars,"Eixample, Barcelona","Superior Double or Twin Room
Beds: 1 double or 2 twins"
Tendency Apartments 5,3149.0,7.9,147.0,3.0,squares,"Eixample, Barcelona","Two bedroom apartment 1
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
3 beds (1 sofa bed, 2 queens)
Free cancellation
Only 1 left at this price on our site"
Sofitel Barcelona Skipper,2326.0,8.9,1072.0,5.0,stars,"Ciutat Vella, Barcelona","Superior Room with City View
1 full bed"
Cosmopolitan Boutique Rambla,1429.0,8.5,941.0,3.0,squares,"Eixample, Barcelona","Double Room
1 full bed"
El Born Guest House by Casa Consell,1635.0,8.4,380.0,1.0,stars,"Ciutat Vella, Barcelona","Small Double Room
1 full bed
Only 1 room left at this price on our site"
"Hotel Gran Derby Suites, a Small Luxury Hotel of the World",1528.0,8.2,1183.0,4.0,stars,"Les Corts, Barcelona","Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Minutes to the beach and near Convention Centre !,2630.0,8.8,80.0,3.0,squares,"Sant Martí, Barcelona","Apartment
Entire apartment • 3 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 full beds
Free cancellation"
1208 - EXCLUSIVE DESIGN APARTMENT,3670.0,8.1,53.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 2 bathrooms • 90m²
2 full beds
Free cancellation"
Hotel 54 Barceloneta,2029.0,8.5,2306.0,3.0,stars,"Ciutat Vella, Barcelona","Double Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Central Suites Barcelona,3796.0,8.8,322.0,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment with Balcony (city views)
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 55m²
3 beds (2 twins, 1 full)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Eco Boutique Hostal Grau,1715.0,9.0,1300.0,2.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Multiple bed types"
Alma Barcelona GL,4426.0,8.9,473.0,5.0,stars,"Eixample, Barcelona","Deluxe Double or Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property"
Hotel España Ramblas,1868.0,8.2,927.0,4.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Catalunya,1343.0,8.2,3032.0,2.0,stars,"Ciutat Vella, Barcelona","Double or Twin Room
Beds: 1 double or 2 twins"
Ola Living Consell De Cent,1610.0,8.7,40.0,4.0,squares,"Eixample, Barcelona","Apartment with Terrace
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 full bed
Only 1 left at this price on our site"
Hotel Barcelona Condal Mar Affiliated by Meliá,1260.0,8.0,1861.0,4.0,stars,"Sant Martí, Barcelona","Standard Room
Beds: 1 double or 2 twins"
Ferran Pedralbes Penthouse,4219.0,8.8,9.0,4.0,squares,"Les Corts, Barcelona","Apartment with Terrace
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 85m²
6 beds (4 twins, 2 queens)
Free cancellation
Only 1 left at this price on our site"
Villa Modernista,4431.0,9.6,12.0,4.0,squares,"Horta-Guinardó, Barcelona","Villa with Private Pool
Entire villa • 4 bedrooms • 2 bathrooms • 1 kitchen • 130m²
6 beds (5 twins, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Sagrada Familia,1441.0,8.4,12.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 45m²
1 full bed
Free cancellation"
The One Barcelona GL,14571.0,9.1,1254.0,5.0,stars,"Eixample, Barcelona","Penthouse Suite
Private suite
1 king bed
Free cancellation
Only 1 left at this price on our site"
Cien,1589.0,8.2,1042.0,3.0,squares,"Eixample, Barcelona","Superior Double Room with Balcony
1 full bed
Breakfast included
Only 4 rooms left at this price on our site"
Barcelonaforrent The Claris Suites,3123.0,6.5,11.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 beds (2 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Blue Barcelona,1865.0,8.1,1058.0,,,"Sarrià-St. Gervasi, Barcelona","Triple Room with Shared Bathroom
3 twin beds
Breakfast included
Only 2 rooms left at this price on our site"
Barcelonaforrent Tucson Suites,3507.0,7.5,20.0,4.0,squares,"Eixample, Barcelona","Superior Three-Bedroom Apartment with Terrace
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 75m²
4 beds (3 twins, 1 full)
Free cancellation
Only 1 left at this price on our site"
Aspasios Paseo de Gracia Apartments,2045.0,8.6,879.0,4.0,squares,"Eixample, Barcelona","Penthouse Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 sofa bed, 1 queen)
Only 2 left at this price on our site"
Barcelonaforrent Alessandra Central Ramblas Apartment,5411.0,9.1,17.0,4.0,squares,"Ciutat Vella, Barcelona","Three-Bedroom Apartment
5 beds (3 twins, 2 fulls)
Free cancellation"
Barcelonaforrent The Living Apartment,4159.0,8.0,8.0,4.0,squares,"Eixample, Barcelona","Three-Bedroom Apartment - Bailén, 23
Entire apartment • 3 bedrooms • 2 bathrooms • 1 kitchen • 120m²
4 beds (2 twins, 2 fulls)
Free cancellation
Only 1 left at this price on our site"
Barcelonaforrent Vila Olimpica Pool Suites,3963.0,8.4,9.0,4.0,squares,"Sant Martí, Barcelona","Three-Bedroom Apartment with swimming pool - Ramón Turró, 52
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 120m²
6 twin beds
Free cancellation
Only 1 left at this price on our site"
B Hotel,1291.0,8.6,3314.0,3.0,stars,"Eixample, Barcelona","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
Top Barcelona Apartments,1597.0,7.7,315.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment Tallers
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 60m²
4 beds (2 twins, 1 sofa bed, 1 queen)
Only 1 left at this price on our site"
Hotel Casa Gardenia,1418.0,7.9,551.0,2.0,stars,"Ciutat Vella, Barcelona","Economy Double Room
1 full bed
Only 2 rooms left at this price on our site"
Tendency Apartments 9,6608.0,8.4,20.0,3.0,squares,"Eixample, Barcelona","Apartment with Terrace 8
Entire apartment • 4 bedrooms • 2 bathrooms • 1 kitchen • 150m²
4 queen beds
Free cancellation
Only 1 left at this price on our site"
Apartments Sata Sagrada Familia Area,1595.0,8.6,808.0,3.0,squares,"Gràcia, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 40m²
4 twin beds
Only 6 left at this price on our site"
Cozy Apartment with Suite 21,1751.0,,,4.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
1 queen bed
Free cancellation"
Apartamentos Barcelona - Iberia,1218.0,9.1,119.0,3.0,squares,"Sants-Montjuïc, Barcelona","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 queen bed
Only 1 left at this price on our site"
Ola Living Portaferrissa,2049.0,8.4,1398.0,4.0,squares,"Ciutat Vella, Barcelona","Studio
Entire studio • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Ola Living Born,1975.0,8.1,638.0,4.0,squares,"Ciutat Vella, Barcelona","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 32m²
1 full bed
Only 1 left at this price on our site"
Port VII Apt centrico acogedor w balcon 23,1402.0,8.1,30.0,4.0,squares,"Sants-Montjuïc, Barcelona","Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
BCN Rambla Catalunya Apartments,2121.0,8.9,583.0,4.0,squares,"Eixample, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 50m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
limehome Barcelona Carrer de Besalú 82,1042.0,8.9,1042.0,,,"Sant Martí, Barcelona","Double Room
1 queen bed"
Ola Living Music,2540.0,8.4,951.0,4.0,squares,"Ciutat Vella, Barcelona","Three-Bedroom Apartment
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 85m²
5 beds (3 twins, 1 full, 1 sofa bed)
Only 2 left at this price on our site"
BYPILLOW Ramblas,1405.0,8.1,1047.0,3.0,squares,"Ciutat Vella, Barcelona","Double Room
1 full bed
Only 4 rooms left at this price on our site"
YOUTH HOSTEL - Central and Basic Drassanes,752.0,7.9,2609.0,,,"Ciutat Vella, Barcelona","Double Room with Shared Bathroom
1 full bed
Only 6 rooms left at this price on our site"
Cosmo Apartments Passeig de Gràcia,2043.0,8.0,1711.0,3.0,squares,"Eixample, Barcelona","One-Bedroom Apartment (1- 4 Adults)
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 sofa bed, 1 queen)
Only 7 left at this price on our site"
Aspasios Gracia Apartments,2029.0,8.6,390.0,4.0,squares,"Gràcia, Barcelona","Apartment with Balcony
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 60m²
3 beds (2 twins, 1 full)
Only 1 left at this price on our site"
ApartEasy - Sant Antoni Market,1368.0,6.8,26.0,3.0,squares,"Eixample, Barcelona","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 bunk bed)
Free cancellation
Only 1 left at this price on our site"
Luxury Born,1293.0,6.8,4.0,3.0,squares,"Ciutat Vella, Barcelona","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 60m²
1 full bed
Free cancellation"
AC Hotel Sants by Marriott,1287.0,8.3,1316.0,4.0,stars,"Sants-Montjuïc, Barcelona","Standard Room, Guest room, 1 Queen
1 queen bed"
INNSiDE by Meliá Barcelona Apolo,1733.0,8.9,2082.0,4.0,stars,"Sants-Montjuïc, Barcelona","Innside Room
Beds: 1 double or 2 twins"
Hotel Àmbit Barcelona,1570.0,8.7,1641.0,4.0,stars,"Eixample, Barcelona","Comfort Double or Twin Room
1 full bed"
Hostal Lesseps,849.0,8.1,1206.0,,,"Gràcia, Barcelona","Small Twin Room
2 twin beds
Only 1 room left at this price on our site"
