hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Plaza Mayor Suites & Apartments,1331.0,8.9,3763.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation
Only 2 left at this price on our site"
La corrala de Malasaña,687.0,8.6,50.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 45m²
1 full bed"
Catalonia Atocha,1660.0,8.8,6005.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
ARTIEM Madrid,1053.0,9.4,1974.0,4.0,stars,"Ciudad Lineal, Madrid","Superior Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 5 rooms left at this price on our site"
Beautiful duplex in the center,848.0,9.0,1.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 queen bed
Free cancellation"
Room Gran Vía Apartments,872.0,8.0,719.0,3.0,squares,"Madrid City Center, Madrid","Queen Studio
Entire studio • 1 bathroom • 1 kitchen • 15m²
1 full bed
Only 1 left at this price on our site"
Hostal Don Alfonso,1076.0,8.8,1451.0,2.0,stars,"Madrid City Center, Madrid","Twin Room
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Violeta Suite,862.0,8.9,24.0,3.0,squares,"Latina, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 95m²
5 beds (4 twins, 1 sofa bed)
Free cancellation"
T-Homes Salamanca,838.0,9.0,852.0,3.0,squares,"Tetuan, Madrid","Standard Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation"
Apartamentos Villablino Arturo Soria,941.0,7.8,186.0,4.0,squares,"Ciudad Lineal, Madrid","Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 70m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Hotel BESTPRICE Alcalá,690.0,9.1,7775.0,1.0,stars,"San Blas, Madrid","Deluxe Double or Twin Room
Multiple bed types"
Minty Stay - Galdo,1167.0,9.2,5.0,4.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
UVE Marcenado,953.0,9.2,4728.0,3.0,stars,"Chamartín, Madrid","Twin Room
2 twin beds
Free cancellation
Only 4 rooms left at this price on our site"
B&B HOTEL Madrid Carabanchel,642.0,9.1,221.0,2.0,stars,"Carabanchel, Madrid","Double Room
1 queen bed"
JC Rooms Santa Ana,887.0,8.0,2232.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
Apartamentos Recoletos,981.0,7.6,7167.0,3.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Chueca Modern Apartment,1246.0,8.9,141.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
"Bautiful and centrally located, Cuzco-Bernabeu",848.0,9.2,22.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Piso climatizado y parking,657.0,9.2,54.0,3.0,squares,"Vicálvaro, Madrid","Two-Bedroom Apartment
5 beds (4 twins, 1 sofa bed)
Free cancellation"
Zenit Abeba,1469.0,8.8,3357.0,4.0,stars,"Salamanca, Madrid","Room Assigned on Arrival
1 twin bed
Free cancellation"
Dormirdcine,1037.0,8.7,2620.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Hostal New Dream Madrid,736.0,7.9,2558.0,,,"Madrid City Center, Madrid","Twin Room with Shared Bathroom
2 twin beds
Only 1 room left at this price on our site"
Casa Cobo Exclusivo Alojamiento en Madrid,842.0,7.9,84.0,3.0,squares,"Latina, Madrid","Superior Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 50m²
5 beds (4 twins, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
JC Rooms Santo Domingo,978.0,7.9,4166.0,3.0,stars,"Madrid City Center, Madrid","Executive Double or Twin Room
Beds: 1 double or 2 twins"
Apartamento estudio en el centro de Madrid,509.0,,,,,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Motel One Madrid-Plaza de España,1453.0,8.8,3295.0,4.0,stars,"Moncloa-Aravaca, Madrid","Standard King Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property
Only 6 rooms left at this price on our site"
Fuencarral Apartments,1230.0,8.2,3400.0,3.0,squares,"Madrid City Center, Madrid","Superior Studio
Entire studio • 1 bathroom • 1 kitchen • 42m²
3 beds (2 twins, 1 sofa bed)
Only 1 left at this price on our site"
Turísticos Cuenca 3,754.0,7.8,427.0,3.0,squares,"Tetuan, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hotel Madrid Río,735.0,7.3,8746.0,2.0,stars,"Usera, Madrid","Double or Twin Room
1 full bed
Free cancellation"
Charming Reina Sofía,993.0,8.0,140.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
1 full bed
Only 1 left at this price on our site"
Ilunion Alcalá Norte,1084.0,8.9,14927.0,4.0,stars,"San Blas, Madrid","Double or Twin Room
Multiple bed types
Free cancellation"
Dobo Homes - PA4,761.0,7.9,121.0,3.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom
1 full bed
Free cancellation
Only 2 left at this price on our site"
Hostal Overnight Madrid,845.0,8.1,939.0,3.0,squares,"Moncloa-Aravaca, Madrid","Superior Double Room
1 queen bed
Only 1 room left at this price on our site"
Ilunion Suites Madrid,1181.0,8.5,7767.0,4.0,stars,"Chamartín, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
JC Rooms Chueca,984.0,8.2,3111.0,3.0,stars,"Madrid City Center, Madrid","Deluxe Double or Twin Room
Beds: 1 double or 2 twins"
Estudio RetiroIbiza I,1034.0,7.7,29.0,3.0,squares,"Retiro, Madrid","King Studio with Sofa Bed
Entire studio • 1 bathroom • 1 kitchen • 30m²
1 full bed
Free cancellation"
Tribu Malasaña,1259.0,9.0,1194.0,4.0,squares,"Madrid City Center, Madrid","Superior Deluxe Double or Twin Room
Beds: 1 double or 2 twins"
Estudio acogedor en zona norte,723.0,9.2,30.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation"
Espahotel Plaza Basílica,1248.0,8.5,1398.0,3.0,stars,"Tetuan, Madrid","Studio (2 Adults)
Entire studio • 1 bathroom • 1 kitchen • 20m²
1 full bed
Free cancellation"
Catalonia El Retiro,1173.0,8.9,2960.0,4.0,stars,"Retiro, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins"
Catalonia Puerta del Sol,1910.0,8.9,2854.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
1 bedroom 1 bathroom furnished - Justicia - Modern - MintyStay,927.0,8.2,23.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
1 full bed
Free cancellation"
Room Canalejas,1381.0,8.4,518.0,3.0,squares,"Madrid City Center, Madrid","Apartment with Terrace
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Titanic Dreams,592.0,7.1,202.0,3.0,squares,"Ciudad Lineal, Madrid","Standard Studio
Entire studio • 1 bathroom • 14m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hostal Barrera,1083.0,8.8,1958.0,2.0,stars,"Madrid City Center, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
Apartamento Los Austrias,888.0,,,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Hostal Abril Madrid,923.0,8.5,1954.0,1.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Hotel Praga,854.0,8.4,8812.0,4.0,stars,"Carabanchel, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Cozy studio - 1Bathroom - Salamanca,1056.0,7.9,15.0,3.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 30m²
1 full bed
Free cancellation"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,1386.0,8.5,1960.0,4.0,squares,"Madrid City Center, Madrid","Suite
Private suite
1 queen bed
Only 2 left at this price on our site"
Preciados,1922.0,8.9,4172.0,4.0,stars,"Madrid City Center, Madrid","Deluxe Double Room
1 queen bed
Free cancellation
Only 5 rooms left at this price on our site"
Acogedor y silencioso estudio M1 Embajadores,735.0,7.1,32.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation
Only 1 left at this price on our site"
Apartamento Principe de Vergara,929.0,8.3,12.0,3.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Sercotel Togumar,1235.0,8.4,3094.0,3.0,stars,"Chamartín, Madrid","Standard Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 25m²
2 twin beds
Free cancellation"
I'M Room Suites Nuevos Ministerios - Bernabeu 'Digital Access',1177.0,9.0,798.0,4.0,stars,"Tetuan, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation"
Ilunion Pio XII,1003.0,8.7,11847.0,4.0,stars,"Chamartín, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Pensión Numancia,690.0,9.0,756.0,1.0,stars,"Chamberi, Madrid","Double or Twin Room with Shared Bathroom
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Hostal Cervelo,1026.0,8.5,2711.0,2.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed"
"Wide and modern -1Bd 1,5 Bth- Malasaña",1440.0,9.1,11.0,4.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 70m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Hostal PETITE MAMAN,802.0,7.6,2601.0,3.0,stars,"Madrid City Center, Madrid","Superior Double or Twin Room
Multiple bed types
Only 4 rooms left at this price on our site"
Hostal Victoria II,791.0,8.1,5302.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Estudio RetiroIbiza II,1034.0,8.2,18.0,3.0,squares,"Retiro, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 30m²
1 full bed
Free cancellation"
Madrid Marriott Auditorium Hotel & Conference Center,1497.0,8.8,5422.0,4.0,stars,"San Blas, Madrid","Premium King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property"
Exe Plaza,1226.0,8.7,6185.0,4.0,stars,"Tetuan, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
"Holiday Inn Express - Madrid - Airport, an IHG Hotel",973.0,8.8,5035.0,3.0,stars,"San Blas, Madrid","Standard Queen Room
1 queen bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property"
Hotel Santo Domingo,1436.0,7.6,5417.0,4.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Free cancellation"
MyHouseSpain - Moderno Estudio en Plaza España,1233.0,8.7,23.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Hostal Sonsoles Madrid-Centro,884.0,8.4,2451.0,2.0,stars,"Madrid City Center, Madrid","Twin Room with Private Bathroom
2 twin beds"
One Shot Fortuny,1589.0,8.2,1475.0,4.0,stars,"Chamberi, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Boutique Urban Madrid Génova,767.0,6.9,4564.0,3.0,squares,"Chamberi, Madrid","Superior Double Room
2 twin beds"
Hotel Nido Príncipe Pío,1248.0,7.6,29.0,3.0,stars,"Moncloa-Aravaca, Madrid","Studio Apartment
Entire studio • 1 bathroom • 20m²
1 king bed
Breakfast included"
Grupotel Mayorazgo,1576.0,8.8,7394.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 2 rooms left at this price on our site"
Ideal studio in Cuatro Caminos - Guipúzcoa,776.0,8.7,16.0,,,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation
Only 1 left at this price on our site"
Hostal Madrid Sol,864.0,8.0,1517.0,1.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Only 2 rooms left at this price on our site"
Siete Monos,1290.0,8.8,199.0,3.0,squares,"Madrid City Center, Madrid","Loft Suite
Entire studio • 1 bathroom • 1 kitchen • 38m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 1 left at this price on our site"
Apartamento Luna - SOLO ADULTOS,1128.0,8.7,33.0,3.0,squares,"Chamberi, Madrid","Loft
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 22m²
2 twin beds
Free cancellation
Only 2 left at this price on our site"
Hostal Evoke Madrid,1090.0,9.0,2603.0,3.0,squares,"Madrid City Center, Madrid","Budget Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Apartamentos Castilla Luz Business,986.0,8.7,19.0,3.0,squares,"Tetuan, Madrid","Superior Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 60m²
1 queen bed
Only 1 left at this price on our site"
UMusic Hotel Madrid,2277.0,8.8,3184.0,5.0,stars,"Madrid City Center, Madrid","Deluxe City View
1 queen bed
Free cancellation"
Chamberí con jardín C by RegalateMadrid,1167.0,8.7,42.0,3.0,squares,"Chamberi, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Agora Juan de Austria,1335.0,8.4,3960.0,4.0,stars,"Chamberi, Madrid","Double Room
1 full bed
Free cancellation"
Nersan,722.0,6.9,1285.0,2.0,stars,"Madrid City Center, Madrid","Double or Twin Room with Private Bathroom
1 full bed
Free cancellation
Only 1 room left at this price on our site"
L&H La Latina Selection,1385.0,8.8,2810.0,3.0,squares,"Madrid City Center, Madrid","Superior Interior Double Room
1 full bed
Free cancellation"
Apartamentos Goya 75,850.0,6.5,1568.0,3.0,squares,"Salamanca, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 25m²
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Hostal San Martin,565.0,8.6,1686.0,2.0,stars,"Madrid City Center, Madrid","Twin Room with Shared Bathroom
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
"Cozy- 1 Bd 1,5 Bth - Delicias Atocha",1022.0,8.8,22.0,3.0,squares,"Arganzuela, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 45m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Hostal Josefina-Gran Vía,1160.0,7.5,3474.0,3.0,stars,"Madrid City Center, Madrid","Twin Room with Private Bathroom
2 twin beds
Free cancellation
Only 3 rooms left at this price on our site"
Hostal Lauria,1203.0,9.2,4278.0,2.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Only 2 rooms left at this price on our site"
Hostal Abel Victoriano,1063.0,7.8,3175.0,,,"Madrid City Center, Madrid","Double Room with Shared Bathroom
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 2 rooms left at this price on our site"
Roisa Hostal Boutique,958.0,8.0,4333.0,3.0,squares,"Chamartín, Madrid","Economy Double Room
1 full bed
Only 5 rooms left at this price on our site"
Hostal Lisboa,1363.0,8.7,2767.0,3.0,stars,"Madrid City Center, Madrid","Quadruple Room
4 twin beds
Free cancellation
Only 1 room left at this price on our site"
Sercotel Alcalá 611,1052.0,8.5,3983.0,4.0,stars,"San Blas, Madrid","Double Room
1 full bed
Free cancellation"
Apartamentos Cava Baja,1379.0,9.1,819.0,4.0,squares,"Madrid City Center, Madrid","Deluxe Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 44m²
2 beds (1 sofa bed, 1 queen)
Free cancellation
Only 2 left at this price on our site"
Hostal La Fontana,733.0,7.8,2585.0,2.0,stars,"Madrid City Center, Madrid","Standard Double Room with Shared Bathroom
1 full bed
Only 1 room left at this price on our site"
ITC Mora by Soho Boutique,1510.0,7.8,4658.0,2.0,stars,"Madrid City Center, Madrid","Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 4 rooms left at this price on our site"
Estudio Barrio Malasaña,793.0,8.7,4.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Eurostars Central,1300.0,8.4,4931.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
"Great design, new & calm apartment in Malasaña",912.0,8.2,5.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
SUITES YOU Zinc,1122.0,7.9,526.0,3.0,squares,"Madrid City Center, Madrid","Studio with Balcony (2 Adults)
Entire studio • 1 bathroom • 1 kitchen • 25m²
1 full bed
Only 1 left at this price on our site"
Comfortable studio in Barrio Salamanca - Bejar,952.0,8.6,15.0,,,"Salamanca, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Porcel Torre Garden,839.0,8.5,2917.0,3.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 4 rooms left at this price on our site"
SUARA Apartamentos 3,1300.0,9.5,54.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 king bed
Free cancellation"
Hostal Abadia Madrid,1181.0,8.6,7631.0,3.0,stars,"Madrid City Center, Madrid","Twin Room
2 twin beds
Only 4 rooms left at this price on our site"
Brigth Stylish studio - Gran Vía,1426.0,8.4,27.0,4.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 35m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Apartamentos Gravina,1054.0,9.1,21.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 20m²
1 full bed
Free cancellation
Only 2 left at this price on our site"
Sercotel Madrid Aeropuerto,1000.0,8.5,4819.0,4.0,stars,"Barajas, Madrid","Standard Double Room
1 full bed
Free cancellation"
Hostal A Nuestra Senora de La Paloma,1270.0,8.4,943.0,3.0,squares,"Madrid City Center, Madrid","Economy Double Room
1 full bed
Free cancellation"
Apartamentos Las Torres,1096.0,8.7,1191.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 43m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
AC Hotel Carlton Madrid by Marriott,1653.0,8.8,1147.0,4.0,stars,"Arganzuela, Madrid","Standard Queen Room, Guest room, 1 Queen
1 full bed
Free cancellation
No prepayment needed – pay at the property"
AC Hotel Madrid Feria by Marriott,1538.0,8.6,1369.0,4.0,stars,"Hortaleza, Madrid","King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property
Only 5 rooms left at this price on our site"
Apartment Fomento,2276.0,9.3,43.0,4.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 68m²
2 full beds
Free cancellation"
Exe Convention Plaza Madrid,891.0,8.1,1631.0,4.0,stars,"Fuencarral-El Pardo, Madrid","Double Room
Beds: 1 double or 2 twins"
Apartamentos Apolo,1537.0,8.7,1653.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 38m²
2 twin beds
Free cancellation
Only 3 left at this price on our site"
Simancas by SharingCo,723.0,8.2,120.0,3.0,squares,"Tetuan, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 23m²
1 full bed
Only 1 left at this price on our site"
Retiro Park-Roof Top Studio & Huge Terrace,853.0,8.0,1.0,,,"Retiro, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen
2 beds (1 full, 1 sofa bed)"
"Hotel Madrid Chamartín, Affiliated by Meliá",1404.0,8.2,7233.0,3.0,stars,"Chamartín, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Breakfast included
Free cancellation
No prepayment needed – pay at the property"
MyHouseSpain - Luminoso piso en Chamberí,1338.0,8.9,10.0,3.0,squares,"Chamberi, Madrid","Apartment with Shower
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
1 full bed
Free cancellation"
Adorable apartamento recien reformado,646.0,9.3,3.0,,,"Carabanchel, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Apartamentos San Isidro,1100.0,7.9,489.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 2 living rooms • 1 bathroom • 48m²
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Eco Via Lusitana,812.0,8.2,3825.0,3.0,stars,"Carabanchel, Madrid","Twin Room
2 twin beds"
Globales Acis y Galatea,962.0,7.9,3498.0,3.0,stars,"Hortaleza, Madrid","Room Assigned on Arrival
1 full bed
Free cancellation"
Hotel Mirador de Chamartín,1112.0,8.4,3294.0,4.0,stars,"Ciudad Lineal, Madrid","Deluxe Double Room
Beds: 1 double or 2 twins
Breakfast included
Free cancellation"
StopinFlat,1053.0,8.3,371.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 full bed
Only 1 left at this price on our site"
APARTAMENTOS SAN ANDRES,1033.0,7.8,1046.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Ilunion Atrium,1153.0,8.5,8949.0,4.0,stars,"Ciudad Lineal, Madrid","Double or Twin Room
Multiple bed types
Free cancellation"
Oasis ii: lujo a pasos del prado,1163.0,7.7,26.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)"
Gran Versalles,1087.0,8.6,7120.0,4.0,stars,"Chamberi, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Modern Cozy - 1Bedroom 1Bathroom - Lavapies,987.0,8.4,9.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bathroom • 1 kitchen • 40m²
Free cancellation"
Hostal Art Madrid,1205.0,8.9,3366.0,3.0,squares,"Madrid City Center, Madrid","Double Interior Room
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
Bob W Chueca,1132.0,8.8,1822.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 15m²
1 full bed"
MyHouseSpain - Piso en la Latina,1137.0,8.4,34.0,3.0,squares,"Madrid City Center, Madrid","Apartment with Shower
Entire apartment • 1 bedroom • 1 bathroom • 30m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Catalonia Plaza Mayor,1950.0,9.0,4052.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Prado Rooms 46 - Darya Living,1243.0,7.9,610.0,3.0,squares,"Madrid City Center, Madrid","Superior Double Room
1 full bed
Free cancellation
Only 3 rooms left at this price on our site"
Espahotel Plaza de España,1655.0,7.8,3649.0,3.0,stars,"Madrid City Center, Madrid","Premium Double Room
Multiple bed types
Free cancellation
Only 2 rooms left at this price on our site"
