hotel_name,price_euros,rating,num_reviews,quality_over_5,quality_type,neighborhood,description
Agora Juan de Austria,1057.0,8.4,3960.0,4.0,stars,"Chamberi, Madrid","Twin Room
2 twin beds
Breakfast included
Free cancellation
Only 3 rooms left at this price on our site"
T-Homes Salamanca,838.0,9.0,852.0,3.0,squares,"Tetuan, Madrid","Standard Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation"
Apartamentos EconoStay Plaza de España,715.0,7.3,77.0,3.0,squares,"Madrid City Center, Madrid","Standard Studio
Entire studio • 1 bathroom
2 beds (1 full, 1 sofa bed)
Only 1 left at this price on our site"
Hostal Abel Victoriano,735.0,7.8,3175.0,,,"Madrid City Center, Madrid","Double Room with Shared Bathroom
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
MyHouseSpain - Luminoso piso en Chamberí,1117.0,8.9,10.0,3.0,squares,"Chamberi, Madrid","Apartment with Shower
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
1 full bed
Free cancellation"
Hostal Royal Cruz,921.0,9.0,721.0,3.0,stars,"Madrid City Center, Madrid","Standard Twin Room
2 twin beds
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
Suite Estudio en Bravo Murillo,743.0,7.5,2.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
2 twin beds
Free cancellation"
Bob W Chueca,875.0,8.8,1822.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 15m²
1 full bed
Only 3 left at this price on our site"
Feelathome Waldorf Suites Apartments,1002.0,9.0,1057.0,4.0,squares,"Chamberi, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 50m²
1 full bed
Only 6 left at this price on our site"
Céntrico. Atocha-Lavapiés. Nuevo. 100% Equipado.,1332.0,9.7,78.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 44m²
3 beds (2 fulls, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Avenida De America Tijcal,893.0,8.6,2966.0,3.0,squares,"Salamanca, Madrid","Standard Studio Twin
Entire studio • 1 bathroom • 1 kitchen • 26m²
2 twin beds
Free cancellation
Only 5 left at this price on our site"
Tribu Malasaña,1295.0,9.0,1194.0,4.0,squares,"Madrid City Center, Madrid","Superior Deluxe Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
AmazINN Places Palacio Real,704.0,8.2,418.0,3.0,squares,"Latina, Madrid","Superior Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 37m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Petit Palace President Castellana,1328.0,7.5,4047.0,4.0,stars,"Salamanca, Madrid","Double Room (1 - 2 Adults)
Beds: 1 double or 2 twins
Free cancellation"
Bohemian 2bedroom attic in Lavapies,865.0,7.8,25.0,3.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
2 full beds"
Encanto Celestial en Santa Úrsula,917.0,8.8,27.0,,,"Latina, Madrid","Two-Bedroom Apartment
3 beds (2 fulls, 1 sofa bed)
Free cancellation"
Elba Madrid Alcalá,1268.0,8.9,8241.0,4.0,stars,"San Blas, Madrid","Standard Double Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
"BARRIO DE LAS LETRAS, Corazón de Madrid",658.0,8.0,104.0,,,"Madrid City Center, Madrid","Double Room with Balcony
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Avenida America en Madrid Capital,880.0,7.7,499.0,3.0,squares,"Salamanca, Madrid","One-Bedroom Apartment II
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 60m²
2 beds (1 full, 1 sofa bed)
Only 2 left at this price on our site"
Madrid Marriott Auditorium Hotel & Conference Center,1360.0,8.8,5422.0,4.0,stars,"San Blas, Madrid","Premium King Room
1 king bed
Free cancellation
No prepayment needed – pay at the property"
Agumar,1107.0,8.1,13516.0,4.0,stars,"Retiro, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
MyHouseSpain - Nuevo apartamento en Chamberí,876.0,8.6,7.0,,,"Chamberi, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Home Art Apartments Salamanca,1114.0,8.3,1400.0,3.0,squares,"Salamanca, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 40m²
1 queen bed
Free cancellation
Only 2 left at this price on our site"
Coqueto estudio en Madrid Río - HB,648.0,,,,,"Usera, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Cozy studio in Tetuan - EN 1/9,737.0,8.3,23.0,,,"Tetuan, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom
1 full bed
Free cancellation"
Precioso estudio en Lavapies Salitre,644.0,7.6,10.0,,,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation
Only 1 left at this price on our site"
Sercotel Gran Hotel Conde Duque,1278.0,8.4,4080.0,4.0,stars,"Chamberi, Madrid","Double Room
1 full bed
Free cancellation"
Charming Reina Sofía,887.0,8.0,140.0,3.0,squares,"Madrid City Center, Madrid","Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
1 full bed
Only 1 left at this price on our site"
Apartamento Anton Martin II,749.0,7.7,58.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Oshun Madrid Norte,692.0,7.7,705.0,3.0,squares,"Hortaleza, Madrid","Deluxe Apartment with Balcony
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 90m²
5 beds (3 twins, 1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Stayaday Apartments Albufera,818.0,8.7,357.0,3.0,squares,"Puente de Vallecas, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 2 left at this price on our site"
Catalonia Atocha,1700.0,8.8,6005.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hotel BESTPRICE Alcalá,742.0,9.1,7775.0,1.0,stars,"San Blas, Madrid","Deluxe Double or Twin Room
Multiple bed types"
Hotel Madrid Río,735.0,7.3,8746.0,2.0,stars,"Usera, Madrid","Double or Twin Room
1 full bed
Free cancellation
Only 5 rooms left at this price on our site"
Hostal Abaaly,547.0,7.4,1985.0,1.0,stars,"Madrid City Center, Madrid","Exterior Double Room with Balcony and Shared Bathroom
1 full bed
Free cancellation
Only 1 room left at this price on our site"
Dobo Homes - GC21,827.0,8.8,189.0,3.0,squares,"Tetuan, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 21m²
1 full bed
Free cancellation
Only 3 left at this price on our site"
Estudio acogedor en zona norte,723.0,9.2,30.0,3.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation"
ATICO CON TERRAZA - cerca a MADRID RIO,795.0,9.3,6.0,3.0,squares,"Usera, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Apartamentos EconoStay Fuencarral,477.0,6.4,88.0,3.0,squares,"Madrid City Center, Madrid","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 15m²
1 full bed
Only 2 left at this price on our site"
Stylish one bedroom flat in the heart of Madrid,961.0,8.4,97.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Gran Central Suites,1112.0,8.0,3248.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 25m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 4 left at this price on our site"
4Torres Homes - Sofía,772.0,8.5,58.0,3.0,squares,"Fuencarral-El Pardo, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 35m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Urban Inn Madrid,320.0,7.3,138.0,,,"Madrid City Center, Madrid","Habitación compartida cápsula doble
1 full bed"
Beautiful flat a stone's throw from the Retiro-VILL,1223.0,7.9,22.0,,,"Salamanca, Madrid","One-Bedroom Apartment
2 beds (1 full, 1 sofa bed)
Free cancellation"
Estudio RetiroIbiza II,933.0,8.2,18.0,3.0,squares,"Retiro, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 30m²
1 full bed
Free cancellation"
Hotel Santo Domingo,1299.0,7.6,5417.0,4.0,stars,"Madrid City Center, Madrid","Small Double Room
1 full bed
Free cancellation"
Hotel Nido Príncipe Pío,1157.0,7.6,29.0,3.0,stars,"Moncloa-Aravaca, Madrid","Studio Apartment
Entire studio • 1 bathroom • 20m²
1 king bed
Breakfast included"
Redondilla,1021.0,8.8,42.0,3.0,squares,"Madrid City Center, Madrid","Standard Studio
Entire studio • 1 bathroom • 1 kitchen • 25m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
AC Hotel Avenida de América by Marriott,1129.0,8.8,2988.0,3.0,stars,"Salamanca, Madrid","Queen Room
1 queen bed
Free cancellation
No prepayment needed – pay at the property"
Hostal Arenal Madrid,920.0,8.3,1146.0,3.0,squares,"Madrid City Center, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation
Only 4 rooms left at this price on our site"
Ola Living Hostal Tetuan,713.0,8.3,228.0,,,"Moncloa-Aravaca, Madrid","Double Room
1 full bed
Only 7 rooms left at this price on our site"
Alianza Suites,717.0,9.2,830.0,3.0,squares,"Villaverde, Madrid","Studio with Sofa Bed
Entire studio • 1 bathroom • 1 kitchen • 29m²
3 beds (2 twins, 1 sofa bed)
Free cancellation
Only 3 left at this price on our site"
Prado Rooms 46 - Darya Living,962.0,7.9,610.0,3.0,squares,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation
Only 1 room left at this price on our site"
"MyHouseSpain - Sor Angela, tranquilo y luminoso B",905.0,8.2,13.0,,,"Tetuan, Madrid","Two-Bedroom Apartment
2 full beds
Free cancellation"
FR85 Apartment,896.0,8.6,90.0,3.0,squares,"Chamberi, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom
1 full bed
Free cancellation
Only 1 left at this price on our site"
Espahotel Plaza de España,1258.0,7.8,3649.0,3.0,stars,"Madrid City Center, Madrid","Premium Double Room
Multiple bed types
Free cancellation
Only 1 room left at this price on our site"
Hostal Inn Madrid,1442.0,8.4,2784.0,3.0,squares,"Madrid City Center, Madrid","Double Room
1 full bed
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site"
UMusic Hotel Madrid,1848.0,8.8,3184.0,5.0,stars,"Madrid City Center, Madrid",
Canillas - Mintystay Apartments,968.0,8.4,65.0,4.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Apartamento con terraza y vistas AlcaláRetiro,1185.0,8.1,12.0,3.0,squares,"Salamanca, Madrid","Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 45m²
2 twin beds
Free cancellation"
Hostal 4C Cuatro Caminos,705.0,8.3,2075.0,3.0,stars,"Tetuan, Madrid","Double Room
1 full bed
Free cancellation"
JC Rooms Santa Ana,902.0,8.0,2232.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 3 rooms left at this price on our site"
T-Homes - Cuenca,838.0,9.1,1072.0,3.0,squares,"Tetuan, Madrid","Studio
Entire studio • 1 bathroom • 25m²
1 full bed
Free cancellation"
Hostal Art Madrid,885.0,8.9,3366.0,3.0,squares,"Madrid City Center, Madrid","Double Interior Room
1 full bed
Only 3 rooms left at this price on our site"
Ibis Madrid Centro las Ventas,922.0,8.2,3419.0,2.0,stars,"Salamanca, Madrid","Double Room
1 full bed
Only 7 rooms left at this price on our site"
Violeta Suite,862.0,8.9,24.0,3.0,squares,"Latina, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 95m²
5 beds (4 twins, 1 sofa bed)
Free cancellation"
ITC Mora by Soho Boutique,1328.0,7.8,4658.0,2.0,stars,"Madrid City Center, Madrid","Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
JC Rooms Santo Domingo,948.0,7.9,4166.0,3.0,stars,"Madrid City Center, Madrid","Executive Double or Twin Room
Beds: 1 double or 2 twins
Only 4 rooms left at this price on our site"
Sercotel Togumar,969.0,8.4,3094.0,3.0,stars,"Chamartín, Madrid","Apartment
Free cancellation"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,1645.0,8.5,1960.0,4.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 38m²
2 beds (1 full, 1 sofa bed)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site"
Hostal Overnight Madrid,820.0,8.1,939.0,3.0,squares,"Moncloa-Aravaca, Madrid","Superior Double Room
1 queen bed
Only 1 room left at this price on our site"
One Shot Luchana,1191.0,7.9,1194.0,4.0,stars,"Chamberi, Madrid","Standard Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation"
Beautiful studio in Tetuan for 2 pax - 20BJ,764.0,8.0,4.0,,,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Exe Moncloa,1271.0,8.3,5326.0,4.0,stars,"Chamberi, Madrid","Double
1 full bed"
Exe Plaza,1218.0,8.7,6185.0,4.0,stars,"Tetuan, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Roisa Hostal Boutique,905.0,8.0,4333.0,3.0,squares,"Chamartín, Madrid","Economy Double Room
1 full bed
Only 2 rooms left at this price on our site"
#10OCA6 - Apartamento en Vista Alegre,601.0,6.9,22.0,3.0,squares,"Carabanchel, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 50m²
3 beds (1 twin, 1 full, 1 sofa bed)
Free cancellation"
Petit Palace Plaza Mayor,1517.0,8.3,3718.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 twins"
Hostal R. Lido,1014.0,8.9,1049.0,1.0,stars,"Madrid City Center, Madrid","Twin Room
2 twin beds
Free cancellation
Only 1 room left at this price on our site"
"Wide and modern -1Bd 1,5 Bth- Malasaña",1427.0,9.1,11.0,4.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 70m²
2 beds (1 full, 1 sofa bed)
Free cancellation"
Grupotel Mayorazgo,1466.0,8.8,7394.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
Only 1 room left at this price on our site"
Homelike Congreso-Prado,1347.0,8.8,11.0,4.0,squares,"Madrid City Center, Madrid","Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 75m²
3 beds (2 twins, 1 full)
Free cancellation"
BYPILLOW Velázquez 45,1410.0,8.6,4362.0,3.0,stars,"Salamanca, Madrid","Double Room
1 full bed
Free cancellation"
Apartamentos Madrid Connection - Universidad by Oshun Apartments,656.0,7.7,74.0,3.0,squares,"Tetuan, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 30m²
1 full bed
Only 1 left at this price on our site"
Eco Via Lusitana,752.0,8.2,3825.0,3.0,stars,"Carabanchel, Madrid","Twin Room
2 twin beds"
Hostal Charlotte-Gran Vía,1015.0,7.9,1698.0,,,"Madrid City Center, Madrid","Twin Room with Private Bathroom
2 twin beds
Free cancellation
Only 3 rooms left at this price on our site"
Beautiful studio in Tetuan for 2 pax - Bj A,764.0,8.3,10.0,,,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Catalonia Puerta del Sol,1890.0,8.9,2852.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property
Only 7 rooms left at this price on our site"
Apartamento en Madrid,995.0,7.9,90.0,3.0,squares,"Madrid City Center, Madrid","Deluxe Studio
Entire studio • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
H-A Aparthotel Hotel Quo,982.0,8.2,2960.0,3.0,squares,"Salamanca, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Funway Academic Resort,866.0,7.6,2022.0,3.0,squares,"Tetuan, Madrid","Double Room with Private Bathroom
1 full bed
Free cancellation
Only 6 rooms left at this price on our site"
Oshun Sanchinarro,650.0,7.7,372.0,3.0,squares,"Hortaleza, Madrid","Loft
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 75m²
1 full bed
Only 1 left at this price on our site"
Espahotel Plaza Basílica,1359.0,8.5,1398.0,3.0,stars,"Tetuan, Madrid","Studio (2 Adults)
Entire studio • 1 bathroom • 1 kitchen • 20m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Dormirdcine,1120.0,8.7,2620.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins"
Feelathome Castilla Apartments,1068.0,9.2,427.0,4.0,squares,"Tetuan, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 55m²
2 beds (1 sofa bed, 1 queen)
Only 1 left at this price on our site"
Leonardo Boutique Hotel Madrid,1149.0,8.3,2890.0,3.0,stars,"Chamberi, Madrid","Comfort Room
Beds: 1 double or 2 twins
Only 2 rooms left at this price on our site"
Be Mate Trafalgar,1193.0,9.3,78.0,4.0,squares,"Chamberi, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 25m²
1 queen bed
Free cancellation
Only 1 left at this price on our site"
Oasis ii: lujo a pasos del prado,1105.0,7.7,26.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)"
Hostal Madrid Sol,774.0,8.0,1517.0,1.0,stars,"Madrid City Center, Madrid","Double Room
1 full bed
Only 2 rooms left at this price on our site"
Cozy flat 20 min from Puerta del Sol - Cordon,596.0,8.0,3.0,,,"Ciudad Lineal, Madrid","One-Bedroom Apartment
1 full bed"
Alma Suites,1045.0,9.6,259.0,4.0,squares,"Madrid City Center, Madrid","Superior Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 full, 1 sofa bed)
Free cancellation
Only 1 left at this price on our site"
Catalonia Plaza Mayor,1710.0,9.0,4052.0,4.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
Hostal A Nuestra Senora de La Paloma,1438.0,8.4,943.0,3.0,squares,"Madrid City Center, Madrid","Studio
Entire studio • 1 bathroom • 1 kitchen • 20m²
2 beds (1 twin, 1 full)
Free cancellation
Only 1 left at this price on our site"
Room Mate Alba,1429.0,9.1,3315.0,4.0,stars,"Madrid City Center, Madrid","Double Room
Multiple bed types"
Catalonia Goya,1790.0,8.9,2532.0,4.0,stars,"Salamanca, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Free cancellation
No prepayment needed – pay at the property"
El Atelier loft - Plaza Mayor,1009.0,8.4,20.0,3.0,squares,"Madrid City Center, Madrid","Studio Apartment
Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 50m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Porcel Ganivet,1053.0,8.8,4345.0,3.0,stars,"Madrid City Center, Madrid","Double or Twin Room
2 twin beds
Only 6 rooms left at this price on our site"
Homelike Las Letras,1007.0,7.9,8.0,3.0,squares,"Madrid City Center, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Hostal La Vera,767.0,8.3,973.0,1.0,stars,"Madrid City Center, Madrid","Double or Twin Room
Beds: 1 double or 2 twins
Only 1 room left at this price on our site"
Coqueto ático en Tetuán para 2 personas 3 1,710.0,10.0,3.0,,,"Tetuan, Madrid","One-Bedroom Apartment
1 full bed
Free cancellation"
Dobo Homes - CR33,786.0,8.3,78.0,3.0,squares,"Chamartín, Madrid","One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 25m²
1 full bed
Free cancellation
Only 1 left at this price on our site"
Jardines Boutique,1117.0,7.6,1472.0,3.0,stars,"Madrid City Center, Madrid","Exterior-Superior Double Room
1 queen bed
Free cancellation
Only 2 rooms left at this price on our site"
Leonardo Hotel Madrid City Center,1183.0,8.4,5351.0,3.0,stars,"Chamberi, Madrid","Comfort Room
Beds: 1 double or 2 twins
Only 6 rooms left at this price on our site"
Ilunion Alcalá Norte,1226.0,8.9,14927.0,4.0,stars,"San Blas, Madrid","Double or Twin Room
Multiple bed types
Free cancellation"
