hotel_name,price_euros,rating,neighborhood
Suite Prado,1928.0,8.8,"Madrid City Center, Madrid"
Charming Gran Vía VI,1344.0,6.6,"Madrid City Center, Madrid"
Beautiful apartment 10 min walk to Bernabeu Stadium,1439.0,7.8,"Chamartín, Madrid"
Beautiful studio in Tetuan for 2 pax - Bj A,1289.0,8.3,"Tetuan, Madrid"
Petit Palace Lealtad Plaza,3191.0,8.4,"Retiro, Madrid"
Vip Apartment Malasaña 6 pax,2168.0,10.0,"Madrid City Center, Madrid"
Tirso Boutique,1828.0,7.9,"Madrid City Center, Madrid"
Casa Con Piscina,2332.0,,"Fuencarral-El Pardo, Madrid"
Habitaciones Chueca,720.0,8.3,"Madrid City Center, Madrid"
Apartamento Río Manzanares 10 - Zona Matadero,1036.0,9.0,"Arganzuela, Madrid"
Home Art Apartments Bernabéu,1837.0,9.3,"Tetuan, Madrid"
Apartamento Turistico Cava Alta,1271.0,8.7,"Madrid City Center, Madrid"
Increíble Departamto Madrid,1299.0,9.0,"Salamanca, Madrid"
1 habitación acogedora,382.0,5.0,"Hortaleza, Madrid"
"Apartamento reformado y luminoso en Chamberí, Madrid",803.0,10.0,"Chamberi, Madrid"
Eric Vökel Boutique Apartments - Madrid Suites,4154.0,8.9,"Madrid City Center, Madrid"
Apartamentos Centro Jardines,2660.0,8.3,"Madrid City Center, Madrid"
Melia Castilla,3150.0,9.1,"Tetuan, Madrid"
"P2 Madrid AIRPORT, ESTADIO CIVITAS, IFEMA, BARAJAS Y REJAS",828.0,8.4,"San Blas, Madrid"
Malasaña VIII calle Jesús del Valle 3BR 3BH,4063.0,7.5,"Madrid City Center, Madrid"
For You Rentals NEW Design Apartment TEMPORAL Puerta del Sol PRE10C,3031.0,8.4,"Madrid City Center, Madrid"
Encantador Alojamiento junto al corazón de Madrid Río,1745.0,7.7,"Latina, Madrid"
Nuevo Loft Duplex Privado - 4pax - zona Ventas,580.0,4.6,"Ciudad Lineal, Madrid"
"Cozy loft, 5 min away from Gran Vía and Chueca",798.0,,"Madrid City Center, Madrid"
Tribeca Suit,893.0,,Madrid
Vut carretas 21,2347.0,7.6,"Madrid City Center, Madrid"
Enorme y acogedor piso en la puerta del sol,2745.0,8.8,"Madrid City Center, Madrid"
PLAZA DE CASTILLA Apartments,1245.0,7.3,"Tetuan, Madrid"
Palacio de los Duques Gran Meliá - The Leading Hotels of the World,3914.0,9.1,"Madrid City Center, Madrid"
For You Rentals Céntrico apartamento TEMPORAL en la Calle Infanta INF1A,3419.0,7.9,"Madrid City Center, Madrid"
Apartamento Barajas-aeropuerto Mercurio B,718.0,9.9,"Barajas, Madrid"
Dobo Homes - D14,1723.0,8.0,"Madrid City Center, Madrid"
Gran apartamento de diseño @plazasanmiguel *lujo*,2930.0,8.2,"Madrid City Center, Madrid"
Lope de Vega,2924.0,9.7,"Madrid City Center, Madrid"
"7 beds, 3bedR, Centro, SOL, Gran Via, metro Noviciado, Callao",1698.0,8.8,"Madrid City Center, Madrid"
Armesto Rooms,1820.0,8.9,"Madrid City Center, Madrid"
Modern Apartment with Terrace near the Center,534.0,,"Carabanchel, Madrid"
Petit Hostel La Latina,2195.0,8.0,"Arganzuela, Madrid"
Charming Lavapies Town,1519.0,8.4,"Madrid City Center, Madrid"
Malasaña I calle Churruca 2BR 2BH,2599.0,8.9,"Madrid City Center, Madrid"
Hostal Montaloya,2707.0,8.1,"Madrid City Center, Madrid"
Nice flat in Barrio de Salamanca-PORV16,1760.0,7.9,"Salamanca, Madrid"
For You Rentals Precioso Apartamento TEMPORAL Preciados PRE5B,3179.0,8.2,"Madrid City Center, Madrid"
Maravilloso apartamento centro de Madrid Malasaña,1755.0,8.6,"Madrid City Center, Madrid"
La Posada de El Chaflán,854.0,7.3,"Chamartín, Madrid"
Luxury Rooms Madrid Barrio Salamanca,957.0,,"Salamanca, Madrid"
HOSTAL LA ESTACION TERRAZAS,2835.0,8.5,"Arganzuela, Madrid"
APARMENT LEGAZPI,948.0,7.1,"Arganzuela, Madrid"
"Madrid Airport Suites, Affiliated by Meliá",1995.0,7.2,"San Blas, Madrid"
Apartamento exclusivo en Madrid,1027.0,9.3,"Fuencarral-El Pardo, Madrid"
Madrid Aeropuerto Metropolitano AR,755.0,9.1,"San Blas, Madrid"
Dobo Homes - EG13,1180.0,8.7,"Puente de Vallecas, Madrid"
MAD COCO Apartamento Frente al Prado,1839.0,8.3,"Madrid City Center, Madrid"
FUENCARRAL,2326.0,7.3,"Madrid City Center, Madrid"
Petit Hostel Palacio Real,2024.0,8.4,"Moncloa-Aravaca, Madrid"
Hostal Oliver,3520.0,7.8,"Madrid City Center, Madrid"
Charming Santa Isabel,907.0,7.3,"Madrid City Center, Madrid"
Plaza Santa Ana,1089.0,10.0,"Madrid City Center, Madrid"
Pensión Carrera,2866.0,7.5,"Madrid City Center, Madrid"
Charming Gran Vía V - Largas Estancias,1335.0,7.0,"Madrid City Center, Madrid"
