hotel_name,price_euros,rating,neighborhood
Lodging Apartments Illa Diagonal,,7.7,"Les Corts, Barcelona"
Ramblas Apartments BCN,,9.7,"Ciutat Vella, Barcelona"
Kronos on the Beach Attic Suite,,9.7,"Ciutat Vella, Barcelona"
Aribau habitaciones,727.0,7.4,"Eixample, Barcelona"
Lodging Apartments Beach Studio 41,,8.5,"Ciutat Vella, Barcelona"
Bright and modern 3BD in Eixample,,8.8,"Eixample, Barcelona"
Glam Penthouse Barcelona,,8.0,"Eixample, Barcelona"
Apartment Barcelona Rentals - Pool Terrace in City Center,,4.7,"Eixample, Barcelona"
My Space Barcelona Pool Garden Apartments,,3.1,"Sarrià-St. Gervasi, Barcelona"
My Space Barcelona Penthouse Terrace,,4.8,"Sarrià-St. Gervasi, Barcelona"
My Space Barcelona Rambla Catalunya Center,,5.4,"Eixample, Barcelona"
Private terrace Attico 3BD in Gran de Gracia,,9.3,"Gràcia, Barcelona"
Cozy and bright 3BD apartment by Gran Via,,8.8,"Eixample, Barcelona"
My Space Emirates - Charming Duplex in Barcelona ideal for Families or Friends,,2.5,"Sarrià-St. Gervasi, Barcelona"
Paseo de Gracia Catalan 4BD with private Terrace,,7.2,"Eixample, Barcelona"
Rooftop Penthouse Double Terrace,,,"Sants-Montjuïc, Barcelona"
Apartment Barcelona Rentals - Classic Bonanova Apartment,,3.0,"Sarrià-St. Gervasi, Barcelona"
Apartment Barcelona Rentals - Gracia Pool Apartments Center,,4.9,"Gràcia, Barcelona"
Yurbban Passage Hotel & Spa,,9.2,"Ciutat Vella, Barcelona"
Kronos on the beach Suite 2,,8.7,"Ciutat Vella, Barcelona"
My Space Barcelona Bonanova Center,,5.5,"Sarrià-St. Gervasi, Barcelona"
Lodging Apartments Barceloneta Beach Studio P2,,8.3,"Ciutat Vella, Barcelona"
My Space Barcelona Guell Terrace Center,,5.0,"Sarrià-St. Gervasi, Barcelona"
Ronda Sant Pere Private City Center 3Bedroom Suite C,,7.0,"Eixample, Barcelona"
My Space Emirates - Splendid Apartment with Terrace and Pool near Park Güell,,1.0,"Sarrià-St. Gervasi, Barcelona"
Gran Via modern and bright 3BD with terrace,,,"Eixample, Barcelona"
Sunny 3BD apartment in Poblenou next to the beach,,7.6,"Sant Martí, Barcelona"
Lodging Apartments Liceu 11,,8.1,"Ciutat Vella, Barcelona"
Lodging Apartments Beach Apartment Villa Olimpica,,8.4,"Sant Martí, Barcelona"
Paseo de Gracia Modern and cozy 3BD - 2BTh,,9.0,"Gràcia, Barcelona"
My Space Barcelona Gracia Pool Terrace,,4.6,"Gràcia, Barcelona"
My Space Emirates - Apartments in Rambla de Catalunya,,2.8,"Eixample, Barcelona"
Apartment Barcelona Rentals - Swimming Pool with Terrace,,5.2,"Sarrià-St. Gervasi, Barcelona"
My Space Barcelona Pool City Center,,3.6,"Eixample, Barcelona"
My Space Barcelona - Newly renovated apartment in Gràcia for families and executives,,4.8,"Gràcia, Barcelona"
My Space Barcelona Charming Apartment in the Heart of Gracia,,7.4,"Gràcia, Barcelona"
Apartment Barcelona Rentals - Private Pool and Garden Center,,4.2,"Sarrià-St. Gervasi, Barcelona"
DIAGONAL/PASEO DE GRACIA 4 PAX,,8.2,"Eixample, Barcelona"
Historic Catalan 4BD apartment in Gran Vía,,8.8,"Eixample, Barcelona"
Eixample 4BD 2BTh with private Terrace,,9.2,"Eixample, Barcelona"
My Space Emirates - Bright Apartment in Gracia with shared Pool,,4.2,"Gràcia, Barcelona"
Apartment Barcelona Rentals - Rambla de Catalunya Center,,4.2,"Eixample, Barcelona"
Casa Batlló - Luxury Historic 4BD 4BTH for 9 guests,,8.1,"Eixample, Barcelona"
Eixample next to Paseo de Gracia modern 3BD,,9.1,"Eixample, Barcelona"
Spacious Elegant on Avenue Diagonal By MyRentalHost,,9.6,"Sarrià-St. Gervasi, Barcelona"
My Space Emirates - Modern Duplex with Private Garden and Swimming Pool,,2.2,"Sarrià-St. Gervasi, Barcelona"
Huge duplex with private garden next to Las Ramblas,,7.0,"Ciutat Vella, Barcelona"
Comfy 4BD-2BTH with terrace in Plaza España,,7.0,"Eixample, Barcelona"
Montaber Apartment - Trafalgar,,8.5,"Eixample, Barcelona"
Eixample 3BD Apartment with Private Terrace,,9.8,"Eixample, Barcelona"
My Space Emirates - Fully equipped apartments near the Beach with shared pool,,2.3,"Eixample, Barcelona"
Elegant 4 bedrooms 3 bathrooms Catalan home,,6.8,"Eixample, Barcelona"
Spacious Stylish 4-bedroom Modernist Apartment,,10.0,"Eixample, Barcelona"
Barcelona Central Apartments,,7.1,"Eixample, Barcelona"
Boat Barcelona Yacht,,6.5,Barcelona
3BD in Poblenou next to the beach,,4.0,"Sant Martí, Barcelona"
My Space Barcelona Private Pool Garden,,4.4,"Sarrià-St. Gervasi, Barcelona"
Amazing 5 bedrooms 5 bathrooms by Plaza Catalunya,,4.6,"Eixample, Barcelona"
Maravilloso piso en el corazón de Barcelona,,8.7,"Ciutat Vella, Barcelona"
Modern and bright 4BD triplex in Paralel!,,5.0,"Sants-Montjuïc, Barcelona"
Modern stylish 3 bedroom Arco de Triunfo,,5.5,"Sant Martí, Barcelona"
Barcelona InLoft,,8.7,"Eixample, Barcelona"
Poble Sec - Modern & comfy 3 bedrooms,,7.0,"Sants-Montjuïc, Barcelona"
Paseo de Gracia sunny 2BR penthouse,,1.0,"Eixample, Barcelona"
Comfortable and huge 4BD - 2BTH Rambla Catalunya,,3.0,"Eixample, Barcelona"
Casa Cosi Sant Antoni,,8.3,"Eixample, Barcelona"
Plaza Urquinaona Central and comfortable 3BD,,3.5,"Eixample, Barcelona"
Pensión Arosa,681.0,5.8,"Ciutat Vella, Barcelona"
Click&Flat Gaudi Dream I,,9.4,"Eixample, Barcelona"
Sagrada Familia III by Enjoy Apartments,,7.5,"Eixample, Barcelona"
Factory Apartments Barcelona,,8.7,"Eixample, Barcelona"
Dana - Enjoy Apartments Rocafort,,10.0,"Eixample, Barcelona"
Click&Flat Luxury mistral,,9.4,"Eixample, Barcelona"
Inout,606.0,7.7,"Sarrià-St. Gervasi, Barcelona"
ChicStays Apartment Vila Olímpica,,8.5,"Sant Martí, Barcelona"
Montaber Apartment - Bailén,,8.7,"Eixample, Barcelona"
Rooms Aribau,802.0,7.3,"Eixample, Barcelona"
Apartaments Independencia,,8.2,"Sant Martí, Barcelona"
chicStays Apartment Ciutadella Park,,8.4,"Sant Martí, Barcelona"
Roselló private rooms,670.0,6.9,"Eixample, Barcelona"
Enjoy Apartments Donna,,8.3,"Eixample, Barcelona"
Ola Living Consell De Cent,,8.6,"Eixample, Barcelona"
Ola Living St Antoni,,,"Eixample, Barcelona"
Ola Living Merce,,8.4,"Ciutat Vella, Barcelona"
Apartaments Aragó565,,8.1,"Sant Martí, Barcelona"
Enjoy Apartments La Riera Principal,,9.0,"Gràcia, Barcelona"
ENRIQUE GRANADOS,,7.5,"Eixample, Barcelona"
Enjoy Apartments Urban Retreat Valencia 3,,6.0,"Eixample, Barcelona"
Click&Flat Floridablanca,,8.0,"Eixample, Barcelona"
Eulalias Lodges Barcelona,,7.4,"Sant Martí, Barcelona"
Enjoy Apartments Montserrat Boutique Apartment in Eixample,,8.6,"Eixample, Barcelona"
Enjoy Apartments VP Camp Nou,,6.8,"Sants-Montjuïc, Barcelona"
NEW Renovated COZY APPARTMENT CENTRIC,,8.6,"Sarrià-St. Gervasi, Barcelona"
Barnapartments Raval,,7.5,"Ciutat Vella, Barcelona"
Enjoy Apartments Gran Via,,8.4,"Eixample, Barcelona"
Enjoy Apartments La Riera Penthouse,,9.3,"Gràcia, Barcelona"
Charming Parallel,,7.8,"Sants-Montjuïc, Barcelona"
11JOG1036 - Huge & bright apartment Train Station,,9.1,"Sants-Montjuïc, Barcelona"
Montaber Apartment - Gracia,,8.7,"Gràcia, Barcelona"
Enjoy Apartments Urban Retreat Valencia 2,,5.2,"Eixample, Barcelona"
Enjoy Apartments Urban Retreat Valencia 1,,5.0,"Eixample, Barcelona"
Clot market,,7.2,"Sant Martí, Barcelona"
Chic and Modern Apartments in Gracia,,8.4,"Gràcia, Barcelona"
Frida by EnjoyApartments,,7.9,"Gràcia, Barcelona"
Casa Cosi - Patio 2,,8.6,"Sarrià-St. Gervasi, Barcelona"
Ola Living Diagonal Apartments,,8.2,"Sarrià-St. Gervasi, Barcelona"
Sagrada266 by chicStays,,8.9,"Eixample, Barcelona"
R&B MUNTANER,,8.6,"Eixample, Barcelona"
S2SEP1099 - Great apartment with private terrace,,8.7,"Eixample, Barcelona"
Balmes Private Rooms,530.0,4.6,"Eixample, Barcelona"
Click&Flat Gaudi Dream II,,10.0,"Eixample, Barcelona"
The Hipstel Parallel,560.0,7.1,"Sants-Montjuïc, Barcelona"
Alojamiento TetuGran,,9.2,"Eixample, Barcelona"
Sagrada Familia IV by Enjoy Apartments,,7.5,"Eixample, Barcelona"
Ola Living Gaudi,,8.3,"Ciutat Vella, Barcelona"
3057 - AB Sepulveda,,8.7,"Eixample, Barcelona"
Ola Living Batlló,,,"Eixample, Barcelona"
Ola Living Diagonal II Apartments,,8.4,"Sarrià-St. Gervasi, Barcelona"
51SAM1021 - Modern apartment near Montjuic,,8.6,"Sants-Montjuïc, Barcelona"
Placa Cataluna,,,"Ciutat Vella, Barcelona"
Moll de la Fusta Rooms,,7.2,"Ciutat Vella, Barcelona"
Alojamiento Calabria,,7.9,"Eixample, Barcelona"
Ola Living Poblenou Beach,,,"Sant Martí, Barcelona"
Ola Living Plaza Catalunya,,8.5,"Eixample, Barcelona"
Alojamiento Gran Vi,,7.7,"Eixample, Barcelona"
Central Rooms Cathedral,,7.1,"Ciutat Vella, Barcelona"
Habitaciones en Barcelona,828.0,8.8,"Sant Andreu, Barcelona"
P2sal1071- Elegant Apartment in Carrer de Salinas,,8.6,"Gràcia, Barcelona"
Housalia Guell & Gracia,,8.7,"Gràcia, Barcelona"
Enjoy Apartments La Riera One,,7.0,"Gràcia, Barcelona"
Hostal Parisien Las Ramblas,,7.0,"Ciutat Vella, Barcelona"
Ola Living Sagrada Familia,,8.4,"Eixample, Barcelona"
Housalia Guell Gaudi,,9.0,"Horta-Guinardó, Barcelona"
Sagrada Familia V by Enjoy Apartments,,6.7,"Eixample, Barcelona"
Alojamiento Viladomat,,7.4,"Eixample, Barcelona"
Barcelona Centro city,,,"Ciutat Vella, Barcelona"
Ola Living Broto,,8.2,"Eixample, Barcelona"
11BLDG1025 - Superp Apartment downtown,,10.0,"Sants-Montjuïc, Barcelona"
41ARI1045- Fantastic and super spacious 3bed apartment in the Center,,8.9,"Eixample, Barcelona"
11CRC1037 Newly decorated apartment near Sants Station,,8.9,"Sants-Montjuïc, Barcelona"
Nuevo Aragó Habitaciones,,6.8,"Eixample, Barcelona"
Casa Cosi - Atico,,9.0,"Eixample, Barcelona"
Alojamiento Flor,,8.0,"Eixample, Barcelona"
POR1100 - Apartment in the heart of Gracia,,10.0,"Gràcia, Barcelona"
1215 - Ciutadella Pretty Apartment,,7.4,"Sant Martí, Barcelona"
PAR rooms,712.0,4.9,"Eixample, Barcelona"
Apartment familiar,,8.0,"Sant Martí, Barcelona"
21PER1020 - Cozy apartment in Vila de Gracia,,8.3,"Gràcia, Barcelona"
Enjoy Apartments Maria,,7.7,"Eixample, Barcelona"
1214 - TWO BEDROOMS CIUTADELLA APARTMENT,,8.0,"Sant Martí, Barcelona"
Sagrada Familia I by Enjoy Apartments,,5.0,"Eixample, Barcelona"
P2VIL1042 Modern & Cozy Apartment Poble Sec,,8.6,"Sants-Montjuïc, Barcelona"
31PAR1008 - Mediterranean style apartment,,7.8,"Sants-Montjuïc, Barcelona"
Mellow Barcelona,,6.4,"Horta-Guinardó, Barcelona"
Alojamiento Rambla,,7.2,"Eixample, Barcelona"
41COB1019- Charming rustic apartment,,7.8,"Eixample, Barcelona"
22MAN1017- Cute apartment in Sant Antoni,,7.9,"Eixample, Barcelona"
51PAR1011 Nice apartment in Parallel,,8.2,"Sants-Montjuïc, Barcelona"
P1GRVCC1059 - Fantastic 2bedroom flat in the center,,8.2,"Sants-Montjuïc, Barcelona"
Aparthotel Rambla108,,8.6,"Ciutat Vella, Barcelona"
31ENT1027 - Mediterranean decorated apartment,,8.0,"Eixample, Barcelona"
P9MDR305 - Nice apartment in Poble Sec,,8.8,"Sants-Montjuïc, Barcelona"
Three Bedroom Apartment in Sants,,7.7,"Sants-Montjuïc, Barcelona"
23PAR1007 Comfortable apartment in Paralel,,7.5,"Sants-Montjuïc, Barcelona"
´Vicens Gem´ Private terrace HS Wi-Fi in Gracia by MyRentalHost,,9.9,"Gràcia, Barcelona"
